groom_giver,groom_reciever,constrained_duration,observation_name
8B0,2A8,318,2016-02-16_8B0_JN_5
42T,34N,37,2016-02-17_42T_JN_6
9A4,35N,57,2016-02-17_9A4_JN_6
3E1,98T,159,2016-02-18_3E1_JN_3
3E1,98T,79,2016-02-18_3E1_JN_3
5J4,2J4,401,2016-02-18_5J4_JN_5
6I7,0C6,483,2016-02-18_6I7_JN_6
28G,5B7,284,2016-02-26_28G_JN_6
3C3,0K2,248,2016-02-26_3C3_JN_6
8F3,5G3,91,2016-02-26_8F3_JN_5
8B0,82L,146,2016-02-29_8B0_JN_5
0A4,8C0,285,2016-03-01_0A4_JN_4
0K2,92D,312,2016-03-02_0K2_JN_6
2J2,2J6,502,2016-03-02_2J2_JN_4
82A,6C0,90,2016-03-02_82A_JN_5
82A,6C0,290,2016-03-02_82A_JN_5
28G,2C9,216,2016-03-03_28G_JN_5
3C3,0K2,50,2016-03-04_3C3_JN_4
3C3,0K2,53,2016-03-04_3C3_JN_4
50I,40L,74,2016-03-04_50I_JN_4
00O,5G3,58,2016-03-07_00O_JN_2
00O,5G3,98,2016-03-07_00O_JN_2
00O,5G3,221,2016-03-08_00O_JN_3
00O,5G3,46,2016-03-08_00O_JN_3
9H2,7C0,343,2016-03-09_9H2_JN_6
9H2,7C0,216,2016-03-09_9H2_JN_6
2A7,40L,80,2016-03-10_2A7_JN_3
2A7,40L,114,2016-03-10_2A7_JN_3
52P,9E5,89,2016-03-10_52P_JN_3
78T,68V,72,2016-03-10_78T_JN_5
78T,7D7,47,2016-03-10_78T_JN_5
7G2,7C0,148,2016-03-10_7G2_JN_1
82A,9D8,115,2016-03-10_82A_JN_6
82A,43F,262,2016-03-10_82A_JN_6
82A,0G5,54,2016-03-10_82A_JN_6
9G3,1H6,52,2016-03-11_9G3_JN_4
2J8,7C0,578,2016-03-14_2J8_JN_4
3E7,7G2,197,2016-03-14_3E7_JN_6
3E7,7G2,156,2016-03-14_3E7_JN_6
7E1,87K,58,2016-03-14_7E1_JN_5
8E8,9D8,199,2016-03-14_8E8_JN_4
5G9,00O,199,2016-03-16_5G9_JN_6
68V,78T,303,2016-03-16_68V_JN_6
8J6,0G5,271,2016-03-16_8J6_JN_4
50I,53E,330,2016-03-17_50I_JN_6
8E8,9E5,597,2016-03-17_8E8_JN_4
5G3,93Z,39,2016-03-21_5G3_JN_6
5G3,93Z,485,2016-03-21_5G3_JN_6
96B,63V,132,2016-03-22_96B_JN_1
3E7,1C2,139,2016-03-23_3E7_JN_5
42T,5C0,55,2016-03-24_42T_JN_6
6C0,9D8,53,2016-03-24_6C0_JN_3
8E8,3C3,39,2016-03-24_8E8_JN_1
8J8,8C0,34,2016-03-29_8J8_JN_4
8J8,8C0,145,2016-03-29_8J8_JN_4
2A8,1C0,27,2016-03-30_2A8_JN_6
6C0,43F,189,2016-03-30_6C0_JN_6
04Z,42L,25,2016-03-31_04Z_JN_4
3C3,0K2,5,2016-03-31_3C3_JN_6
3E7,1C2,60,2016-03-31_3E7_JN_6
56E,0B8,489,2016-04-04_56E_JN_3
0G5,07D,66,2016-04-05_0G5_JN_6
0G5,07D,101,2016-04-05_0G5_JN_6
7E1,0C6,326,2016-04-05_7E1_JN_4
00O,5G3,228,2016-04-06_00O_JN_6
00O,5G3,220,2016-04-06_00O_JN_6
9G3,28J,260,2016-04-06_9G3_JN_4
9G3,28J,0,2016-04-06_9G3_JN_4
04Z,42L,82,2016-04-07_04Z_JN_6
0K2,7B7,1,2016-04-11_0K2_JN_5
1J0,2H3,181,2016-04-11_1J0_JN_3
6C0,9D8,102,2016-04-11_6C0_JN_4
50I,9H7,328,2016-04-15_50I_JN_2
28G,76Z,142,2016-04-18_28G_JN_2
43F,07D,137,2016-04-18_43F_JN_3
7E1,87K,199,2016-04-18_7E1_JN_6
9A4,7G2,68,2016-04-18_9A4_JN_4
9G3,28J,34,2016-04-18_9G3_JN_5
9G3,28J,31,2016-04-18_9G3_JN_5
42T,2A2,595,2016-04-19_42T_JN_4
62H,96B,111,2016-04-19_62H_JN_4
1J7,7D8,338,2016-04-21_1J7_JN_6
9A4,35N,14,2016-04-21_9A4_JN_6
5G9,7G2,387,2016-04-25_5G9_JN_3
5G7,1J2,37,2016-04-26_5G7_JN_4
9I6,0A9,298,2016-04-29_9I6_JN_2
9G3,68V,40,2016-05-02_9G3_JN_6
9G3,5G9,32,2016-05-02_9G3_JN_6
00O,96B,222,2016-05-03_00O_JN_3
2C9,61D,207,2016-05-03_2C9_JN_6
3E7,78T,403,2016-05-03_3E7_JN_5
5G7,1J2,236,2016-05-03_5G7_JN_5
62H,0B8,362,2016-05-03_62H_JN_4
8E8,34N,125,2016-05-03_8E8_JN_6
42T,8F3,348,2016-05-04_42T_JN_6
78T,00O,153,2016-05-04_78T_JN_5
96B,53E,45,2016-05-05_96B_JN_6
96B,53E,493,2016-05-05_96B_JN_6
9H7,50I,77,2016-05-05_9H7_JN_5
43P,0G5,112,2016-05-24_43P_JN_5
64P,1C0,53,2016-05-24_64P_JN_6
78T,7D7,189,2016-05-24_78T_JN_6
78T,7D7,60,2016-05-24_78T_JN_6
00O,7G2,104,2016-05-26_00O_JN_6
7J8,9H2,56,2016-05-26_7J8_JN_4
42T,2A2,137,2016-05-27_42T_JN_1
8H0,1H6,478,2016-05-31_8H0_JN_4
2A8,2J6,278,2016-06-06_2A8_JN_6
3E1,2J4,14,2016-06-07_3E1_JN_5
96B,00O,81,2016-06-07_96B_JN_1
96B,00O,89,2016-06-07_96B_JN_1
2A8,2J8,174,2016-06-08_2A8_JN_1
2A8,98T,156,2016-06-08_2A8_JN_1
9H2,53E,248,2016-06-08_9H2_JN_4
9H2,53E,86,2016-06-08_9H2_JN_4
42T,8F3,68,2016-06-14_42T_JN_3
8J8,59A,231,2016-06-14_8J8_JN_6
1J7,9H7,112,2016-06-17_1J7_JN_4
9I6,9E5,77,2016-06-17_9I6_JN_6
0G5,07D,353,2016-06-21_0G5_JN_6
7D8,2A2,240,2016-06-21_7D8_JN_6
7D8,2A2,51,2016-06-21_7D8_JN_6
7I5,2A5,83,2016-06-23_7I5_JN_5
8J6,98T,207,2016-06-24_8J6_JN_5
5C0,0G5,52,2016-06-27_5C0_JN_4
0G5,9D8,165,2016-06-27_0G5_JN_5
2J2,7J8,420,2016-06-27_2J2_JN_4
43F,07D,302,2016-06-27_43F_JN_5
68V,9E5,39,2016-06-30_68V_JN_3
9A4,3E2,170,2016-06-30_9A4_JN_4
82L,7D8,44,2016-07-06_82L_JN_3
82L,7D8,5,2016-07-06_82L_JN_3
8J8,59A,21,2016-07-06_8J8_JN_5
0G9,0H3,262,2016-07-07_0G9_JN_5
1K5,04N,434,2016-07-07_1K5_JN_4
0K7,2A7,123,2016-07-11_0K7_JN_6
0K7,0I5,171,2016-01-29_0K7_AC_6
91O,52P,45,2016-02-01_91O_AC_6
9D8,43J,277,2016-02-01_9D8_AC_2
0I5,00O,505,2016-02-02_0I5_AC_6
2A5,9A4,124,2016-02-02_2A5_AC_6
04N,3E2,422,2016-02-04_04N_AC_5
0I5,1C0,57,2016-02-04_0I5_AC_5
0I5,9E5,187,2016-02-04_0I5_AC_5
0K7,79Z,181,2016-02-04_0K7_AC_4
32S,1C0,129,2016-02-04_32S_AC_5
8C0,55V,40,2016-02-05_8C0_AC_4
98T,59A,41,2016-02-05_98T_AC_6
9E5,59A,291,2016-02-04_9E5_AC_6
9E5,59A,186,2016-02-04_9E5_AC_6
0K7,79Z,21,2016-02-08_0K7_AC_2
04N,3E2,206,2016-02-09_04N_AC_1
63V,7B7,31,2016-02-09_63V_AC_4
92D,8C0,225,2016-02-10_92D_AC_4
92D,8C0,213,2016-02-10_92D_AC_4
04N,9D1,192,2016-02-11_04N_AC_3
3E2,4C1,168,2016-02-11_3E2_AC_5
7C0,5J4,193,2016-02-11_7C0_AC_4
0B8,2A8,206,2016-02-15_0B8_AC_3
0K7,1C0,49,2016-02-15_0K7_AC_5
0K7,7D8,189,2016-02-15_0K7_AC_5
1C0,7B7,39,2016-02-15_1C0_AC_4
2H3,7B7,81,2016-02-15_2H3_AC_5
4C1,43J,69,2016-02-15_4C1_AC_6
64P,7B7,153,2016-02-15_64P_AC_5
36Z,43F,30,2016-02-16_36Z_AC_6
36Z,0B8,143,2016-02-16_36Z_AC_6
55V,2I4,15,2016-02-16_55V_AC_1
55V,2I4,105,2016-02-16_55V_AC_1
2J6,9I6,285,2016-02-18_2J6_AC_6
2J6,9I6,114,2016-02-18_2J6_AC_6
43J,5C0,155,2016-02-18_43J_AC_5
9D8,96B,225,2016-02-18_9D8_AC_3
32S,55V,70,2016-02-19_32S_AC_2
32S,00O,51,2016-02-19_32S_AC_2
5E4,7J8,397,2016-02-19_5E4_AC_3
2A2,90P,35,2016-02-22_2A2_AC_5
2A5,2I4,462,2016-02-22_2A5_AC_4
34N,55V,32,2016-02-22_34N_AC_5
36Z,4C2,48,2016-02-22_36Z_AC_2
61J,34N,180,2016-02-22_61J_AC_5
12Z,63V,187,2016-02-26_12Z_AC_6
04N,2I4,260,2016-02-27_04N_AC_1
0B8,3E2,68,2016-02-27_0B8_AC_3
0K7,3E1,114,2016-02-27_0K7_AC_1
0K7,3E1,454,2016-02-27_0K7_AC_1
9D8,6C0,179,2016-02-28_9D8_AC_3
04N,98T,47,2016-02-29_04N_AC_6
04N,3E2,264,2016-02-29_04N_AC_6
30L,adult female,28,2016-03-07_30L_AC_6
1K5,2A5,370,2016-03-09_1K5_AC_5
3E2,5C0,285,2016-03-09_3E2_AC_6
04N,3E2,98,2016-03-10_04N_AC_3
04N,3E2,32,2016-03-10_04N_AC_3
98T,04N,425,2016-03-11_98T_AC_5
32S,1C0,67,2016-03-15_32S_AC_3
0A9,2J2,50,2016-03-17_0A9_AC_5
7C0,2J8,172,2016-03-20_7C0_AC_4
82L,7D8,160,2016-03-20_82L_AC_5
64D,64D,414,2016-03-21_64D_AC_6
0K7,57H,24,2016-03-22_0K7_AC_5
2J6,82A,154,2016-03-22_2J6_AC_6
8B5,2A5,39,2016-03-23_8B5_AC_3
0G9,3E2,203,2016-03-24_0G9_AC_5
2A5,2I4,171,2016-03-24_2A5_AC_5
91O,3D4,436,2016-03-24_91O_AC_6
04N,9F5,47,2016-04-12_04N_AC_6
42L,04Z,414,2016-04-12_42L_AC_3
2A2,8F3,53,2016-04-13_2A2_AC_4
2A2,8F3,39,2016-04-13_2A2_AC_4
36Z,00J,47,2016-04-13_36Z_AC_5
64D,1J8,109,2016-04-15_64D_AC_6
8C0,04N,28,2016-04-19_8C0_AC_1
8C2,92D,18,2016-04-20_8C2_AC_5
1H6,3E7,161,2016-04-21_1H6_AC_6
7C0,2J8,47,2016-04-21_7C0_AC_5
1K5,2A5,35,2016-04-22_1K5_AC_5
7J8,0A9,328,2016-04-22_7J8_AC_6
4C2,00J,37,2016-04-23_4C2_AC_6
00J,4C2,103,2016-04-25_00J_AC_2
3E2,9F5,259,2016-04-25_3E2_AC_3
61J,1J7,536,2016-04-26_61J_AC_1
0C6,6I7,113,2016-04-27_0C6_AC_6
1J2,5G7,282,2016-04-27_1J2_AC_4
0K7,0I5,477,2016-05-02_0K7_AC_3
43J,9D8,78,2016-05-03_43J_AC_1
1H6,28J,170,2016-05-05_1H6_AC_5
1K5,2A5,233,2016-05-05_1K5_AC_5
63V,7B7,89,2016-05-05_63V_AC_4
00O,62H,311,2016-05-11_00O_AC_5
0K7,79Z,258,2016-05-11_0K7_AC_5
1J0,5G3,62,2016-05-12_1J0_AC_6
5G3,3E7,122,2016-05-12_5G3_AC_1
62H,64P,81,2016-05-12_62H_AC_6
8H0,1H6,275,2016-05-12_8H0_AC_6
9A4,35N,9,2016-05-19_9A4_AC_5
82L,7D8,195,2016-06-08_82L_AC_5
7J8,9I6,18,2016-06-13_7J8_AC_6
8C0,00O,99,2016-06-13_8C0_AC_6
1A3,12Z,19,2016-06-14_1A3_AC_5
43P,3E2,15,2016-06-14_43P_AC_4
29Z,7G2,52,2016-06-16_29Z_AC_5
1J2,0G9,23,2016-06-17_1J2_AC_4
2A5,7I5,592,2016-06-17_2A5_AC_6
61J,1J7,22,2016-06-21_61J_AC_4
91O,1H6,42,2016-06-21_91O_AC_4
4C2,4C2,261,2016-06-22_4C2_AC_5
4C1,43F,262,2016-08-10_43F_JG_5
98T,4C1,66,2016-08-12_4C1_JG_4
4C2,00J,9,2016-08-15_00J_JG_6
9A4,9H7,94,2016-08-15_9H7_JG_3
42T,0I5,33,2016-08-16_0I5_JG_4
2A2,2A5,338,2016-08-16_2A5_JG_4
2A2,2A5,22,2016-08-16_2A5_JG_4
9I6,9E5,596,2016-08-16_9E5_JG_5
1H6,29Z,86,2016-08-17_29Z_JG_6
7G2,5G9,92,2016-08-17_5G9_JG_6
1H6,5G9,269,2016-08-17_5G9_JG_6
0K7,1C0,15,2016-08-30_1C0_JG_6
36Z,6I9,413,2016-08-30_6I9_JG_4
5G3,7I5,433,2016-08-30_7I5_JG_5
57H,0K7,54,2016-08-31_0K7_JG_6
62H,9D1,111,2016-08-31_9D1_JG_5
8J8,1J8,18,2016-09-01_1J8_JG_6
92D,96B,112,2016-09-01_96B_JG_5
7J8,68V,32,2016-09-02_68V_JG_5
2A2,64P,18,2016-09-06_64P_JG_6
2A2,64P,41,2016-09-06_64P_JG_6
2A2,64P,127,2016-09-06_64P_JG_6
50I,53E,129,2016-09-07_53E_JG_5
2J8,64P,34,2016-09-09_64P_JG_5
2A7,1C0,131,2016-09-12_1C0_JG_5
2A7,1C0,222,2016-09-12_1C0_JG_5
98T,5C0,108,2016-09-12_5C0_JG_4
79Z,57H,174,2016-09-13_57H_JG_3
29Z,78T,211,2016-09-16_78T_JG_5
34N,55V,98,2016-09-20_55V_JG_5
0K7,57H,20,2016-09-20_57H_JG_4
82A,43P,390,2016-09-21_43P_JG_5
2J8,0I6,118,2016-09-23_0I6_JG_5
2J8,0I6,138,2016-09-23_0I6_JG_5
9I6,0A9,78,2016-09-26_0A9_JG_6
1C0,2A8,45,2016-09-26_2A8_JG_5
98T,43P,526,2016-09-27_43P_JG_3
8J6,43P,198,2016-09-27_43P_JG_3
3E1,9F5,33,2016-09-27_9F5_JG_6
57H,1C0,102,2016-09-28_1C0_JG_6
43F,07D,98,2016-10-03_07D_JG_1
2A8,2J6,122,2016-10-03_2J6_JG_4
7D8,3E2,25,2016-10-05_3E2_JG_4
7J8,9D1,480,2016-10-05_9D1_JG_4
7D8,5G9,52,2016-10-06_5G9_JG_4
64P,7C0,87,2016-10-06_7C0_JG_5
4C2,04N,145,2016-10-07_04N_JG_5
35N,0A9,352,2016-10-07_0A9_JG_4
32S,2A7,70,2016-10-07_2A7_JG_6
6I9,36Z,50,2016-10-07_36Z_JG_3
6I9,36Z,202,2016-10-07_36Z_JG_3
0I6,5C0,114,2016-10-07_5C0_JG_4
98T,62H,303,2016-10-10_62H_JG_6
8C2,7C0,38,2016-10-10_7C0_JG_6
8C2,7C0,166,2016-10-10_7C0_JG_6
0K7,7D7,469,2016-10-10_7D7_JG_6
92D,0I6,54,2016-10-12_0I6_JG_6
57H,0K7,89,2016-10-12_0K7_JG_4
32S,2A8,50,2016-10-12_2A8_JG_4
42T,7D8,127,2016-10-12_7D8_JG_6
62H,9D1,483,2016-10-12_9D1_JG_5
9A4,8J6,26,2016-10-13_8J6_JG_6
0C6,8J6,128,2016-10-13_8J6_JG_6
7B7,8J6,53,2016-10-13_8J6_JG_6
0A4,8J6,82,2016-10-13_8J6_JG_6
4C2,9G3,248,2016-10-13_9G3_JG_6
5G9,7G2,20,2016-01-25_7G2_JN_5
29Z,7G2,76,2016-01-27_7G2_JN_3
8F3,5G3,410,2016-01-29_5G3_JN_6
68V,35N,356,2016-02-01_35N_JN_5
68V,35N,142,2016-02-01_35N_JN_5
91O,52P,59,2016-02-01_52P_JN_6
91O,52P,328,2016-02-01_52P_JN_6
3C3,0K2,129,2016-02-02_0K2_JN_4
9H7,1J8,106,2016-02-02_1J8_JN_4
9H7,1J8,81,2016-02-04_1J8_JN_1
5C0,2I4,463,2016-02-08_2I4_JN_2
91O,00O,597,2016-02-09_00O_JN_5
0C6,1J8,442,2016-02-09_1J8_JN_6
2J4,2A8,597,2016-02-09_2A8_JN_5
29Z,5G9,179,2016-02-09_5G9_JN_2
4C2,7I5,26,2016-02-09_7I5_JN_6
91O,52P,54,2016-02-10_52P_JN_5
2A5,52P,344,2016-02-10_52P_JN_5
8B0,8J8,374,2016-02-10_8J8_JN_4
40L,2A7,178,2016-02-11_2A7_JN_5
00O,5G3,37,2016-02-11_5G3_JN_1
8F3,5G3,214,2016-02-11_5G3_JN_1
5E4,68V,22,2016-02-11_68V_JN_4
5E4,68V,330,2016-02-11_68V_JN_4
29Z,3E7,166,2016-02-15_3E7_JN_3
50I,9H2,525,2016-02-15_9H2_JN_6
1J0,9I6,104,2016-02-15_9I6_JN_4
98T,56E,40,2016-02-16_56E_JN_4
98T,56E,125,2016-02-16_56E_JN_4
0B8,2A8,105,2016-02-18_2A8_JN_3
98T,3E1,94,2016-02-18_3E1_JN_3
98T,3E1,125,2016-02-18_3E1_JN_3
2J6,9I6,142,2016-02-18_9I6_JN_4
9I6,7I5,275,2016-02-22_7I5_JN_4
61J,1J7,40,2016-02-25_1J7_JN_5
2J6,9G3,187,2016-02-25_9G3_JN_5
5B7,28G,42,2016-02-26_28G_JN_6
34Z,28G,60,2016-02-26_28G_JN_6
2A7,40L,66,2016-02-26_40L_JN_4
5G3,8F3,76,2016-02-26_8F3_JN_5
5C0,0G5,163,2016-02-29_0G5_JN_5
59A,42T,298,2016-02-29_42T_JN_5
82L,8B0,187,2016-02-29_8B0_JN_5
62H,8J6,80,2016-02-29_8J6_JN_6
5D9,1J8,70,2016-03-01_1J8_JN_5
7C0,2J8,212,2016-03-01_2J8_JN_6
2A2,5G9,43,2016-03-01_5G9_JN_4
55V,8E8,112,2016-03-01_8E8_JN_6
9I6,1J0,596,2016-03-02_1J0_JN_3
8J6,9D1,168,2016-03-02_9D1_JN_5
7D7,00O,98,2016-03-03_00O_JN_5
2C9,28G,319,2016-03-03_28G_JN_5
2C9,28G,59,2016-03-03_28G_JN_5
8H1,5J4,156,2016-03-03_5J4_JN_4
1H6,68V,190,2016-03-03_68V_JN_4
4C2,6I7,95,2016-03-03_6I7_JN_4
40L,50I,40,2016-03-04_50I_JN_4
35N,9A4,105,2016-03-04_9A4_JN_3
2J2,0G5,103,2016-03-07_0G5_JN_3
3E2,9D1,315,2016-03-08_9D1_JN_4
8E8,3C3,356,2016-03-09_3C3_JN_5
9G3,3E7,38,2016-03-09_3E7_JN_5
1A3,3E7,474,2016-03-09_3E7_JN_5
6C0,96B,541,2016-03-09_96B_JN_5
40L,2A7,72,2016-03-10_2A7_JN_3
00J,35N,64,2016-03-10_35N_JN_4
9E5,52P,254,2016-03-10_52P_JN_3
00O,96B,286,2016-03-11_96B_JN_6
7G2,3E7,86,2016-03-14_3E7_JN_6
87K,7E1,32,2016-03-14_7E1_JN_5
87K,7E1,220,2016-03-14_7E1_JN_5
9D8,8E8,107,2016-03-14_8E8_JN_4
50I,9H7,105,2016-03-14_9H7_JN_5
96B,6C0,130,2016-03-16_6C0_JN_3
52P,7G2,205,2016-03-16_7G2_JN_5
53E,50I,267,2016-03-17_50I_JN_6
50I,9H2,255,2016-03-17_9H2_JN_4
9I6,1J0,170,2016-03-21_1J0_JN_4
07D,43F,132,2016-03-21_43F_JN_1
93Z,5G3,41,2016-03-21_5G3_JN_6
0G5,6C0,36,2016-03-22_6C0_JN_5
8C2,50I,149,2016-03-23_50I_JN_5
34N,5C0,417,2016-03-24_5C0_JN_6
3C3,8E8,484,2016-03-24_8E8_JN_1
98T,96B,40,2016-03-24_96B_JN_5
98T,96B,88,2016-03-24_96B_JN_5
98T,96B,143,2016-03-24_96B_JN_5
2J6,9I6,218,2016-03-24_9I6_JN_5
6C0,82A,70,2016-03-30_82A_JN_6
07D,07D,173,2016-03-31_07D_JN_3
29Z,78T,168,2016-03-31_78T_JN_5
79Z,2A7,214,2016-04-05_2A7_JN_6
82A,07D,338,2016-04-07_07D_JN_4
3C3,0K2,370,2016-04-11_0K2_JN_5
76Z,28G,63,2016-04-18_28G_JN_2
76Z,28G,85,2016-04-18_28G_JN_2
28J,9G3,220,2016-04-18_9G3_JN_5
0I6,1J0,172,2016-04-19_1J0_JN_5
0I6,1J0,374,2016-04-19_1J0_JN_5
0I5,7G2,58,2016-04-20_7G2_JN_4
2C9,94Z,43,2016-04-20_94Z_JN_5
2C9,94Z,65,2016-04-20_94Z_JN_5
7D8,1J7,77,2016-04-21_1J7_JN_6
35N,9A4,383,2016-04-21_9A4_JN_6
1J2,5G7,493,2016-04-26_5G7_JN_4
3E7,78T,233,2016-04-26_78T_JN_4
0A9,9I6,53,2016-04-29_9I6_JN_2
0A9,9I6,23,2016-04-29_9I6_JN_2
0B8,40L,598,2016-05-02_40L_JN_4
1K5,8F3,62,2016-05-02_8F3_JN_5
2J2,9D1,20,2016-05-02_9D1_JN_3
5G9,9G3,206,2016-05-02_9G3_JN_6
96B,00O,111,2016-05-03_00O_JN_3
0H3,3E1,341,2016-05-03_3E1_JN_6
34N,8E8,237,2016-05-03_8E8_JN_6
34N,8E8,131,2016-05-03_8E8_JN_6
50I,9H7,183,2016-05-03_9H7_JN_1
9G3,9A4,61,2016-05-05_9A4_JN_3
50I,9H7,239,2016-05-05_9H7_JN_5
50I,9H7,43,2016-05-05_9H7_JN_5
42T,8F3,423,2016-05-23_8F3_JN_4
1C0,64P,239,2016-05-24_64P_JN_6
1C0,64P,101,2016-05-24_64P_JN_6
1C0,64P,9,2016-05-24_64P_JN_6
6C0,82A,419,2016-05-24_82A_JN_5
9H7,1C0,597,2016-05-31_1C0_JN_4
78T,3E7,573,2016-05-31_3E7_JN_4
1H6,8H0,111,2016-05-31_8H0_JN_4
2J6,2A8,297,2016-06-06_2A8_JN_6
98T,2A8,105,2016-06-08_2A8_JN_1
5C0,43F,434,2016-06-09_43F_JN_4
42T,8F3,199,2016-06-16_8F3_JN_4
90P,3E1,383,2016-06-17_3E1_JN_4
43F,07D,248,2016-06-21_07D_JN_6
2A2,7D8,236,2016-06-21_7D8_JN_6
2A2,7D8,67,2016-06-21_7D8_JN_6
2A2,7D8,2,2016-06-21_7D8_JN_6
62H,9D1,469,2016-06-21_9D1_JN_4
2A5,7I5,195,2016-06-23_7I5_JN_5
9F5,28J,82,2016-06-24_28J_JN_6
9F5,28J,122,2016-06-24_28J_JN_6
9D8,0G5,369,2016-06-27_0G5_JN_5
07D,62H,343,2016-06-30_62H_JN_1
29Z,78T,365,2016-06-30_78T_JN_4
2A5,7I5,407,2016-06-30_7I5_JN_4
32S,82L,120,2016-07-06_82L_JN_3
7D8,82L,89,2016-07-06_82L_JN_3
9H2,53E,105,2016-07-07_53E_JN_6
4C2,1J8,262,2016-07-11_1J8_JN_5
4C2,1J8,31,2016-07-11_1J8_JN_5
1J8,1C0,320,2016-01-26_1C0_AC_5
2A5,91O,165,2016-01-27_91O_AC_2
34N,7D8,536,2016-02-02_7D8_AC_4
1C0,0I5,175,2016-02-04_0I5_AC_5
1K5,29Z,353,2016-02-05_29Z_AC_5
42T,2H3,35,2016-02-05_2H3_AC_6
59A,98T,546,2016-02-05_98T_AC_6
