agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
2E9,39Z,displace,Female,Female,2014-09-15,LP,focalfollow,agonism.winner
43N,3A9,feargrm,Male,Female,2014-08-18,LP,focalfollow,agonism.winner
2D5,3A9,avoid,Male,Female,2014-09-18,LP,focalfollow,agonism.winner
5B6,41N,threat,Female,Male,2014-08-19,LP,focalfollow,agonism.winner
48V,41N,noncontactagg,Female,Male,2014-09-09,LP,focalfollow,agonism.winner
43N,41N,noncontactagg,Male,Male,2014-08-13,LP,focalfollow,agonism.winner
94O,41N,contactagg,Male,Male,2014-07-02,LP,focalfollow,agonism.winner
76Z,48V,displace,Male,Female,2014-09-10,LP,focalfollow,agonism.winner
43N,48V,feargrm,Male,Female,2014-07-08,LP,focalfollow,agonism.winner
2C0,48V,displace,Female,Female,2014-07-29,LP,focalfollow,agonism.winner
4C6,49L,avoid,Male,Male,2014-09-02,LP,focalfollow,agonism.winner
4C6,49L,displace,Male,Male,2014-08-11,LP,focalfollow,agonism.winner
30V,49L,contactagg,Male,Male,2014-09-22,LP,focalfollow,agonism.winner
0B9,49L,noncontactagg,Female,Male,2014-09-03,LP,focalfollow,agonism.winner
49Z,49L,displace,Male,Male,2014-08-13,LP,focalfollow,agonism.winner
4C6,49L,displace,Male,Male,2014-08-19,LP,focalfollow,agonism.winner
49Z,49L,feargrm,Male,Male,2014-08-13,LP,focalfollow,agonism.winner
97V,49L,noncontactagg,Male,Male,2014-09-04,LP,focalfollow,agonism.winner
2D5,49L,feargrm,Male,Male,2014-08-25,LP,focalfollow,agonism.winner
4C6,49L,feargrm,Male,Male,2014-08-28,LP,focalfollow,agonism.winner
55R,49Z,noncontactagg,Female,Male,2014-09-17,LP,focalfollow,agonism.winner
50P,4C6,threat,Male,Male,2014-08-06,LP,focalfollow,agonism.winner
2F8,4C6,avoid,Male,Male,2014-08-05,LP,focalfollow,agonism.winner
2D5,4C6,noncontactagg,Male,Male,2014-09-18,LP,focalfollow,agonism.winner
3A9,55R,threat,Female,Female,2014-09-11,LP,focalfollow,agonism.winner
94O,55R,submit,Male,Female,2014-07-07,LP,focalfollow,agonism.winner
5B4,55R,avoid,Female,Female,2014-07-30,LP,focalfollow,agonism.winner
30V,56R,feargrm,Male,Female,2014-07-29,LP,overtime,agonism.winner
V80,56R,displace,Female,Female,2014-06-23,LP,focalfollow,agonism.winner
V80,56R,feargrm,Female,Female,2014-06-23,LP,focalfollow,agonism.winner
V80,56R,feargrm,Female,Female,2014-06-23,LP,focalfollow,agonism.winner
76Z,56R,contactagg,Male,Female,2014-09-16,LP,focalfollow,agonism.winner
30V,5B4,avoid,Male,Female,2014-09-03,LP,focalfollow,agonism.winner
2F8,5B4,noncontactagg,Male,Female,2014-07-22,LP,focalfollow,agonism.winner
49Z,5B4,submit,Male,Female,2014-08-27,LP,focalfollow,agonism.winner
3A9,5B4,noncontactagg,Female,Female,2014-08-19,LP,focalfollow,agonism.winner
2D5,5B4,noncontactagg,Male,Female,2014-09-02,LP,focalfollow,agonism.winner
43N,5B6,threat,Male,Female,2014-06-30,LP,focalfollow,agonism.winner
94O,5B6,avoid,Male,Female,2014-07-07,LP,focalfollow,agonism.winner
4C6,62S,submit,Male,Female,2014-07-08,LP,focalfollow,agonism.winner
43N,62S,avoid,Male,Female,2014-08-11,LP,focalfollow,agonism.winner
43N,62S,feargrm,Male,Female,2014-08-11,LP,focalfollow,agonism.winner
4C6,62S,avoid,Male,Female,2014-07-02,LP,focalfollow,agonism.winner
9C6,62S,avoid,Male,Female,2014-09-17,LP,focalfollow,agonism.winner
9C6,62S,contactagg,Male,Female,2014-09-17,LP,focalfollow,agonism.winner
43N,62S,displace,Male,Female,2014-07-21,LP,focalfollow,agonism.winner
30V,62S,noncontactagg,Male,Female,2014-07-23,LP,focalfollow,agonism.winner
73C,65Z,threat,Female,Female,2014-09-25,LP,focalfollow,agonism.winner
3A9,65Z,threat,Female,Female,2014-09-11,LP,focalfollow,agonism.winner
2C0,65Z,displace,Female,Female,2014-07-22,LP,focalfollow,agonism.winner
16S,65Z,feargrm,Female,Female,2014-07-16,LP,focalfollow,agonism.winner
2D5,65Z,avoid,Male,Female,2014-07-02,LP,focalfollow,agonism.winner
48V,65Z,noncontactagg,Female,Female,2014-09-17,LP,focalfollow,agonism.winner
5B4,65Z,avoid,Female,Female,2014-09-11,LP,focalfollow,agonism.winner
5B4,65Z,contactagg,Female,Female,2014-09-22,LP,focalfollow,agonism.winner
48V,6B4,contactagg,Female,Female,2014-09-15,LP,overtime,agonism.winner
4C6,6B4,displace,Male,Female,2014-08-11,LP,focalfollow,agonism.winner
4C6,6B4,avoid,Male,Female,2014-06-23,LP,overtime,agonism.winner
76Z,6B4,submit,Male,Female,2014-06-24,LP,focalfollow,agonism.winner
36V,6B4,avoid,Male,Female,2014-09-02,LP,focalfollow,agonism.winner
76Z,73C,noncontactagg,Male,Female,2014-08-28,LP,focalfollow,agonism.winner
97V,73C,feargrm,Male,Female,2014-08-19,LP,focalfollow,agonism.winner
77S,73C,feargrm,Female,Female,2014-09-10,LP,focalfollow,agonism.winner
76Z,77S,displace,Male,Female,2014-09-16,LP,focalfollow,agonism.winner
76Z,77S,displace,Male,Female,2014-09-16,LP,focalfollow,agonism.winner
76Z,77S,feargrm,Male,Female,2014-09-16,LP,focalfollow,agonism.winner
43N,77S,noncontactagg,Male,Female,2014-09-02,LP,focalfollow,agonism.winner
77S,7E0,threat,Female,Female,2014-08-28,LP,focalfollow,agonism.winner
0B9,7E0,threat,Female,Female,2014-08-07,LP,focalfollow,agonism.winner
9C6,7E0,displace,Male,Female,2014-07-21,LP,focalfollow,agonism.winner
4C6,7E0,displace,Male,Female,2014-08-06,LP,focalfollow,agonism.winner
03Z,7E0,noncontactagg,Female,Female,2014-08-06,LP,focalfollow,agonism.winner
4C6,7E0,submit,Male,Female,2014-09-16,LP,focalfollow,agonism.winner
76Z,7E0,displace,Male,Female,2014-09-10,LP,focalfollow,agonism.winner
5B6,7E0,submit,Female,Female,2014-09-10,LP,focalfollow,agonism.winner
1B7,7E0,noncontactagg,Male,Female,2014-09-10,LP,focalfollow,agonism.winner
77S,7E3,threat,Female,Female,2014-08-11,LP,focalfollow,agonism.winner
36V,7E3,noncontactagg,Male,Female,2014-07-15,LP,focalfollow,agonism.winner
43N,7E3,feargrm,Male,Female,2014-08-11,LP,focalfollow,agonism.winner
2D5,7E3,avoid,Male,Female,2014-07-23,LP,focalfollow,agonism.winner
0B9,7E3,displace,Female,Female,2014-07-29,LP,focalfollow,agonism.winner
2C7,7E3,noncontactagg,Female,Female,2014-06-23,LP,focalfollow,agonism.winner
94O,7E3,contactagg,Male,Female,2014-07-01,LP,focalfollow,agonism.winner
9C6,7E3,displace,Male,Female,2014-07-15,LP,focalfollow,agonism.winner
9C6,7E3,noncontactagg,Male,Female,2014-07-15,LP,focalfollow,agonism.winner
5B6,80S,threat,Female,Female,2014-08-13,LP,focalfollow,agonism.winner
2F8,80S,noncontactagg,Male,Female,2014-08-25,LP,focalfollow,agonism.winner
5B6,80S,avoid,Female,Female,2014-08-13,LP,focalfollow,agonism.winner
5B6,80S,avoid,Female,Female,2014-08-13,LP,focalfollow,agonism.winner
39Z,80S,submit,Female,Female,2014-09-15,LP,focalfollow,agonism.winner
16S,80S,displace,Female,Female,2014-09-17,LP,focalfollow,agonism.winner
65Z,8E2,threat,Female,Female,2014-09-11,LP,focalfollow,agonism.winner
43N,8E2,avoid,Male,Female,2014-06-25,LP,focalfollow,agonism.winner
97V,8E2,displace,Male,Female,2014-07-30,LP,focalfollow,agonism.winner
94O,8E2,feargrm,Male,Female,2014-09-24,LP,focalfollow,agonism.winner
1B7,8E2,noncontactagg,Male,Female,2014-09-10,LP,focalfollow,agonism.winner
43N,94O,contactagg,Male,Male,2014-07-01,LP,focalfollow,agonism.winner
03Z,94O,noncontactagg,Female,Male,2014-07-21,LP,focalfollow,agonism.winner
6B4,94S,threat,Female,Female,2014-07-14,LP,focalfollow,agonism.winner
2C0,94S,threat,Female,Female,2014-08-12,LP,focalfollow,agonism.winner
4C6,94S,noncontactagg,Male,Female,2014-08-25,LP,focalfollow,agonism.winner
30V,94S,displace,Male,Female,2014-08-12,LP,focalfollow,agonism.winner
2D5,94S,avoid,Male,Female,2014-09-12,LP,focalfollow,agonism.winner
76Z,94S,feargrm,Male,Female,2014-07-23,LP,focalfollow,agonism.winner
55R,94S,noncontactagg,Female,Female,2014-08-20,LP,focalfollow,agonism.winner
94O,97V,submit,Male,Male,2014-07-07,LP,focalfollow,agonism.winner
1B7,97V,displace,Male,Male,2014-07-14,LP,focalfollow,agonism.winner
1B7,97V,displace,Male,Male,2014-07-08,LP,focalfollow,agonism.winner
2F8,9C6,avoid,Male,Male,2014-08-05,LP,focalfollow,agonism.winner
2F8,9C6,noncontactagg,Male,Male,2014-08-05,LP,focalfollow,agonism.winner
30V,9C6,noncontactagg,Male,Male,2014-08-12,LP,focalfollow,agonism.winner
4C6,9C6,avoid,Male,Male,2014-09-18,LP,focalfollow,agonism.winner
0B9,9C6,noncontactagg,Female,Male,2014-07-01,LP,focalfollow,agonism.winner
97V,9C6,feargrm,Male,Male,2014-08-11,LP,focalfollow,agonism.winner
30V,adult female,threat,Male,Unknown,2014-07-10,LP,focalfollow,agonism.winner
36V,adult female,noncontactagg,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
65Z,adult female,noncontactagg,Female,Unknown,2014-08-05,LP,focalfollow,agonism.winner
9C6,adult female,displace,Male,Unknown,2014-07-21,LP,focalfollow,agonism.winner
4C6,adult female,feargrm,Male,Unknown,2014-06-23,LP,focalfollow,agonism.winner
76Z,adult female,avoid,Male,Unknown,2014-06-24,LP,focalfollow,agonism.winner
5B6,adult female,noncontactagg,Female,Unknown,2014-07-15,LP,focalfollow,agonism.winner
9C6,adult female,noncontactagg,Male,Unknown,2014-09-17,LP,focalfollow,agonism.winner
9C6,adult female,noncontactagg,Male,Unknown,2014-09-17,LP,focalfollow,agonism.winner
2F8,adult female,displace,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
2F8,adult female,noncontactagg,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
80S,adult female,contactagg,Female,Unknown,2014-06-23,LP,focalfollow,agonism.winner
30V,adult male,threat,Male,Unknown,2014-06-30,LP,overtime,agonism.winner
2D5,adult male,threat,Male,Unknown,2014-06-23,LP,focalfollow,agonism.winner
16S,adult male,threat,Female,Unknown,2014-07-23,LP,focalfollow,agonism.winner
2F8,adult male,feargrm,Male,Unknown,2014-07-22,LP,focalfollow,agonism.winner
7E3,adult male,contactagg,Female,Unknown,2014-08-05,LP,overtime,agonism.winner
8E2,adult male,noncontactagg,Female,Unknown,2014-07-07,LP,focalfollow,agonism.winner
76Z,adult male,feargrm,Male,Unknown,2014-06-24,LP,focalfollow,agonism.winner
43N,adult male,feargrm,Male,Unknown,2014-07-21,LP,focalfollow,agonism.winner
30V,adult male,noncontactagg,Male,Unknown,2014-07-01,LP,focalfollow,agonism.winner
97V,adult male,noncontactagg,Male,Unknown,2014-08-06,LP,focalfollow,agonism.winner
5B6,adult male,displace,Female,Unknown,2014-07-29,LP,focalfollow,agonism.winner
30V,adult male,noncontactagg,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
30V,adult male,noncontactagg,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
2D5,adult male,noncontactagg,Male,Unknown,2014-07-02,LP,focalfollow,agonism.winner
5B6,adult male,contactagg,Female,Unknown,2014-07-07,LP,focalfollow,agonism.winner
7E0,adult male,contactagg,Female,Unknown,2014-09-09,LP,focalfollow,agonism.winner
2C0,adult male,noncontactagg,Female,Unknown,2014-07-16,LP,focalfollow,agonism.winner
77S,infant,threat,Female,Unknown,2014-08-28,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-06-30,LP,focalfollow,agonism.winner
22H,infant,threat,Female,Unknown,2014-07-28,LP,focalfollow,agonism.winner
8E2,infant,threat,Female,Unknown,2014-09-10,LP,focalfollow,agonism.winner
62S,infant,threat,Female,Unknown,2014-07-21,LP,focalfollow,agonism.winner
65Z,infant,threat,Female,Unknown,2014-08-11,LP,focalfollow,agonism.winner
2D5,infant,threat,Male,Unknown,2014-08-27,LP,focalfollow,agonism.winner
39Z,infant,threat,Female,Unknown,2014-09-02,LP,focalfollow,agonism.winner
56R,infant,threat,Female,Unknown,2014-09-18,LP,focalfollow,agonism.winner
2C0,infant,threat,Female,Unknown,2014-07-08,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-07-09,LP,focalfollow,agonism.winner
3A9,infant,threat,Female,Unknown,2014-08-19,LP,focalfollow,agonism.winner
48V,infant,threat,Female,Unknown,2014-09-09,LP,focalfollow,agonism.winner
2F8,infant,threat,Male,Unknown,2014-07-28,LP,focalfollow,agonism.winner
21N,infant,threat,Female,Unknown,2014-07-30,LP,focalfollow,agonism.winner
2F8,infant,threat,Male,Unknown,2014-09-16,LP,focalfollow,agonism.winner
56R,infant,threat,Female,Unknown,2014-09-17,LP,focalfollow,agonism.winner
1B7,infant,threat,Male,Unknown,2014-07-15,LP,focalfollow,agonism.winner
80S,infant,threat,Female,Unknown,2014-08-27,LP,focalfollow,agonism.winner
9C6,infant,threat,Male,Unknown,2014-09-02,LP,focalfollow,agonism.winner
5B4,infant,threat,Female,Unknown,2014-07-16,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-07-21,LP,focalfollow,agonism.winner
80S,infant,threat,Female,Unknown,2014-07-21,LP,focalfollow,agonism.winner
65Z,infant,threat,Female,Unknown,2014-07-30,LP,focalfollow,agonism.winner
2D5,infant,threat,Male,Unknown,2014-08-06,LP,focalfollow,agonism.winner
50P,infant,threat,Male,Unknown,2014-09-10,LP,focalfollow,agonism.winner
94O,infant,threat,Male,Unknown,2014-07-21,LP,focalfollow,agonism.winner
4C6,infant,threat,Male,Unknown,2014-08-19,LP,focalfollow,agonism.winner
4C6,infant,threat,Male,Unknown,2014-09-15,LP,focalfollow,agonism.winner
7E3,infant,threat,Female,Unknown,2014-09-15,LP,focalfollow,agonism.winner
0B9,infant,threat,Female,Unknown,2014-06-24,LP,focalfollow,agonism.winner
4C6,infant,threat,Male,Unknown,2014-07-07,LP,focalfollow,agonism.winner
2D5,infant,threat,Male,Unknown,2014-07-28,LP,focalfollow,agonism.winner
94O,infant,threat,Male,Unknown,2014-07-29,LP,focalfollow,agonism.winner
1B7,infant,threat,Male,Unknown,2014-08-04,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-09-02,LP,focalfollow,agonism.winner
16S,infant,threat,Female,Unknown,2014-09-17,LP,focalfollow,agonism.winner
43N,infant,threat,Male,Unknown,2014-09-02,LP,focalfollow,agonism.winner
39Z,infant,contactagg,Female,Unknown,2014-07-01,LP,focalfollow,agonism.winner
39Z,infant,contactagg,Female,Unknown,2014-07-01,LP,focalfollow,agonism.winner
48V,infant,contactagg,Female,Unknown,2014-07-02,LP,focalfollow,agonism.winner
94S,infant,contactagg,Female,Unknown,2014-07-24,LP,focalfollow,agonism.winner
30V,infant,contactagg,Male,Unknown,2014-07-29,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-09-12,LP,focalfollow,agonism.winner
6B4,infant,contactagg,Female,Unknown,2014-09-16,LP,focalfollow,agonism.winner
56R,infant,contactagg,Female,Unknown,2014-09-18,LP,focalfollow,agonism.winner
48V,infant,contactagg,Female,Unknown,2014-09-15,LP,overtime,agonism.winner
6B4,infant,noncontactagg,Female,Unknown,2014-07-08,LP,focalfollow,agonism.winner
36V,infant,noncontactagg,Male,Unknown,2014-07-15,LP,focalfollow,agonism.winner
2F8,infant,noncontactagg,Male,Unknown,2014-07-22,LP,focalfollow,agonism.winner
2F8,infant,noncontactagg,Male,Unknown,2014-07-22,LP,focalfollow,agonism.winner
6B4,infant,noncontactagg,Female,Unknown,2014-09-16,LP,focalfollow,agonism.winner
56R,infant,noncontactagg,Female,Unknown,2014-09-18,LP,focalfollow,agonism.winner
56R,infant,noncontactagg,Female,Unknown,2014-09-18,LP,focalfollow,agonism.winner
94S,infant,contactagg,Female,Unknown,2014-07-08,LP,focalfollow,agonism.winner
5B4,infant,contactagg,Female,Unknown,2014-07-28,LP,focalfollow,agonism.winner
43N,infant,contactagg,Male,Unknown,2014-08-11,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-08-13,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-08-13,LP,focalfollow,agonism.winner
55R,infant,contactagg,Female,Unknown,2014-09-12,LP,focalfollow,agonism.winner
55R,infant,noncontactagg,Female,Unknown,2014-08-27,LP,focalfollow,agonism.winner
55R,infant,noncontactagg,Female,Unknown,2014-09-12,LP,focalfollow,agonism.winner
5B6,infant,contactagg,Female,Unknown,2014-06-24,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-06-25,LP,focalfollow,agonism.winner
16S,infant,contactagg,Female,Unknown,2014-07-08,LP,focalfollow,agonism.winner
77S,infant,contactagg,Female,Unknown,2014-07-29,LP,focalfollow,agonism.winner
48V,infant,contactagg,Female,Unknown,2014-08-11,LP,focalfollow,agonism.winner
76Z,infant,contactagg,Male,Unknown,2014-08-28,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-09-02,LP,focalfollow,agonism.winner
77S,infant,contactagg,Female,Unknown,2014-09-15,LP,focalfollow,agonism.winner
62S,infant,noncontactagg,Female,Unknown,2014-06-25,LP,focalfollow,agonism.winner
22H,infant,noncontactagg,Female,Unknown,2014-07-02,LP,focalfollow,agonism.winner
20S,infant,noncontactagg,Female,Unknown,2014-07-22,LP,focalfollow,agonism.winner
2F8,infant,noncontactagg,Male,Unknown,2014-07-28,LP,overtime,agonism.winner
50P,infant,noncontactagg,Male,Unknown,2014-07-29,LP,focalfollow,agonism.winner
3A9,infant,noncontactagg,Female,Unknown,2014-09-11,LP,focalfollow,agonism.winner
30V,infant,noncontactagg,Male,Unknown,2014-09-12,LP,focalfollow,agonism.winner
39Z,infant,contactagg,Female,Unknown,2014-06-23,LP,focalfollow,agonism.winner
39Z,infant,contactagg,Female,Unknown,2014-06-23,LP,focalfollow,agonism.winner
16S,infant,contactagg,Female,Unknown,2014-06-24,LP,focalfollow,agonism.winner
65Z,infant,contactagg,Female,Unknown,2014-06-25,LP,focalfollow,agonism.winner
65Z,infant,contactagg,Female,Unknown,2014-06-25,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-06-30,LP,focalfollow,agonism.winner
94O,infant,contactagg,Male,Unknown,2014-07-07,LP,focalfollow,agonism.winner
03Z,infant,contactagg,Female,Unknown,2014-07-21,LP,focalfollow,agonism.winner
77S,infant,contactagg,Female,Unknown,2014-07-23,LP,focalfollow,agonism.winner
77S,infant,contactagg,Female,Unknown,2014-07-23,LP,focalfollow,agonism.winner
77S,infant,contactagg,Female,Unknown,2014-07-23,LP,focalfollow,agonism.winner
55R,infant,contactagg,Female,Unknown,2014-08-04,LP,focalfollow,agonism.winner
43N,infant,contactagg,Male,Unknown,2014-08-13,LP,focalfollow,agonism.winner
5B6,infant,contactagg,Female,Unknown,2014-08-13,LP,focalfollow,agonism.winner
2E9,infant,contactagg,Female,Unknown,2014-09-15,LP,focalfollow,agonism.winner
39Z,infant,contactagg,Female,Unknown,2014-09-15,LP,focalfollow,agonism.winner
7E3,infant,noncontactagg,Female,Unknown,2014-08-25,LP,focalfollow,agonism.winner
22H,infant,noncontactagg,Female,Unknown,2014-08-28,LP,focalfollow,agonism.winner
56R,infant,noncontactagg,Female,Unknown,2014-09-12,LP,focalfollow,agonism.winner
0B9,infant,contactagg,Female,Unknown,2014-07-01,LP,focalfollow,agonism.winner
16S,infant,contactagg,Female,Unknown,2014-07-15,LP,focalfollow,agonism.winner
