groom_giver,groom_reciever,constrained_duration,observation_name
5B0,2G4,140,2017-03-20_2G4_DP_5
5B0,2G4,120,2017-03-20_2G4_DP_5
4C9,81O,206,2017-03-20_81O_DP_6
2K4,47Z,179,2017-03-21_47Z_DP_4
2G4,5E6,20,2017-03-22_5E6_DP_4
2G4,5E6,55,2017-03-22_5E6_DP_4
4C5,5L8,46,2017-03-23_5L8_DP_3
4J4,90T,135,2017-03-23_90T_DP_6
51A,14E,60,2017-03-28_14E_DP_5
77I,1K2,73,2017-03-28_1K2_DP_4
0J4,1I5,100,2017-03-29_1I5_DP_6
0J4,1I5,99,2017-03-29_1I5_DP_6
12O,2E4,109,2017-03-29_2E4_DP_4
9I9,3K1,165,2017-04-04_3K1_DP_4
81O,52Z,143,2017-04-04_52Z_DP_4
0M4,0M1,57,2017-04-05_0M1_DP_4
85T,0I9,141,2017-04-06_0I9_DP_6
90T,2K6,403,2017-04-06_2K6_DP_4
1G1,77I,146,2017-04-06_77I_DP_3
12O,00V,133,2017-04-11_00V_DP_5
8K1,1G0,527,2017-04-11_1G0_DP_4
5E8,33T,32,2017-04-12_33T_DP_4
1B0,3H0,292,2017-04-12_3H0_DP_6
85T,0I9,161,2017-04-24_0I9_DP_6
4J4,2K3,23,2017-04-24_2K3_DP_5
2K6,1B0,434,2017-04-26_1B0_DP_5
0K0,0F0,195,2017-05-03_0F0_DP_5
2G4,53Z,25,2017-02-27_53Z_DP_4
5E8,78I,24,2017-03-16_78I_DP_3
2K1,98J,75,2017-01-31_98J_DP_4
0M4,0M1,29,2017-02-21_0M1_DP_6
4G6,0J4,62,2017-05-08_0J4_DP_6
4E2,1K2,343,2017-05-08_1K2_DP_3
3J7,47Z,190,2017-05-11_47Z_DP_6
2K6,4C9,233,2017-05-11_4C9_DP_4
6B8,8J3,240,2017-05-15_8J3_DP_5
3H0,1B0,60,2017-05-16_1B0_DP_4
9I9,3K1,117,2017-05-17_3K1_DP_6
8J3,4G6,289,2017-05-17_4G6_DP_5
4K7,5L4,160,2017-05-17_5L4_DP_4
51A,14E,290,2017-05-18_14E_DP_6
25R,3D9,232,2017-05-30_3D9_DP_6
3D9,4C5,193,2017-06-01_4C5_DP_6
5E6,1I6,116,2017-06-12_1I6_DP_5
1B0,1K2,67,2017-06-13_1K2_DP_3
3H0,4E2,87,2017-06-13_4E2_DP_5
5B0,00V,196,2017-06-15_00V_DP_4
5E6,1I6,100,2017-06-15_1I6_DP_3
2G2,32Z,160,2017-06-15_32Z_DP_6
1G6,2I3,389,2017-06-19_2I3_DP_3
2K1,98J,187,2017-06-19_98J_DP_5
0M4,14E,257,2017-06-22_14E_DP_4
1B0,3H0,133,2017-06-22_3H0_DP_6
25R,4C5,89,2017-06-23_4C5_DP_4
3H0,4E2,340,2017-06-23_4E2_DP_3
4C9,81O,426,2017-06-23_81O_DP_6
12O,00V,302,2017-06-28_00V_DP_5
2K1,98J,516,2017-07-05_98J_DP_6
52Z,1G6,143,2017-08-22_1G6_DP_3
0F0,2E4,111,2017-08-22_2E4_DP_3
51Z,2K0,110,2017-08-24_2K0_DP_6
7G1,36V,236,2017-08-24_36V_DP_4
3I6,3I9,89,2017-08-29_3I9_DP_4
3I9,0J4,476,2017-08-30_0J4_DP_4
5E6,4C9,54,2017-08-30_4C9_DP_3
5E6,4C9,31,2017-08-30_4C9_DP_3
