groom_giver,groom_reciever,constrained_duration,observation_name
juvenile,28N,59,2010-11-08_28N_BA_6
infant,50I,40,2010-11-08_50I_BA_5
infant,50I,48,2010-11-08_50I_BA_5
juvenile,50I,303,2010-11-08_50I_BA_5
juvenile,50I,83,2010-11-08_50I_BA_5
60P,68V,18,2010-11-08_68V_BA_3
42L,04I,319,2010-11-09_04I_BA_4
juvenile,32S,581,2010-11-09_32S_BA_6
juvenile,56A,44,2010-11-09_56A_BA_4
juvenile,56A,210,2010-11-09_56A_BA_4
juvenile,V36,10,2010-11-09_V36_BA_4
juvenile,42L,309,2010-12-06_42L_JB_1
infant,79C,423,2010-12-06_79C_JB_6
juvenile,00J,120,2010-12-07_00J_JB_4
00O,44J,422,2010-12-07_44J_JB_5
juvenile,O52,61,2010-12-07_O52_JB_4
88I,O52,11,2010-12-07_O52_JB_4
64P,10S,227,2010-12-08_10S_JB_5
juvenile,10S,250,2010-12-08_10S_JB_5
juvenile,10S,10,2010-12-08_10S_JB_5
07D,29B,596,2010-12-08_29B_JB_4
infant,59A,296,2010-12-08_59A_JB_3
61J,63V,148,2010-12-08_63V_JB_5
juvenile,90D,154,2010-12-09_90D_JB_3
infant,17C,309,2010-12-01_17C_BA_3
juvenile,25L,61,2010-12-01_25L_JB_5
infant,34P,223,2010-12-01_34P_BA_6
juvenile,42L,162,2010-12-01_42L_JB_4
juvenile,42L,91,2010-12-01_42L_JB_4
N12,85B,583,2010-12-01_85B_JB_2
juvenile,O34,79,2010-12-01_O34_BA_4
juvenile,O34,64,2010-12-01_O34_BA_4
64D,X44,56,2010-12-01_X44_JB_4
64D,X44,83,2010-12-01_X44_JB_4
03J,04T,108,2010-12-10_04T_JB_2
03J,04T,10,2010-12-10_04T_JB_2
juvenile,32S,260,2010-12-10_32S_BA_3
10S,68V,299,2010-12-10_68V_BA_2
juvenile,43H,155,2010-12-13_43H_JB_6
78T,14I,50,2010-12-14_14I_BA_3
juvenile,32S,30,2010-12-15_32S_BA_5
juvenile,64D,183,2010-12-15_64D_JB_6
35N,73B,594,2010-12-15_73B_JB_6
juvenile,17C,24,2010-12-16_17C_BA_4
juvenile,43J,490,2010-12-16_43J_JB_4
04I,55V,132,2010-12-16_55V_BA_6
85B,82A,348,2010-12-16_82A_BA_3
juvenile,82A,17,2010-12-16_82A_BA_3
V36,85B,202,2010-12-16_85B_JB_3
85B,V36,202,2010-12-16_V36_BA_3
juvenile,04T,40,2010-12-02_04T_JB_6
juvenile,60P,165,2010-12-02_60P_BA_6
50I,64P,235,2010-12-02_64P_BA_6
50I,64P,315,2010-12-02_64P_BA_6
juvenile,82A,126,2010-12-02_82A_BA_3
36S,85B,505,2010-12-02_85B_JB_4
35V,30L,442,2010-12-21_30L_BA_4
04N,17C,553,2010-12-22_17C_BA_2
98T,28J,58,2010-12-22_28J_BA_3
R65,28J,364,2010-12-22_28J_BA_3
juvenile,60E,88,2010-12-22_60E_BA_4
juvenile,60E,43,2010-12-22_60E_BA_4
infant,60E,35,2010-12-22_60E_BA_4
infant,82A,54,2010-12-22_82A_BA_5
infant,82A,107,2010-12-22_82A_BA_5
juvenile,35N,163,2010-12-23_35N_BA_3
juvenile,63V,3,2010-12-03_63V_JB_3
infant,03J,261,2010-12-06_03J_BA_5
juvenile,43F,66,2010-12-07_43F_BA_6
juvenile,43F,55,2010-12-07_43F_BA_6
infant,60P,38,2010-12-08_60P_BA_3
infant,60P,10,2010-12-08_60P_BA_3
20F,87K,39,2010-12-08_87K_BA_6
juvenile,60P,115,2010-08-11_60P_BA_3
juvenile,64P,134,2010-08-11_64P_BA_3
juvenile,64P,98,2010-08-11_64P_BA_3
juvenile,68J,150,2010-08-11_68J_BA_6
juvenile,55V,41,2010-08-12_55V_BA_6
K00,92D,157,2010-08-12_92D_BA_6
juvenile,36Z,139,2010-08-13_36Z_BA_3
juvenile,04N,37,2010-08-16_04N_BA_5
30L,20F,128,2010-08-16_20F_BA_5
30L,20F,59,2010-08-16_20F_BA_5
juvenile,60P,161,2010-08-16_60P_BA_6
juvenile,60P,353,2010-08-16_60P_BA_6
juvenile,82A,37,2010-08-16_82A_BA_5
juvenile,82A,106,2010-08-16_82A_BA_5
juvenile,82A,102,2010-08-16_82A_BA_5
juvenile,82A,131,2010-08-16_82A_BA_5
juvenile,05I,58,2010-08-17_05I_BA_4
juvenile,36Z,51,2010-08-17_36Z_BA_1
infant,87K,39,2010-08-17_87K_BA_4
infant,87K,38,2010-08-17_87K_BA_4
31S,31I,33,2010-08-18_31I_BA_5
36T,31I,288,2010-08-18_31I_BA_5
36T,31I,114,2010-08-18_31I_BA_5
juvenile,56A,174,2010-08-18_56A_BA_4
29Z,56A,192,2010-08-18_56A_BA_4
96T,05I,452,2010-08-19_05I_BA_5
V36,14I,589,2010-08-19_14I_BA_5
04N,24B,217,2010-08-19_24B_BA_4
juvenile,50S,457,2010-08-19_50S_BA_6
68V,N12,101,2010-08-19_N12_BA_3
juvenile,68V,113,2010-08-02_68V_BA_6
juvenile,60E,107,2010-08-24_60E_BA_3
juvenile,60P,323,2010-08-24_60P_BA_3
juvenile,N12,38,2010-08-24_N12_BA_6
juvenile,03J,231,2010-08-25_03J_BA_5
juvenile,35N,65,2010-08-25_35N_BA_4
juvenile,35N,69,2010-08-25_35N_BA_4
juvenile,36Z,293,2010-08-25_36Z_BA_5
juvenile,20F,65,2010-08-26_20F_BA_2
81O,25R,34,2010-08-26_25R_BA_3
juvenile,60E,375,2010-08-26_60E_BA_4
juvenile,64P,273,2010-08-26_64P_BA_5
68V,N12,45,2010-08-26_N12_BA_5
14L,17C,154,2010-08-27_17C_BA_3
juvenile,03J,41,2010-08-03_03J_BA_5
juvenile,03J,95,2010-08-03_03J_BA_5
juvenile,50I,42,2010-08-03_50I_BA_5
juvenile,60P,63,2010-08-03_60P_BA_6
juvenile,60P,78,2010-08-03_60P_BA_6
juvenile,14I,138,2010-08-04_14I_BA_4
juvenile,14I,225,2010-08-04_14I_BA_4
juvenile,34P,76,2010-08-04_34P_BA_6
juvenile,82A,211,2010-08-04_82A_BA_5
juvenile,29Z,183,2010-08-09_29Z_BA_6
juvenile,29Z,73,2010-08-09_29Z_BA_6
juvenile,04N,49,2010-09-01_04N_BA_5
X44,20F,49,2010-09-01_20F_BA_1
03J,25R,121,2010-09-01_25R_BA_4
juvenile,35V,555,2010-09-01_35V_BA_4
juvenile,60E,482,2010-09-01_60E_BA_5
juvenile,52P,277,2010-09-14_52P_BA_4
60P,68J,213,2010-09-14_68J_BA_5
juvenile,68J,104,2010-09-14_68J_BA_5
juvenile,68J,211,2010-09-14_68J_BA_5
juvenile,74S,526,2010-09-14_74S_BA_5
juvenile,96T,51,2010-09-14_96T_BA_4
juvenile,96T,79,2010-09-14_96T_BA_4
juvenile,N12,234,2010-09-14_N12_BA_4
05I,81O,597,2010-09-15_81O_BA_4
juvenile,04I,278,2010-09-16_04I_BA_5
28N,04I,7,2010-09-16_04I_BA_5
14I,29Z,52,2010-09-16_29Z_BA_4
04I,55V,160,2010-09-16_55V_BA_5
juvenile,60E,375,2010-09-16_60E_BA_5
juvenile,60E,218,2010-09-16_60E_BA_5
juvenile,03J,231,2010-09-02_03J_BA_6
55V,04I,37,2010-09-02_04I_BA_3
juvenile,52P,34,2010-09-02_52P_BA_3
infant,74S,80,2010-09-02_74S_BA_4
infant,14I,217,2010-09-21_14I_BA_5
juvenile,14I,118,2010-09-21_14I_BA_5
juvenile,20F,108,2010-09-21_20F_BA_5
juvenile,24B,160,2010-09-21_24B_BA_5
juvenile,64P,209,2010-09-21_64P_BA_6
infant,64P,77,2010-09-21_64P_BA_6
30C,20F,38,2010-09-27_20F_BA_1
20F,X44,183,2010-09-27_X44_BA_1
30L,20F,294,2010-09-28_20F_BA_5
juvenile,20F,227,2010-09-28_20F_BA_5
61J,28N,252,2010-09-03_28N_BA_2
juvenile,35N,596,2010-09-03_35N_BA_2
juvenile,28N,79,2010-09-07_28N_BA_3
juvenile,28N,21,2010-09-07_28N_BA_3
juvenile,35V,28,2010-09-07_35V_BA_5
61J,50I,513,2010-09-07_50I_BA_2
04I,55V,267,2010-09-07_55V_BA_2
juvenile,05I,82,2010-09-08_05I_BA_4
juvenile,17C,37,2010-09-08_17C_BA_5
98T,17C,56,2010-09-08_17C_BA_5
juvenile,17C,91,2010-09-08_17C_BA_5
24B,28J,243,2010-09-08_28J_BA_5
juvenile,32S,36,2010-09-08_32S_BA_2
juvenile,36Z,75,2010-09-08_36Z_BA_3
juvenile,36Z,108,2010-09-08_36Z_BA_3
juvenile,36Z,19,2010-09-08_36Z_BA_3
juvenile,52P,247,2010-09-09_52P_BA_5
