groom_giver,groom_reciever,constrained_duration,observation_name
79Z,1C0,10,2015-07-29_79Z_AC_6
2A2,2A5,79,2015-08-05_2A2_AC_6
1H6,9A4,44,2015-08-06_1H6_AC_3
04N,98T,385,2015-08-17_04N_AC_5
4C2,00J,43,2015-08-19_4C2_AC_6
29Z,12Z,83,2015-08-20_29Z_AC_4
59A,98T,288,2015-09-02_59A_AC_4
92D,96B,312,2015-09-02_92D_AC_6
43J,07D,595,2015-09-03_43J_AC_3
0I5,5E1,64,2015-09-08_0I5_AC_6
1H6,68V,84,2015-09-08_1H6_AC_4
7C0,64P,113,2015-09-08_7C0_AC_6
98T,8F3,258,2015-09-08_98T_AC_6
04N,3E2,65,2015-09-09_04N_AC_3
4C2,00J,24,2015-09-10_4C2_AC_4
61J,63V,255,2015-09-10_61J_AC_5
24B,8C3,58,2015-09-22_24B_AC_6
28J,9G3,31,2015-09-22_28J_AC_4
0G5,43F,216,2015-09-24_0G5_AC_4
0I5,5C0,110,2015-09-29_0I5_AC_4
0I5,8B0,64,2015-09-29_0I5_AC_4
98T,59A,181,2015-09-30_98T_AC_4
92D,62H,264,2015-10-01_92D_AC_3
4C1,07D,192,2015-10-05_4C1_AC_4
9D8,43P,76,2015-10-05_9D8_AC_3
0I5,5E1,34,2015-01-27_5E1_JG_6
0I5,5E1,75,2015-01-27_5E1_JG_6
24B,04I,124,2015-01-29_04I_JG_2
04N,04I,58,2015-01-29_04I_JG_2
20F,42T,56,2015-01-29_42T_JG_4
20F,42T,395,2015-01-29_42T_JG_4
3C3,8C3,66,2015-02-02_8C3_JG_5
3C3,8C3,108,2015-02-02_8C3_JG_5
1H6,1C2,167,2015-02-19_1C2_JG_5
28J,1C2,175,2015-02-19_1C2_JG_5
29Z,7D7,404,2015-02-20_7D7_JG_6
00O,7G2,90,2015-02-20_7G2_JG_4
00O,7G2,253,2015-02-20_7G2_JG_4
62H,96B,197,2015-02-26_96B_JG_4
59A,43P,492,2015-02-27_43P_JG_4
59A,43P,68,2015-02-27_43P_JG_4
78T,7D7,355,2015-02-27_7D7_JG_5
29Z,7D7,87,2015-02-27_7D7_JG_5
29Z,7D7,80,2015-02-27_7D7_JG_5
61J,42T,24,2015-03-05_42T_JG_1
61J,42T,70,2015-03-05_42T_JG_1
61J,42T,95,2015-03-05_42T_JG_1
98T,43P,25,2015-03-05_43P_JG_6
61J,12Z,328,2015-03-09_12Z_JG_4
98T,30L,33,2015-03-11_30L_JG_4
3E2,9D1,467,2015-03-13_9D1_JG_5
98T,84J,70,2015-03-17_84J_JG_1
2A5,8F3,304,2015-03-19_8F3_JG_6
04N,04I,242,2015-03-25_04I_JG_6
19A,96B,136,2015-03-25_96B_JG_5
3E2,9D1,99,2015-03-31_9D1_JG_4
78T,18Z,233,2015-04-02_18Z_JG_4
79Z,9E5,324,2015-04-02_9E5_JG_6
7D8,5E1,362,2015-04-06_5E1_JG_5
34N,8C0,96,2015-04-07_8C0_JG_6
29Z,1C2,597,2015-04-09_1C2_JG_5
8F3,8C3,108,2015-04-14_8C3_JG_4
43F,07D,36,2015-04-24_07D_JG_3
43F,07D,203,2015-04-28_07D_JG_6
78T,1C2,280,2015-04-28_1C2_JG_2
5C0,43P,212,2015-04-28_43P_JG_6
68V,9E5,71,2015-06-02_9E5_JN_5
78T,96B,91,2015-06-09_96B_JN_5
8E8,9D1,133,2015-06-17_9D1_JN_2
4C1,07D,173,2015-06-18_07D_JN_6
4C2,30C,311,2015-06-23_30C_JN_4
78T,7D7,200,2015-07-23_7D7_JN_6
78T,7D7,55,2015-07-23_7D7_JN_6
8E8,9D1,565,2015-07-23_9D1_JN_6
51V,8C3,32,2015-08-13_8C3_JN_4
51V,8C3,146,2015-08-13_8C3_JN_4
3D4,18Z,115,2015-10-06_18Z_JN_4
3D4,18Z,40,2015-10-06_18Z_JN_4
00O,7G2,109,2015-07-14_7G2_AC_5
3E7,8C0,166,2015-07-23_8C0_AC_6
3E7,8C0,95,2015-07-23_8C0_AC_6
3E7,8C0,111,2015-07-23_8C0_AC_6
3D4,30L,41,2015-07-27_30L_AC_4
2D4,30L,177,2015-07-27_30L_AC_4
2A5,91O,71,2015-08-04_91O_AC_5
2H3,30L,224,2015-08-12_30L_AC_5
82A,43P,279,2015-08-19_43P_AC_5
29Z,1C2,447,2015-09-04_1C2_AC_6
59A,43P,397,2015-09-21_43P_AC_4
78T,7D7,189,2015-09-22_7D7_AC_4
7D8,3B9,96,2015-09-23_3B9_AC_5
04N,04I,141,2015-09-25_04I_AC_5
55V,3E4,212,2015-10-05_3E4_AC_6
55V,04I,220,2015-10-07_04I_AC_6
44J,2A8,49,2015-01-27_2A8_JG_6
3E2,5C0,173,2015-01-29_5C0_JG_5
9G3,24B,54,2015-02-02_24B_JG_5
44J,8B0,28,2015-02-03_8B0_JG_3
44J,8B0,35,2015-02-03_8B0_JG_3
60T,04N,121,2015-02-04_04N_JG_6
3E2,04N,48,2015-02-04_04N_JG_6
3E2,04N,92,2015-02-04_04N_JG_6
50I,20F,20,2015-02-05_20F_JG_4
50I,20F,147,2015-02-05_20F_JG_4
8H1,0C6,300,2015-02-13_0C6_JG_1
8B0,59A,172,2015-02-18_59A_JG_4
55V,34N,38,2015-02-19_34N_JG_5
34N,55V,37,2015-02-19_55V_JG_4
8B0,1C0,58,2015-02-23_1C0_JG_6
44J,2A8,99,2015-02-23_2A8_JG_3
30C,42L,224,2015-02-23_42L_JG_5
5E1,42L,182,2015-02-23_42L_JG_5
50S,56E,282,2015-02-23_56E_JG_5
7G2,00O,243,2015-02-27_00O_JG_6
7G2,00O,69,2015-02-27_00O_JG_6
2A8,44J,275,2015-02-27_44J_JG_6
29Z,78T,187,2015-02-27_78T_JG_5
24B,9G3,47,2015-03-02_9G3_JG_4
28J,9G3,52,2015-03-02_9G3_JG_4
5C0,43F,207,2015-03-03_43F_JG_6
04N,64P,223,2015-03-03_64P_JG_5
43J,4C1,19,2015-03-04_4C1_JG_4
42T,61J,52,2015-03-04_61J_JG_1
5C0,82A,50,2015-03-06_82A_JG_6
6C0,9D8,92,2015-03-06_9D8_JG_5
30C,28J,455,2015-03-09_28J_JG_4
2A8,44J,263,2015-03-09_44J_JG_4
2A8,44J,0,2015-03-09_44J_JG_4
04I,82L,134,2015-03-09_82L_JG_6
04I,82L,40,2015-03-09_82L_JG_6
04I,82L,49,2015-03-09_82L_JG_6
20F,50I,54,2015-03-10_50I_JG_5
20F,50I,105,2015-03-10_50I_JG_5
40L,92D,193,2015-03-10_92D_JG_4
0B8,3E2,447,2015-03-17_3E2_JG_4
0I5,82L,175,2015-03-17_82L_JG_6
55V,0G5,31,2015-03-18_0G5_JG_6
43F,0G5,88,2015-03-18_0G5_JG_6
9E6,20F,184,2015-03-18_20F_JG_4
91O,9D8,160,2015-03-18_9D8_JG_5
50I,9H7,60,2015-03-30_9H7_JG_5
50I,9H7,243,2015-03-30_9H7_JG_5
60T,24B,190,2015-03-31_24B_JG_4
2H3,9G3,150,2015-03-31_9G3_JG_6
29Z,78T,443,2015-04-01_78T_JG_5
96B,62H,154,2015-04-02_62H_JG_5
96B,62H,204,2015-04-02_62H_JG_5
8C0,28J,25,2015-04-06_28J_JG_5
1H6,9A4,18,2015-04-06_9A4_JG_6
96B,92D,185,2015-04-07_92D_JG_4
8C0,34N,253,2015-04-09_34N_JG_5
43P,5C0,40,2015-04-09_5C0_JG_4
35N,9A4,83,2015-04-27_9A4_JG_4
3E2,04N,24,2015-04-29_04N_JG_2
50I,64P,79,2015-05-04_64P_JG_6
9D1,82A,313,2015-05-04_82A_JG_4
50I,9H7,158,2015-05-04_9H7_JG_6
50I,2H3,64,2015-05-05_2H3_JG_1
0B8,56E,410,2015-05-05_56E_JG_5
43J,9D8,82,2015-05-05_9D8_JG_4
1C0,32S,91,2015-05-06_32S_JG_1
7G2,00O,234,2015-05-11_00O_JG_5
12Z,24B,165,2015-05-13_24B_JG_1
12Z,24B,143,2015-05-13_24B_JG_1
0A9,4C2,111,2015-06-01_4C2_JN_1
7B7,53E,29,2015-06-01_53E_JN_6
50I,9H7,48,2015-06-01_9H7_JN_3
79Z,82A,449,2015-06-03_82A_JN_5
00O,0I5,118,2015-06-04_0I5_JN_6
00O,0I5,173,2015-06-04_0I5_JN_6
5C0,8B0,60,2015-06-04_8B0_JN_3
0G5,5C0,222,2015-06-08_5C0_JN_4
64P,0G5,341,2015-06-10_0G5_JN_3
7B7,2H3,300,2015-06-11_2H3_JN_6
29Z,5G9,596,2015-06-11_5G9_JN_5
1H6,5G9,147,2015-06-15_5G9_JN_6
07D,59A,36,2015-06-18_59A_JN_2
43F,0G5,160,2015-06-19_0G5_JN_1
6C0,4C1,144,2015-06-19_4C1_JN_2
9G3,28J,51,2015-06-22_28J_JN_5
9A4,35N,405,2015-06-23_35N_JN_6
1H6,68V,128,2015-06-23_68V_JN_4
3C3,8E8,75,2015-06-23_8E8_JN_6
43F,63V,16,2015-06-25_63V_JN_1
43F,63V,55,2015-06-25_63V_JN_1
63V,43F,33,2015-07-06_43F_JN_6
1H6,68V,58,2015-07-21_68V_JN_5
64D,24B,51,2015-07-23_24B_JN_2
64D,24B,60,2015-07-23_24B_JN_2
29Z,5G9,189,2015-07-23_5G9_JN_6
29Z,5G9,104,2015-07-23_5G9_JN_6
5C0,0G5,119,2015-07-28_0G5_JN_5
96B,00O,298,2015-07-29_00O_JN_5
96B,00O,156,2015-07-29_00O_JN_5
8C3,24B,117,2015-07-30_24B_JN_5
8C3,24B,317,2015-07-30_24B_JN_5
04I,35N,596,2015-08-04_35N_JN_5
62H,0A4,220,2015-08-06_0A4_JN_6
62H,0A4,74,2015-08-06_0A4_JN_6
50I,2A7,79,2015-08-06_2A7_JN_5
9D1,62H,35,2015-08-06_62H_JN_5
3C3,8E8,36,2015-08-12_8E8_JN_6
9A4,3E7,269,2015-08-17_3E7_JN_6
9E6,24B,596,2015-08-18_24B_JN_6
8E8,40L,99,2015-08-18_40L_JN_4
8E8,8B0,244,2015-08-18_8B0_JN_1
2A8,0A4,64,2015-08-19_0A4_JN_3
6C0,5C0,50,2015-08-19_5C0_JN_3
6C0,5C0,122,2015-08-19_5C0_JN_3
98T,43F,107,2015-08-20_43F_JN_6
5C0,43F,73,2015-08-20_43F_JN_6
5C0,43F,85,2015-08-20_43F_JN_6
3C3,8B0,230,2015-08-20_8B0_JN_5
64D,52P,379,2015-09-02_52P_JN_5
98T,0G5,50,2015-09-10_0G5_JN_6
43F,5C0,118,2015-09-10_5C0_JN_6
7G2,00O,132,2015-09-28_00O_JN_4
4C2,2A8,225,2015-09-28_2A8_JN_5
17L,52P,247,2015-09-28_52P_JN_4
8C2,50I,136,2015-10-01_50I_JN_4
1H6,68V,199,2015-10-02_68V_JN_2
28J,9G3,19,2015-10-06_9G3_JN_6
29Z,5G9,188,2015-07-14_5G9_AC_2
2H3,8E8,70,2015-07-14_8E8_AC_6
3E2,04N,183,2015-07-15_04N_AC_6
3B9,63V,595,2015-07-17_63V_AC_4
34N,1A3,21,2015-07-29_1A3_AC_1
3B9,63V,420,2015-07-29_63V_AC_5
2H3,82L,338,2015-07-31_82L_AC_3
0I5,82L,61,2015-08-03_82L_AC_4
5E1,0I5,278,2015-08-04_0I5_AC_5
0A9,29B,169,2015-08-05_29B_AC_1
0A9,29B,54,2015-08-05_29B_AC_1
2A5,2A2,176,2015-08-05_2A2_AC_6
5C0,00J,62,2015-08-06_00J_AC_6
1C0,34N,37,2015-08-10_34N_AC_5
3B9,63V,111,2015-08-11_63V_AC_4
1H6,29Z,168,2015-08-17_29Z_AC_5
9H7,82L,117,2015-08-17_82L_AC_5
98T,59A,95,2015-09-02_59A_AC_4
34N,55V,113,2015-09-10_55V_AC_5
8C3,24B,264,2015-09-22_24B_AC_6
8C3,24B,91,2015-09-22_24B_AC_6
9G3,28J,109,2015-09-22_28J_AC_4
3E2,04N,186,2015-09-24_04N_AC_2
9D1,0A9,130,2015-09-28_0A9_AC_4
04N,3E2,137,2015-09-28_3E2_AC_4
3E2,4C1,88,2015-09-28_4C1_AC_6
43P,59A,439,2015-09-28_59A_AC_4
7B7,63V,330,2015-09-28_63V_AC_5
2H3,82L,536,2015-09-29_82L_AC_6
36Z,4C2,107,2015-09-30_4C2_AC_6
59A,98T,68,2015-09-30_98T_AC_4
62H,92D,136,2015-10-01_92D_AC_3
7C0,64P,100,2015-10-05_64P_AC_4
