date,observation.name,scan.number,focal.monkey,in.proximity,focal.activity,partners.activity (sequential),time
2011-03-29,2011-03-29_1A3_BA_3,1,1A3,1A3,feedwater,NA,2011-03-29T09:29:27Z
2011-03-29,2011-03-29_1A3_BA_3,2,1A3,1A3,feedchow,NA,2011-03-29T09:35:00Z
2011-03-29,2011-03-29_1A3_BA_3,3,1A3,1A3,rest,NA,2011-03-29T09:39:27Z
2011-03-29,2011-03-29_24B_BA_6,1,24B,24B,feedchow,NA,2011-03-29T13:45:36Z
2011-03-29,2011-03-29_24B_BA_6,2,24B,24B,feedchow,NA,2011-03-29T13:50:34Z
2011-03-29,2011-03-29_24B_BA_6,3,24B,"96B, 24B",feedwater,feedwater,2011-03-29T13:55:38Z
2011-03-29,2011-03-29_28J_BA_3,1,28J,24B,NA,social,2011-03-29T09:56:29Z
2011-03-29,2011-03-29_28J_BA_3,2,28J,"24B, 28J",social,social,2011-03-29T10:01:16Z
2011-03-29,2011-03-29_28J_BA_3,3,28J,2A5,NA,social,2011-03-29T10:06:17Z
2011-03-29,2011-03-29_2A8_JB_1,1,2A8,"44J, 30C",NA,"social, rest",2011-03-29T08:32:21Z
2011-03-29,2011-03-29_2A8_JB_1,2,2A8,"44J, 0A4",NA,"social, social",2011-03-29T08:37:37Z
2011-03-29,2011-03-29_2A8_JB_1,3,2A8,2A8,travel,NA,2011-03-29T08:41:10Z
2011-03-29,2011-03-29_30C_JB_1,1,30C,30C,feedchow,NA,2011-03-29T08:52:29Z
2011-03-29,2011-03-29_30C_JB_1,2,30C,30C,feedchow,NA,2011-03-29T08:57:35Z
2011-03-29,2011-03-29_30C_JB_1,3,30C,30C,travel,NA,2011-03-29T09:02:26Z
2011-03-29,2011-03-29_30L_BA_2,1,30L,30L,rest,NA,2011-03-29T08:56:32Z
2011-03-29,2011-03-29_30L_BA_2,2,30L,30L,feedchow,NA,2011-03-29T09:01:42Z
2011-03-29,2011-03-29_30L_BA_2,3,30L,30L,travel,NA,2011-03-29T09:06:29Z
2011-03-29,2011-03-29_32S_JB_2,1,32S,32S,travel,NA,2011-03-29T09:36:49Z
2011-03-29,2011-03-29_32S_JB_2,2,32S,32S,travel,NA,2011-03-29T09:42:29Z
2011-03-29,2011-03-29_32S_JB_2,3,32S,32S,feedchow,NA,2011-03-29T09:46:48Z
2011-03-29,2011-03-29_35N_BA_1,1,35N,"32S, 82L, 35N",rest,"social, social",2011-03-29T07:29:50Z
2011-03-29,2011-03-29_35N_BA_1,2,35N,35N,rest,NA,2011-03-29T07:34:54Z
2011-03-29,2011-03-29_35N_BA_1,3,35N,35N,rest,NA,2011-03-29T07:39:49Z
2011-03-29,2011-03-29_43J_JB_5,1,43J,43J,rest,NA,2011-03-29T13:17:37Z
2011-03-29,2011-03-29_43J_JB_5,2,43J,43J,rest,NA,2011-03-29T13:23:03Z
2011-03-29,2011-03-29_43J_JB_5,3,43J,43J,rest,NA,2011-03-29T13:27:31Z
2011-03-29,2011-03-29_43P_JB_3,1,43P,43P,rest,NA,2011-03-29T11:00:43Z
2011-03-29,2011-03-29_43P_JB_3,2,43P,43P,rest,NA,2011-03-29T11:05:32Z
2011-03-29,2011-03-29_43P_JB_3,3,43P,43P,rest,NA,2011-03-29T11:10:30Z
2011-03-29,2011-03-29_44J_JB_2,1,44J,44J,feedchow,NA,2011-03-29T09:53:24Z
2011-03-29,2011-03-29_44J_JB_2,2,44J,44J,feedchow,NA,2011-03-29T09:58:58Z
2011-03-29,2011-03-29_44J_JB_2,3,44J,"2A8, 44J",feedwater,feedwater,2011-03-29T10:03:24Z
2011-03-29,2011-03-29_50I_BA_2,1,50I,50I,feedchow,NA,2011-03-29T08:34:29Z
2011-03-29,2011-03-29_50I_BA_2,2,50I,50I,feedchow,NA,2011-03-29T08:40:01Z
2011-03-29,2011-03-29_50I_BA_2,3,50I,50I,feedchow,NA,2011-03-29T08:44:26Z
2011-03-29,2011-03-29_74S_BA_6,1,74S,74S,feedchow,NA,2011-03-29T13:31:55Z
2011-03-29,2011-03-29_74S_BA_6,2,74S,74S,feedchow,NA,2011-03-29T13:36:52Z
2011-03-29,2011-03-29_74S_BA_6,3,74S,74S,feedchow,NA,2011-03-29T13:41:52Z
2011-03-29,2011-03-29_79Z_JB_1,1,79Z,79Z,feedchow,NA,2011-03-29T09:23:19Z
2011-03-29,2011-03-29_79Z_JB_1,2,79Z,79Z,feedchow,NA,2011-03-29T09:28:17Z
2011-03-29,2011-03-29_79Z_JB_1,3,79Z,79Z,feedchow,NA,2011-03-29T09:33:10Z
2011-03-29,2011-03-29_82A_BA_2,1,82A,82A,social,NA,2011-03-29T09:08:05Z
2011-03-29,2011-03-29_82A_BA_2,2,82A,82A,rest,NA,2011-03-29T09:13:05Z
2011-03-29,2011-03-29_82A_BA_2,3,82A,"Z14, 82A",social,social,2011-03-29T09:18:01Z
2011-03-29,2011-03-29_93Z_JB_5,1,93Z,93Z,social,NA,2011-03-29T13:02:27Z
2011-03-29,2011-03-29_93Z_JB_5,2,93Z,93Z,rest,NA,2011-03-29T13:07:57Z
2011-03-29,2011-03-29_93Z_JB_5,3,93Z,93Z,rest,NA,2011-03-29T13:12:19Z
2011-03-29,2011-03-29_96B_JB_3,1,96B,96B,rest,NA,2011-03-29T10:28:45Z
2011-03-29,2011-03-29_96B_JB_3,2,96B,96B,rest,NA,2011-03-29T10:33:53Z
2011-03-29,2011-03-29_96B_JB_3,3,96B,96B,rest,NA,2011-03-29T10:38:47Z
2011-03-29,2011-03-29_98T_JB_4,1,98T,98T,travel,NA,2011-03-29T12:24:26Z
2011-03-29,2011-03-29_K00_BA_4,1,K00,K00,rest,NA,2011-03-29T11:41:25Z
2011-03-29,2011-03-29_K00_BA_4,2,K00,92D,NA,social,2011-03-29T11:46:24Z
2011-03-29,2011-03-29_K00_BA_4,3,K00,"92D, K00",rest,rest,2011-03-29T11:51:24Z
2011-03-29,2011-03-29_O52_JB_3,1,O52,"88I, O52",rest,rest,2011-03-29T10:41:54Z
2011-03-29,2011-03-29_O52_JB_3,2,O52,O52,rest,NA,2011-03-29T10:47:44Z
2011-03-29,2011-03-29_X44_BA_5,1,X44,X44,rest,NA,2011-03-29T12:12:30Z
2011-03-29,2011-03-29_X44_BA_5,2,X44,X44,rest,NA,2011-03-29T12:17:40Z
2011-03-29,2011-03-29_X44_BA_5,3,X44,X44,rest,NA,2011-03-29T12:22:30Z
2011-03-29,2011-03-29_X58_JB_6,1,X58,"68J, X58",rest,rest,2011-03-29T14:47:59Z
2011-03-29,2011-03-29_X58_JB_6,2,X58,68J,NA,social,2011-03-29T14:52:48Z
2011-03-29,2011-03-29_X58_JB_6,3,X58,68J,NA,social,2011-03-29T14:57:50Z
2011-03-30,2011-03-30_00J_BA_1,1,00J,96B,NA,travel,2011-03-30T08:31:26Z
2011-03-30,2011-03-30_00J_BA_1,2,00J,00J,rest,NA,2011-03-30T08:36:41Z
2011-03-30,2011-03-30_00J_BA_1,3,00J,00J,travel,NA,2011-03-30T08:41:25Z
2011-03-30,2011-03-30_0A4_BA_6,1,0A4,57H,NA,social,2011-03-30T14:10:26Z
2011-03-30,2011-03-30_0A4_BA_6,2,0A4,0A4,rest,NA,2011-03-30T14:15:24Z
2011-03-30,2011-03-30_0A4_BA_6,3,0A4,0A4,rest,NA,2011-03-30T14:20:31Z
2011-03-30,2011-03-30_0A9_JB_5,1,0A9,0A9,rest,NA,2011-03-30T13:39:26Z
2011-03-30,2011-03-30_0A9_JB_5,2,0A9,0A9,rest,NA,2011-03-30T13:46:03Z
2011-03-30,2011-03-30_0A9_JB_5,3,0A9,0A9,travel,NA,2011-03-30T13:49:23Z
2011-03-30,2011-03-30_0B8_JB_6,1,0B8,0B8,rest,NA,2011-03-30T13:53:51Z
2011-03-30,2011-03-30_0B8_JB_6,2,0B8,0B8,rest,NA,2011-03-30T14:03:47Z
2011-03-30,2011-03-30_1B1_BA_3,1,1B1,98T,NA,rest,2011-03-30T10:31:30Z
2011-03-30,2011-03-30_1B1_BA_3,2,1B1,93Z,NA,rest,2011-03-30T10:36:30Z
2011-03-30,2011-03-30_1B1_BA_3,3,1B1,"93Z, 1B1",rest,rest,2011-03-30T10:41:30Z
2011-03-30,2011-03-30_29H_JB_1,1,29H,"29H, 60P",feedchow,feedchow,2011-03-30T08:50:58Z
2011-03-30,2011-03-30_29H_JB_1,2,29H,29H,travel,NA,2011-03-30T08:55:54Z
2011-03-30,2011-03-30_29V_BA_5,1,29V,29V,rest,NA,2011-03-30T13:26:33Z
2011-03-30,2011-03-30_29V_BA_5,2,29V,29V,social,NA,2011-03-30T13:31:44Z
2011-03-30,2011-03-30_29V_BA_5,3,29V,29V,rest,NA,2011-03-30T13:36:31Z
2011-03-30,2011-03-30_29Z_BA_1,1,29Z,29Z,feedwater,NA,2011-03-30T09:11:51Z
2011-03-30,2011-03-30_29Z_BA_1,2,29Z,68V,NA,feedwater,2011-03-30T09:17:07Z
2011-03-30,2011-03-30_29Z_BA_1,3,29Z,29Z,feedplant,NA,2011-03-30T09:21:51Z
2011-03-30,2011-03-30_2A2_BA_5,1,2A2,43H,NA,feedplant,2011-03-30T13:06:50Z
2011-03-30,2011-03-30_2A2_BA_5,2,2A2,43H,NA,travel,2011-03-30T13:11:48Z
2011-03-30,2011-03-30_2A2_BA_5,3,2A2,2A2,feedplant,NA,2011-03-30T13:16:55Z
2011-03-30,2011-03-30_33T_JB_3,1,33T,33T,rest,NA,2011-03-30T10:43:28Z
2011-03-30,2011-03-30_33T_JB_3,2,33T,"33T, 55V",rest,social,2011-03-30T10:48:57Z
2011-03-30,2011-03-30_33T_JB_3,3,33T,33T,travel,NA,2011-03-30T10:53:25Z
2011-03-30,2011-03-30_35V_BA_2,1,35V,92D,NA,social,2011-03-30T10:11:07Z
2011-03-30,2011-03-30_35V_BA_2,2,35V,35V,rest,NA,2011-03-30T10:16:30Z
2011-03-30,2011-03-30_35V_BA_2,3,35V,"92D, 35V",social,social,2011-03-30T10:21:06Z
2011-03-30,2011-03-30_40L_BA_1,1,40L,40L,feedchow,NA,2011-03-30T08:55:48Z
2011-03-30,2011-03-30_40L_BA_1,2,40L,40L,feedchow,NA,2011-03-30T09:00:47Z
2011-03-30,2011-03-30_40L_BA_1,3,40L,40L,rest,NA,2011-03-30T09:05:49Z
2011-03-30,2011-03-30_42L_JB_2,1,42L,42L,feedchow,NA,2011-03-30T09:53:59Z
2011-03-30,2011-03-30_42L_JB_2,2,42L,42L,rest,NA,2011-03-30T09:59:07Z
2011-03-30,2011-03-30_42L_JB_2,3,42L,42L,rest,NA,2011-03-30T10:03:55Z
2011-03-30,2011-03-30_43F_JB_2,1,43F,43F,feedchow,NA,2011-03-30T09:33:37Z
2011-03-30,2011-03-30_43F_JB_2,2,43F,"32S, 34N, 43F",feedchow,"feedchow, feedchow",2011-03-30T09:40:23Z
2011-03-30,2011-03-30_43F_JB_2,3,43F,43F,travel,NA,2011-03-30T09:43:45Z
2011-03-30,2011-03-30_43H_JB_1,1,43H,"43H, 14L",rest,rest,2011-03-30T09:07:17Z
2011-03-30,2011-03-30_43H_JB_1,2,43H,43H,rest,NA,2011-03-30T09:12:36Z
2011-03-30,2011-03-30_43H_JB_1,3,43H,"14L, 43H",rest,rest,2011-03-30T09:17:19Z
2011-03-30,2011-03-30_43P_JB_6,1,43P,"43P, 59A",rest,rest,2011-03-30T14:09:56Z
2011-03-30,2011-03-30_43P_JB_6,2,43P,"59A, 43P",rest,rest,2011-03-30T14:15:08Z
2011-03-30,2011-03-30_43P_JB_6,3,43P,"43P, 59A",social,social,2011-03-30T14:19:52Z
2011-03-30,2011-03-30_50S_BA_2,1,50S,50S,feedchow,NA,2011-03-30T09:25:44Z
2011-03-30,2011-03-30_50S_BA_2,2,50S,50S,feedchow,NA,2011-03-30T09:30:42Z
2011-03-30,2011-03-30_50S_BA_2,3,50S,"35N, 50S",social,feedplant,2011-03-30T09:35:42Z
2011-03-30,2011-03-30_56A_JB_3,1,56A,"30C, 56A",social,social,2011-03-30T10:30:16Z
2011-03-30,2011-03-30_56A_JB_3,2,56A,"30C, 56A",social,social,2011-03-30T10:34:59Z
2011-03-30,2011-03-30_56A_JB_3,3,56A,56A,travel,NA,2011-03-30T10:39:57Z
2011-03-30,2011-03-30_60P_BA_6,1,60P,60P,rest,NA,2011-03-30T14:21:22Z
2011-03-30,2011-03-30_60P_BA_6,2,60P,8A7,NA,rest,2011-03-30T14:26:22Z
2011-03-30,2011-03-30_60P_BA_6,3,60P,"8A7, 60P",social,social,2011-03-30T14:31:21Z
2011-03-30,2011-03-30_61J_BA_4,1,61J,61J,social,NA,2011-03-30T12:17:51Z
2011-03-30,2011-03-30_61J_BA_4,2,61J,61J,social,NA,2011-03-30T12:23:16Z
2011-03-30,2011-03-30_61J_BA_4,3,61J,33T,NA,rest,2011-03-30T12:27:45Z
2011-03-30,2011-03-30_62H_BA_6,1,62H,62H,rest,NA,2011-03-30T13:55:28Z
2011-03-30,2011-03-30_62H_BA_6,2,62H,62H,rest,NA,2011-03-30T14:00:45Z
2011-03-30,2011-03-30_62H_BA_6,3,62H,O34,NA,rest,2011-03-30T14:05:28Z
2011-03-30,2011-03-30_64D_JB_4,1,64D,64D,rest,NA,2011-03-30T12:36:25Z
2011-03-30,2011-03-30_64D_JB_4,2,64D,64D,rest,NA,2011-03-30T12:41:59Z
2011-03-30,2011-03-30_64D_JB_4,3,64D,61J,NA,social,2011-03-30T12:46:41Z
2011-03-30,2011-03-30_68J_BA_4,1,68J,"34P, 85B",NA,"rest, rest",2011-03-30T12:51:42Z
2011-03-30,2011-03-30_68J_BA_4,2,68J,68J,travel,NA,2011-03-30T12:56:49Z
2011-03-30,2011-03-30_68J_BA_4,3,68J,68J,travel,NA,2011-03-30T13:01:40Z
2011-03-30,2011-03-30_78T_JB_2,1,78T,78T,rest,NA,2011-03-30T10:11:56Z
2011-03-30,2011-03-30_78T_JB_2,2,78T,78T,rest,NA,2011-03-30T10:17:46Z
2011-03-30,2011-03-30_78T_JB_2,3,78T,78T,social,NA,2011-03-30T10:21:58Z
2011-03-30,2011-03-30_79Z_JB_5,1,79Z,79Z,feedplant,NA,2011-03-30T13:24:22Z
2011-03-30,2011-03-30_79Z_JB_5,2,79Z,79Z,feedplant,NA,2011-03-30T13:30:31Z
2011-03-30,2011-03-30_79Z_JB_5,3,79Z,79Z,feedplant,NA,2011-03-30T13:34:19Z
2011-03-30,2011-03-30_80T_BA_1,1,80T,80T,travel,NA,2011-03-30T08:43:51Z
2011-03-30,2011-03-30_80T_BA_1,2,80T,80T,feedchow,NA,2011-03-30T08:48:51Z
2011-03-30,2011-03-30_80T_BA_1,3,80T,80T,feedplant,NA,2011-03-30T08:53:59Z
2011-03-30,2011-03-30_85B_JB_1,1,85B,"85B, 68J",travel,travel,2011-03-30T09:19:49Z
2011-03-30,2011-03-30_96Z_BA_2,1,96Z,96Z,travel,NA,2011-03-30T09:59:14Z
2011-03-30,2011-03-30_96Z_BA_2,2,96Z,96Z,rest,NA,2011-03-30T10:04:13Z
2011-03-30,2011-03-30_96Z_BA_2,3,96Z,96Z,rest,NA,2011-03-30T10:09:14Z
2011-03-30,2011-03-30_9A4_BA_2,1,9A4,35N,NA,feedchow,2011-03-30T09:36:55Z
2011-03-30,2011-03-30_9A4_BA_2,2,9A4,9A4,travel,NA,2011-03-30T09:41:53Z
2011-03-30,2011-03-30_9A4_BA_2,3,9A4,"N12, 68V",NA,"rest, social",2011-03-30T09:46:54Z
2011-03-30,2011-03-30_O34_BA_4,1,O34,90D,NA,social,2011-03-30T12:40:35Z
2011-03-30,2011-03-30_O34_BA_4,2,O34,90D,NA,rest,2011-03-30T12:45:33Z
2011-03-30,2011-03-30_O34_BA_4,3,O34,O34,travel,NA,2011-03-30T12:50:30Z
2011-03-30,2011-03-30_R65_JB_6,1,R65,R65,rest,NA,2011-03-30T14:22:06Z
2011-03-30,2011-03-30_R65_JB_6,2,R65,R65,rest,NA,2011-03-30T14:27:58Z
2011-03-30,2011-03-30_R65_JB_6,3,R65,R65,rest,NA,2011-03-30T14:32:03Z
2011-03-31,2011-03-31_00J_BA_6,1,00J,"0A9, 36Z, 00J",social,"social, social",2011-03-31T14:13:01Z
2011-03-31,2011-03-31_00J_BA_6,2,00J,00J,travel,NA,2011-03-31T14:17:55Z
2011-03-31,2011-03-31_00J_BA_6,3,00J,00J,rest,NA,2011-03-31T14:22:47Z
2011-03-31,2011-03-31_00O_JB_4,1,00O,"98T, 00O",rest,rest,2011-03-31T12:26:55Z
2011-03-31,2011-03-31_00O_JB_4,2,00O,90D,NA,rest,2011-03-31T12:32:06Z
2011-03-31,2011-03-31_04I_BA_3,1,04I,"04I, 52P",feedchow,feedchow,2011-03-31T11:03:18Z
2011-03-31,2011-03-31_04I_BA_3,2,04I,04I,feedplant,NA,2011-03-31T11:08:14Z
2011-03-31,2011-03-31_10S_JB_3,1,10S,10S,travel,NA,2011-03-31T10:55:40Z
2011-03-31,2011-03-31_10S_JB_3,2,10S,10S,feedchow,NA,2011-03-31T11:00:59Z
2011-03-31,2011-03-31_10S_JB_3,3,10S,10S,travel,NA,2011-03-31T11:05:32Z
2011-03-31,2011-03-31_20F_JB_2,1,20F,20F,social,NA,2011-03-31T09:52:36Z
2011-03-31,2011-03-31_20F_JB_2,2,20F,Z14,NA,rest,2011-03-31T09:58:59Z
2011-03-31,2011-03-31_20F_JB_2,3,20F,20F,rest,NA,2011-03-31T10:02:17Z
2011-03-31,2011-03-31_24B_BA_5,1,24B,24B,rest,NA,2011-03-31T13:11:39Z
2011-03-31,2011-03-31_24B_BA_5,2,24B,24B,rest,NA,2011-03-31T13:17:17Z
2011-03-31,2011-03-31_24B_BA_5,3,24B,24B,rest,NA,2011-03-31T13:21:38Z
2011-03-31,2011-03-31_30C_JB_5,1,30C,"56A, 56A",NA,"social, social",2011-03-31T13:24:07Z
2011-03-31,2011-03-31_30C_JB_5,2,30C,"30C, 56A",rest,rest,2011-03-31T13:29:42Z
2011-03-31,2011-03-31_30C_JB_5,3,30C,"30C, 56A",rest,rest,2011-03-31T13:34:00Z
2011-03-31,2011-03-31_31I_BA_1,1,31I,"29Z, 31I",feedwater,feedchow,2011-03-31T09:20:56Z
2011-03-31,2011-03-31_31I_BA_1,2,31I,31I,feedchow,NA,2011-03-31T09:26:03Z
2011-03-31,2011-03-31_31I_BA_1,3,31I,31I,feedchow,NA,2011-03-31T09:30:56Z
2011-03-31,2011-03-31_34P_BA_2,1,34P,34P,rest,NA,2011-03-31T10:21:06Z
2011-03-31,2011-03-31_34P_BA_2,2,34P,34P,rest,NA,2011-03-31T10:26:06Z
2011-03-31,2011-03-31_34P_BA_2,3,34P,34P,rest,NA,2011-03-31T10:31:06Z
2011-03-31,2011-03-31_35V_BA_4,1,35V,35V,travel,NA,2011-03-31T12:43:52Z
2011-03-31,2011-03-31_35V_BA_4,2,35V,35V,feedchow,NA,2011-03-31T12:48:56Z
2011-03-31,2011-03-31_35V_BA_4,3,35V,35V,feedwater,NA,2011-03-31T12:53:51Z
2011-03-31,2011-03-31_36T_JB_6,1,36T,36T,rest,NA,2011-03-31T14:27:36Z
2011-03-31,2011-03-31_36T_JB_6,2,36T,"36T, 00J",rest,rest,2011-03-31T14:32:39Z
2011-03-31,2011-03-31_36T_JB_6,3,36T,36T,rest,NA,2011-03-31T14:37:34Z
2011-03-31,2011-03-31_44J_JB_4,1,44J,44J,rest,NA,2011-03-31T12:39:53Z
2011-03-31,2011-03-31_44J_JB_4,2,44J,"44J, 2A8",rest,rest,2011-03-31T12:44:50Z
2011-03-31,2011-03-31_50I_BA_4,1,50I,50I,rest,NA,2011-03-31T12:28:33Z
2011-03-31,2011-03-31_50I_BA_4,2,50I,50I,rest,NA,2011-03-31T12:33:43Z
2011-03-31,2011-03-31_50I_BA_4,3,50I,50I,travel,NA,2011-03-31T12:38:35Z
2011-03-31,2011-03-31_52P_JB_2,1,52P,52P,rest,NA,2011-03-31T10:13:59Z
2011-03-31,2011-03-31_52P_JB_2,2,52P,52P,social,NA,2011-03-31T10:18:55Z
2011-03-31,2011-03-31_52P_JB_2,3,52P,52P,social,NA,2011-03-31T10:23:58Z
2011-03-31,2011-03-31_55V_BA_6,1,55V,55V,social,NA,2011-03-31T14:29:43Z
2011-03-31,2011-03-31_55V_BA_6,2,55V,55V,social,NA,2011-03-31T14:34:36Z
2011-03-31,2011-03-31_55V_BA_6,3,55V,55V,rest,NA,2011-03-31T14:39:36Z
2011-03-31,2011-03-31_56A_JB_5,1,56A,"30C, 56A",rest,rest,2011-03-31T13:35:03Z
2011-03-31,2011-03-31_56A_JB_5,2,56A,"56A, 30C",rest,rest,2011-03-31T13:41:07Z
2011-03-31,2011-03-31_60P_BA_2,1,60P,60P,rest,NA,2011-03-31T09:55:18Z
2011-03-31,2011-03-31_60P_BA_2,2,60P,2A2,NA,rest,2011-03-31T10:00:50Z
2011-03-31,2011-03-31_60P_BA_2,3,60P,"2A2, 60P",social,social,2011-03-31T10:05:42Z
2011-03-31,2011-03-31_61J_BA_5,1,61J,61J,travel,NA,2011-03-31T12:57:28Z
2011-03-31,2011-03-31_61J_BA_5,2,61J,61J,travel,NA,2011-03-31T13:07:27Z
2011-03-31,2011-03-31_63V_JB_1,1,63V,"63V, 36S",feedchow,feedchow,2011-03-31T08:46:51Z
2011-03-31,2011-03-31_63V_JB_1,2,63V,63V,feedchow,NA,2011-03-31T08:51:47Z
2011-03-31,2011-03-31_63V_JB_1,3,63V,63V,feedchow,NA,2011-03-31T08:56:46Z
2011-03-31,2011-03-31_68V_JB_2,1,68V,"68V, 10S",feedwater,feedchow,2011-03-31T09:28:15Z
2011-03-31,2011-03-31_68V_JB_2,2,68V,68V,social,NA,2011-03-31T09:33:28Z
2011-03-31,2011-03-31_68V_JB_2,3,68V,68V,rest,NA,2011-03-31T09:38:16Z
2011-03-31,2011-03-31_73B_JB_4,1,73B,73B,feedchow,NA,2011-03-31T12:52:12Z
2011-03-31,2011-03-31_73B_JB_4,2,73B,73B,travel,NA,2011-03-31T12:57:18Z
2011-03-31,2011-03-31_73B_JB_4,3,73B,73B,travel,NA,2011-03-31T13:02:15Z
2011-03-31,2011-03-31_88I_JB_5,1,88I,88I,rest,NA,2011-03-31T13:06:21Z
2011-03-31,2011-03-31_88I_JB_5,2,88I,88I,travel,NA,2011-03-31T13:11:46Z
2011-03-31,2011-03-31_88I_JB_5,3,88I,88I,rest,NA,2011-03-31T13:16:04Z
2011-03-31,2011-03-31_8A7_BA_5,1,8A7,93Z,NA,social,2011-03-31T13:24:28Z
2011-03-31,2011-03-31_8A7_BA_5,2,8A7,"93Z, 79C, 8A7",social,"social, rest",2011-03-31T13:29:17Z
2011-03-31,2011-03-31_8A7_BA_5,3,8A7,"93Z, 8A7",social,social,2011-03-31T13:34:16Z
2011-03-31,2011-03-31_O34_BA_6,1,O34,O34,travel,NA,2011-03-31T13:54:41Z
2011-03-31,2011-03-31_O34_BA_6,2,O34,O34,rest,NA,2011-03-31T13:59:40Z
2011-03-31,2011-03-31_O34_BA_6,3,O34,O34,rest,NA,2011-03-31T14:04:40Z
2011-03-31,2011-03-31_O52_JB_6,1,O52,"O52, 85B",social,social,2011-03-31T13:51:15Z
2011-03-31,2011-03-31_O52_JB_6,2,O52,"85B, O52",social,social,2011-03-31T13:56:08Z
2011-03-31,2011-03-31_O52_JB_6,3,O52,O52,travel,NA,2011-03-31T14:00:56Z
2011-03-31,2011-03-31_R65_JB_6,1,R65,"R65, 98T",rest,rest,2011-03-31T14:10:09Z
2011-03-31,2011-03-31_R65_JB_6,2,R65,R65,rest,NA,2011-03-31T14:15:00Z
2011-03-31,2011-03-31_R65_JB_6,3,R65,"R65, 98T",social,social,2011-03-31T14:20:08Z
2011-03-31,2011-03-31_Z14_BA_3,1,Z14,Z14,social,NA,2011-03-31T10:50:56Z
2011-03-31,2011-03-31_Z14_BA_3,2,Z14,Z14,feedchow,NA,2011-03-31T10:55:49Z
2011-03-31,2011-03-31_Z14_BA_3,3,Z14,35N,NA,feedchow,2011-03-31T11:00:53Z
2011-04-01,2011-04-01_03J_BA_2,1,03J,"79C, 03J",rest,rest,2011-04-01T10:09:58Z
2011-04-01,2011-04-01_03J_BA_2,2,03J,03J,rest,NA,2011-04-01T10:15:16Z
