groom_giver,groom_reciever,constrained_duration,observation_name
73Z,6D4,39,2017-06-05_6D4_JN_4
juvenile female,94H,27,2017-08-28_94H_JN_4
juvenile female,8I9,40,2017-07-31_8I9_JN_1
24V,76J,34,2017-07-20_76J_JN_1
6D4,9I8,29,2017-08-09_9I8_JN_4
juvenile female,3F5,44,2017-06-26_3F5_JN_1
7J7,8L3,44,2017-07-17_8L3_JN_4
juvenile female,2C4,44,2017-05-12_2C4_JN_4
juvenile male,1P5,31,2017-05-31_1P5_JN_4
juvenile male,9H9,45,2017-06-26_9H9_JN_4
00O,1C5,46,2017-06-12_1C5_JN_4
juvenile male,62R,47,2017-08-03_62R_JN_4
juvenile female,6D4,35,2017-06-26_6D4_JN_1
juvenile,44V,23,2017-07-18_44V_JN_4
juvenile,11Z,48,2017-07-20_11Z_JN_4
37V,7Q3,49,2017-05-30_7Q3_JN_4
juvenile female,93O,38,2017-08-10_93O_JN_4
49V,97Z,39,2017-06-23_97Z_JN_4
juvenile male,4P6,52,2017-06-23_4P6_JN_4
juvenile female,97Z,38,2017-08-08_97Z_JN_4
46Z,6C2,52,2017-05-30_6C2_JN_1
juvenile male,1P5,36,2017-06-06_1P5_JN_4
9H9,6L4,42,2017-06-05_6L4_JN_4
51V,93O,41,2017-08-10_93O_JN_4
9H9,46Z,54,2017-06-06_46Z_JN_4
24V,3R0,55,2017-05-08_3R0_JN_4
juvenile female,4D8,55,2017-08-15_4D8_JN_1
0L5,5K0,57,2017-07-03_5K0_JN_4
6D4,0M6,57,2017-08-30_0M6_JN_1
juvenile female,0J5,58,2017-06-13_0J5_JN_4
juvenile female,4D8,58,2017-06-14_4D8_JN_1
juvenile male,9L9,47,2017-08-22_9L9_JN_4
juvenile female,2C4,59,2017-05-30_2C4_JN_4
60R,0R2,59,2017-05-15_0R2_JN_4
44V,4R7,60,2017-05-12_4R7_JN_1
9I8,4Q4,60,2017-05-22_4Q4_JN_1
juvenile male,97Z,61,2017-08-21_97Z_JN_4
2C4,0Q5,51,2017-05-09_0Q5_JN_1
juvenile female,2O4,63,2017-05-30_2O4_JN_4
juvenile male,0J5,63,2017-07-17_0J5_JN_4
37V,7Q3,63,2017-05-12_7Q3_JN_1
juvenile male,0K8,64,2017-08-22_0K8_JN_4
1L1,25P,52,2017-06-26_25P_JN_4
juvenile female,9L9,65,2017-08-03_9L9_JN_4
juvenile male,51J,67,2017-08-28_51J_JN_4
24V,7O3,69,2017-06-15_7O3_JN_4
9L9,49V,69,2017-08-08_49V_JN_4
6D9,1R7,52,2017-07-06_1R7_JN_1
juvenile male,8C9,69,2017-07-17_8C9_JN_4
juvenile female,6L1,70,2017-08-10_6L1_JN_4
6C2,5H4,70,2017-08-10_5H4_JN_4
6D4,93O,62,2017-08-09_93O_JN_1
juvenile male,4R3,73,2017-07-28_4R3_JN_1
juvenile,51J,62,2017-07-05_51J_JN_4
juvenile male,7F0,75,2017-06-19_7F0_JN_4
juvenile male,6D9,75,2017-08-22_6D9_JN_4
97Z,49V,59,2017-08-28_49V_JN_1
juvenile female,6M7,76,2017-07-06_6M7_JN_1
37V,7Q3,76,2017-05-30_7Q3_JN_4
6C2,8L3,61,2017-08-16_8L3_JN_1
juvenile female,6D4,69,2017-08-28_6D4_JN_1
1L1,1C5,81,2017-06-28_1C5_JN_1
juvenile female,6M7,81,2017-05-08_6M7_JN_1
49V,9L9,83,2017-06-13_9L9_JN_4
juvenile female,1C7,85,2017-08-15_1C7_JN_4
juvenile male,1E2,87,2017-06-07_1E2_JN_4
46Z,86Z,87,2017-08-15_86Z_JN_1
juvenile female,0Q5,61,2017-05-22_0Q5_JN_4
adult male,5K0,75,2017-08-10_5K0_JN_4
juvenile female,44V,78,2017-07-03_44V_JN_1
8L3,0K8,60,2017-08-31_0K8_JN_1
juvenile male,64S,78,2017-06-12_64S_JN_4
juvenile male,4F1,92,2017-06-06_4F1_JN_4
juvenile female,6C2,93,2017-06-05_6C2_JN_4
juvenile female,9I8,68,2017-08-29_9I8_JN_4
juvenile male,9I8,95,2017-06-05_9I8_JN_4
62R,2J7,77,2017-05-25_2J7_JN_4
juvenile male,51V,72,2017-05-31_51V_JN_4
4D8,8O9,96,2017-05-09_8O9_JN_1
juvenile female,6D6,97,2017-08-09_6D6_JN_1
juvenile female,2O4,97,2017-05-30_2O4_JN_4
juvenile,4F1,99,2017-07-20_4F1_JN_4
juvenile female,4D8,85,2017-06-22_4D8_JN_4
1C7,6M7,100,2017-07-03_6M7_JN_4
9H9,46Z,86,2017-06-06_46Z_JN_4
juvenile male,46Z,91,2017-08-21_46Z_JN_4
37V,7Q3,102,2017-05-12_7Q3_JN_1
juvenile male,4P6,82,2017-08-07_4P6_JN_4
juvenile male,46Z,106,2017-08-21_46Z_JN_4
62R,2J7,107,2017-05-25_2J7_JN_4
juvenile male,4M0,83,2017-07-28_4M0_JN_1
juvenile female,62R,107,2017-06-14_62R_JN_4
27N,76J,97,2017-05-25_76J_JN_4
27N,3F5,97,2017-08-09_3F5_JN_4
49V,7F0,99,2017-06-07_7F0_JN_4
juvenile male,46Z,98,2017-06-26_46Z_JN_1
7F0,76J,114,2017-08-15_76J_JN_1
93O,2F2,114,2017-07-03_2F2_JN_4
6D4,2O7,114,2017-06-08_2O7_JN_1
juvenile male,73Z,115,2017-05-08_73Z_JN_1
juvenile male,4R3,115,2017-06-07_4R3_JN_4
juvenile female,8I9,86,2017-08-10_8I9_JN_4
juvenile female,6D4,119,2017-08-28_6D4_JN_1
juvenile female,3F7,121,2017-08-30_3F7_JN_4
83Z,5H4,99,2017-07-20_5H4_JN_4
6D4,93O,123,2017-08-09_93O_JN_1
juvenile female,4D8,96,2017-07-05_4D8_JN_4
juvenile female,62R,108,2017-06-14_62R_JN_4
6K6,60R,112,2017-08-10_60R_JN_4
8C9,4R4,126,2017-05-08_4R4_JN_4
juvenile female,16R,126,2017-06-12_16R_JN_4
juvenile male,6C2,126,2017-08-31_6C2_JN_1
juvenile,51J,128,2017-07-05_51J_JN_4
juvenile female,76J,120,2017-08-03_76J_JN_4
juvenile female,60R,130,2017-06-27_60R_JN_4
juvenile female,2C4,131,2017-06-07_2C4_JN_4
juvenile female,24V,114,2017-08-31_24V_JN_4
juvenile female,11Z,119,2017-07-20_11Z_JN_4
24V,8L3,131,2017-08-10_8L3_JN_4
3F7,9Q5,131,2017-06-08_9Q5_JN_1
unknown,24V,134,2017-08-31_24V_JN_4
37V,1M8,136,2017-05-22_1M8_JN_4
juvenile female,9Q5,142,2017-06-23_9Q5_JN_4
juvenile female,6C2,144,2017-08-10_6C2_JN_4
juvenile female,2C3,144,2017-06-06_2C3_JN_4
1C7,49V,141,2017-06-13_49V_JN_4
27N,3F5,135,2017-08-31_3F5_JN_1
25P,3R9,150,2017-07-06_3R9_JN_4
6D9,7I8,140,2017-08-29_7I8_JN_1
juvenile female,2J7,129,2017-08-15_2J7_JN_4
98Z,37V,154,2017-07-03_37V_JN_1
93O,9H9,159,2017-05-16_9H9_JN_4
juvenile female,24V,147,2017-06-22_24V_JN_4
juvenile male,64S,163,2017-08-29_64S_JN_4
76J,8L3,148,2017-06-28_8L3_JN_1
7I8,8I9,166,2017-08-10_8I9_JN_4
76J,27N,167,2017-08-15_27N_JN_1
27N,2J7,168,2017-05-22_2J7_JN_4
49V,97Z,168,2017-05-22_97Z_JN_4
juvenile male,7Q3,154,2017-06-07_7Q3_JN_4
juvenile female,1C7,156,2017-06-23_1C7_JN_4
juvenile male,1P5,160,2017-07-17_1P5_JN_4
76J,2J7,171,2017-08-09_2J7_JN_4
juvenile male,0J5,171,2017-05-16_0J5_JN_4
juvenile female,3Q9,160,2017-05-16_3Q9_JN_4
2J7,62R,129,2017-06-23_62R_JN_4
6A9,4M9,158,2017-05-23_4M9_JN_1
juvenile,6D4,165,2017-08-08_6D4_JN_1
3F5,94H,165,2017-08-28_94H_JN_4
juvenile male,6L4,170,2017-07-05_6L4_JN_4
juvenile female,3G3,186,2017-08-30_3G3_JN_4
6C2,83Z,187,2017-08-31_83Z_JN_1
juvenile female,99L,174,2017-07-31_99L_JN_1
juvenile female,24V,189,2017-07-18_24V_JN_4
juvenile female,6A9,189,2017-08-31_6A9_JN_1
juvenile female,0Q5,193,2017-08-07_0Q5_JN_4
4D8,8O9,184,2017-06-07_8O9_JN_4
6D9,8I9,195,2017-08-10_8I9_JN_4
44V,37V,196,2017-08-31_37V_JN_1
juvenile female,1E2,196,2017-07-28_1E2_JN_4
juvenile male,3F7,199,2017-06-23_3F7_JN_4
juvenile male,9I8,183,2017-06-05_9I8_JN_4
1C7,4M9,208,2017-05-25_4M9_JN_4
juvenile male,51V,198,2017-06-19_51V_JN_4
24V,7O3,212,2017-06-09_7O3_JN_1
juvenile male,4F1,212,2017-06-12_4F1_JN_4
juvenile female,6D6,134,2017-07-03_6D6_JN_4
1L1,99L,213,2017-07-20_99L_JN_4
