groom_giver,groom_reciever,constrained_duration,observation_name
2E9,65Z,68,2014-06-02_2E9_EL_5
2E9,65Z,23,2014-06-02_2E9_EL_5
5B4,65Z,55,2014-05-08_5B4_EL_1
76Z,6B4,74,2014-05-06_76Z_EL_1
94S,6B4,101,2014-04-14_94S_EL_1
80S,73C,390,2014-04-30_80S_EL_5
80S,73C,80,2014-06-16_80S_EL_2
8E2,73C,137,2014-05-06_8E2_EL_1
8E2,73C,54,2014-05-06_8E2_EL_1
80S,73C,27,2014-06-16_80S_EL_2
94S,73C,24,2014-04-14_94S_EL_1
7E3,77S,397,2014-05-05_7E3_EL_6
76Z,77S,64,2014-05-12_76Z_EL_3
36O,7E0,147,2014-06-05_36O_EL_3
36O,7E0,101,2014-05-07_36O_EL_2
36O,7E0,55,2014-06-05_36O_EL_3
36O,7E0,146,2014-04-15_36O_EL_2
39Z,7E3,262,2014-05-05_39Z_EL_6
39Z,7E3,228,2014-05-05_39Z_EL_6
48V,7E3,26,2014-04-15_48V_EL_5
48V,7E3,20,2014-05-21_48V_EL_5
48V,7E3,594,2014-04-08_48V_EL_1
48V,7E3,269,2014-04-15_48V_EL_5
2D5,7E3,118,2014-04-29_2D5_EL_5
2F8,7E3,106,2014-04-24_2F8_EL_3
36V,80S,92,2014-05-20_36V_EL_2
2E8,80S,108,2014-06-17_2E8_EL_6
94S,80S,83,2014-04-08_94S_EL_2
36V,80S,21,2014-06-11_36V_EL_3
94S,80S,336,2014-04-08_94S_EL_2
76Z,8E2,158,2014-04-09_76Z_EL_6
76Z,V80,154,2014-05-21_76Z_EL_2
22H,V80,143,2014-04-30_22H_EL_1
76Z,V80,99,2014-05-21_76Z_EL_2
76Z,V80,56,2014-05-21_76Z_EL_2
1B7,V80,471,2014-04-22_1B7_EL_5
03Z,94S,267,2014-07-24_94S_LP_6
03Z,16S,18,2014-08-25_16S_LP_5
0B9,77S,164,2014-09-16_77S_LP_2
0G3,62S,160,2014-07-21_62S_LP_6
0G3,77S,46,2014-09-16_77S_LP_2
0G3,62S,596,2014-09-12_62S_LP_2
0G3,62S,304,2014-07-29_62S_LP_5
0G3,21N,273,2014-08-05_21N_LP_4
0G3,62S,189,2014-07-01_62S_LP_5
0G3,39Z,141,2014-09-09_39Z_LP_4
1B7,56R,92,2014-07-09_56R_LP_5
1B7,56R,0,2014-07-07_56R_LP_2
1B7,56R,155,2014-08-05_56R_LP_2
20S,39Z,357,2014-08-06_39Z_LP_6
20S,43N,282,2014-08-06_43N_LP_4
21N,0G3,225,2014-09-09_0G3_LP_6
21N,0G3,196,2014-07-23_0G3_LP_6
22H,43N,370,2014-06-25_43N_LP_6
2C0,76Z,167,2014-06-24_76Z_LP_3
2E8,5B6,272,2014-09-09_5B6_LP_4
2E8,5B6,86,2014-09-22_5B6_LP_2
2E9,80S,62,2014-07-15_80S_LP_1
2E9,80S,431,2014-07-15_80S_LP_1
36O,7E0,100,2014-07-02_7E0_LP_3
36O,7E0,77,2014-07-02_7E0_LP_3
36O,7E0,47,2014-07-02_7E0_LP_3
36V,80S,340,2014-07-29_80S_LP_5
39Z,62S,291,2014-07-10_62S_LP_6
39Z,48V,579,2014-08-26_48V_LP_5
39Z,80S,222,2014-09-17_80S_LP_5
3A9,16S,595,2014-07-23_16S_LP_1
3A9,03Z,320,2014-08-05_03Z_LP_1
41N,7E3,28,2014-07-02_7E3_LP_4
48V,7E3,591,2014-06-24_7E3_LP_5
48V,2C0,460,2014-08-25_2C0_LP_6
48V,0B9,190,2014-09-02_0B9_LP_4
48V,7E3,159,2014-07-22_7E3_LP_5
49Z,80S,69,2014-09-09_80S_LP_2
4C6,V80,30,2014-06-23_V80_LP_5
4C6,V80,289,2014-09-09_V80_LP_2
56R,1B7,182,2014-07-23_1B7_LP_5
56R,1B7,130,2014-07-23_1B7_LP_5
56R,36O,156,2014-08-05_36O_LP_1
56R,36V,250,2014-08-04_36V_LP_4
56R,V80,119,2014-06-23_V80_LP_5
56R,5B6,31,2014-09-25_5B6_LP_6
56R,65Z,30,2014-08-25_65Z_LP_4
5B4,65Z,508,2014-08-19_65Z_LP_1
5B6,76Z,171,2014-08-11_76Z_LP_6
5B6,7E0,53,2014-08-13_7E0_LP_6
62S,7E3,75,2014-09-02_7E3_LP_3
62S,2C0,43,2014-07-29_2C0_LP_2
62S,21N,258,2014-08-12_21N_LP_5
62S,0G3,292,2014-07-21_0G3_LP_1
62S,7E3,156,2014-09-24_7E3_LP_1
62S,7E3,116,2014-09-18_7E3_LP_4
62S,22H,96,2014-08-19_22H_LP_4
62S,77S,154,2014-09-10_77S_LP_1
62S,5B6,93,2014-09-02_5B6_LP_2
62S,0G3,71,2014-06-24_0G3_LP_3
62S,0G3,51,2014-07-14_0G3_LP_2
65Z,5B4,118,2014-09-11_5B4_LP_1
65Z,30V,90,2014-07-29_30V_LP_6
65Z,55R,321,2014-07-03_55R_LP_3
65Z,7E3,418,2014-09-18_7E3_LP_4
65Z,3A9,80,2014-07-10_3A9_LP_5
65Z,5B4,51,2014-06-23_5B4_LP_1
6B4,48V,116,2014-09-15_48V_LP_6
76Z,73C,595,2014-07-24_73C_LP_2
76Z,V80,35,2014-09-17_V80_LP_3
76Z,5B6,150,2014-07-22_5B6_LP_4
76Z,73C,142,2014-08-04_73C_LP_1
76Z,73C,45,2014-08-18_73C_LP_4
77S,5B6,69,2014-08-27_5B6_LP_5
77S,5B6,57,2014-08-19_5B6_LP_2
77S,76Z,91,2014-07-23_76Z_LP_1
7E0,36O,337,2014-08-06_36O_LP_6
7E3,48V,144,2014-09-17_48V_LP_2
7E3,36O,124,2014-08-06_36O_LP_6
7E3,41N,36,2014-08-18_41N_LP_5
7E3,48V,358,2014-07-08_48V_LP_2
7E3,48V,176,2014-07-16_48V_LP_6
7E3,48V,94,2014-07-07_48V_LP_4
8E2,73C,434,2014-07-29_73C_LP_6
8E2,73C,348,2014-08-06_73C_LP_5
94S,03Z,265,2014-07-08_03Z_LP_2
94S,5B4,187,2014-08-20_5B4_LP_1
94S,03Z,27,2014-07-08_03Z_LP_2
94S,43N,209,2014-08-04_43N_LP_2
94S,03Z,80,2014-07-16_03Z_LP_2
9C6,56R,88,2014-07-15_56R_LP_5
9C6,7E0,2,2014-07-07_7E0_LP_6
V80,56R,133,2014-09-03_56R_LP_1
V80,56R,94,2014-09-03_56R_LP_1
V80,36O,458,2014-08-11_36O_LP_5
V80,36O,271,2014-07-15_36O_LP_5
V80,36O,141,2014-09-15_36O_LP_1
V80,56R,130,2014-08-20_56R_LP_1
V80,56R,71,2014-09-16_56R_LP_4
V80,36O,51,2014-09-15_36O_LP_1
V80,36O,49,2014-08-25_36O_LP_2
V80,56R,42,2014-08-28_56R_LP_6
55R,5B4,67,2014-06-18_5B4_EL_1
1B7,9C6,464,2014-06-09_9C6_EL_1
1B7,V80,59,2014-04-23_V80_EL_3
1B7,9C6,132,2014-06-17_9C6_EL_5
2D5,5B4,100,2014-04-10_5B4_EL_4
2D5,5B4,28,2014-04-10_5B4_EL_4
30V,36O,132,2014-06-10_36O_EL_4
36V,80S,227,2014-05-21_80S_EL_1
36V,7E3,270,2014-05-28_7E3_EL_3
36V,80S,91,2014-06-09_80S_EL_6
36V,20S,26,2014-05-13_20S_EL_6
36V,80S,82,2014-05-19_80S_EL_4
41N,16S,38,2014-06-16_16S_EL_3
43N,5B6,149,2014-04-22_5B6_EL_3
43N,16S,34,2014-04-29_16S_EL_6
43N,55R,332,2014-05-29_55R_EL_4
43N,55R,162,2014-05-29_55R_EL_4
43N,5B6,41,2014-06-19_5B6_EL_6
49Z,1B7,172,2014-06-19_1B7_EL_2
76Z,80S,27,2014-04-28_80S_EL_3
76Z,80S,506,2014-05-13_80S_EL_6
76Z,V80,20,2014-05-21_V80_EL_3
76Z,8E2,85,2014-04-07_8E2_EL_1
94O,5B6,251,2014-06-03_5B6_EL_4
94O,20S,226,2014-05-19_20S_EL_5
97V,36O,281,2014-05-28_36O_EL_2
0G3,77S,133,2014-05-29_77S_EL_1
0G3,21N,506,2014-04-23_21N_EL_5
0G3,36V,424,2014-04-08_36V_EL_4
0G3,62S,94,2014-04-16_62S_EL_5
0G3,36V,9,2014-04-08_36V_EL_4
0G3,36V,595,2014-04-09_36V_EL_2
0G3,36V,120,2014-04-08_36V_EL_4
0G3,30V,63,2014-05-07_30V_EL_5
16S,94O,58,2014-05-06_94O_EL_6
20S,2C0,486,2014-05-05_2C0_EL_2
20S,80S,462,2014-04-28_80S_EL_3
20S,94O,595,2014-04-22_94O_EL_5
20S,36V,306,2014-05-13_36V_EL_2
20S,2C0,41,2014-05-05_2C0_EL_2
21N,43N,596,2014-04-09_43N_EL_5
22H,39Z,25,2014-06-17_39Z_EL_1
22H,2E8,53,2014-06-03_2E8_EL_5
22H,20S,37,2014-04-30_20S_EL_3
22H,20S,21,2014-04-24_20S_EL_5
22H,20S,407,2014-04-28_20S_EL_5
22H,39Z,187,2014-05-29_39Z_EL_1
2C0,0B9,232,2014-05-20_0B9_EL_5
2C0,1B7,558,2014-05-13_1B7_EL_4
2E8,20S,558,2014-06-10_20S_EL_4
2E8,80S,33,2014-04-29_80S_EL_2
2E9,56R,137,2014-06-18_56R_EL_2
2E9,V80,163,2014-06-02_V80_EL_2
2E9,56R,38,2014-05-06_56R_EL_2
36O,97V,17,2014-04-09_97V_EL_1
36O,7E0,392,2014-04-21_7E0_EL_2
36O,7E0,156,2014-04-29_7E0_EL_2
36O,7E0,146,2014-05-21_7E0_EL_2
36O,7E0,104,2014-04-23_7E0_EL_5
36O,7E0,81,2014-06-05_7E0_EL_3
36O,7E0,29,2014-06-05_7E0_EL_3
36O,7E0,14,2014-06-05_7E0_EL_3
39Z,5B6,246,2014-05-06_5B6_EL_5
3A9,03Z,180,2014-06-09_03Z_EL_6
3A9,03Z,62,2014-06-09_03Z_EL_6
48V,5B6,159,2014-04-22_5B6_EL_3
48V,2C0,262,2014-04-08_2C0_EL_6
48V,7E3,156,2014-04-08_7E3_EL_2
48V,7E3,128,2014-06-05_7E3_EL_4
55R,76Z,489,2014-05-28_76Z_EL_3
55R,76Z,63,2014-06-03_76Z_EL_1
56R,V80,183,2014-05-07_V80_EL_2
56R,36O,90,2014-04-29_36O_EL_1
5B4,7E3,117,2014-04-15_7E3_EL_6
5B4,65Z,74,2014-06-10_65Z_EL_6
5B6,43N,594,2014-06-16_43N_EL_6
5B6,43N,410,2014-06-10_43N_EL_5
5B6,1B7,73,2014-04-10_1B7_EL_1
5B6,43N,35,2014-06-03_43N_EL_3
5B6,43N,259,2014-04-22_43N_EL_1
5B6,1B7,179,2014-04-10_1B7_EL_1
5B6,43N,160,2014-05-28_43N_EL_5
62S,5B6,332,2014-05-05_5B6_EL_2
62S,36V,289,2014-04-21_36V_EL_1
62S,0G3,114,2014-06-10_0G3_EL_2
62S,21N,276,2014-05-06_21N_EL_6
65Z,2E9,222,2014-06-02_2E9_EL_5
65Z,94O,201,2014-06-04_94O_EL_3
65Z,94O,93,2014-04-10_94O_EL_6
65Z,36V,79,2014-04-30_36V_EL_3
65Z,2F8,30,2014-06-03_2F8_EL_1
6B4,80S,82,2014-06-09_80S_EL_6
73C,6B4,296,2014-05-20_6B4_EL_5
73C,80S,432,2014-06-16_80S_EL_2
77S,76Z,38,2014-04-15_76Z_EL_5
77S,76Z,234,2014-05-12_76Z_EL_3
77S,5B6,172,2014-04-15_5B6_EL_2
7E0,9C6,113,2014-04-15_9C6_EL_3
7E0,36O,48,2014-05-05_36O_EL_6
7E0,36O,37,2014-06-05_36O_EL_3
7E0,36O,120,2014-05-05_36O_EL_6
7E0,36O,46,2014-05-05_36O_EL_6
7E0,36O,170,2014-05-05_36O_EL_6
7E0,9C6,112,2014-04-15_9C6_EL_3
7E3,41N,69,2014-04-30_41N_EL_6
7E3,41N,41,2014-04-30_41N_EL_6
7E3,48V,190,2014-04-15_48V_EL_5
7E3,2D5,156,2014-04-29_2D5_EL_5
7E3,2D5,67,2014-04-29_2D5_EL_5
7E3,2F8,57,2014-04-24_2F8_EL_3
7E3,2E9,30,2014-05-20_2E9_EL_2
7E3,48V,493,2014-05-21_48V_EL_5
80S,94O,290,2014-06-02_94O_EL_6
80S,6B4,156,2014-06-17_6B4_EL_6
8E2,76Z,302,2014-04-07_76Z_EL_2
8E2,76Z,82,2014-04-07_76Z_EL_2
8E2,2F8,44,2014-05-29_2F8_EL_2
94S,5B4,35,2014-05-08_5B4_EL_1
94S,3A9,56,2014-05-20_3A9_EL_1
V80,1B7,122,2014-04-22_1B7_EL_5
V80,36O,117,2014-05-15_36O_EL_5
V80,76Z,89,2014-05-21_76Z_EL_2
V80,56R,132,2014-04-30_56R_EL_1
V80,76Z,110,2014-05-21_76Z_EL_2
