agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
14Z,adult male,noncontactagg,Female,Unknown,2016-08-16,SML,focalfollow,agonism.winner
1E7,juvenile,contactagg,Female,Unknown,2016-08-16,SML,focalfollow,agonism.winner
1E7,juvenile,noncontactagg,Female,Unknown,2016-08-16,SML,focalfollow,agonism.winner
1E7,juvenile,threat,Female,Unknown,2016-08-16,SML,focalfollow,agonism.winner
5E1,X91,avoid,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
5E1,5F7,avoid,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
5E1,0B5,noncontactagg,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
6C6,2G8,displace,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
7B2,8B5,threat,Male,Male,2016-08-16,SML,focalfollow,agonism.winner
7B2,juvenile,noncontactagg,Male,Unknown,2016-08-16,SML,focalfollow,agonism.winner
7B2,1F4,threat,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
7B2,juvenile,noncontactagg,Male,Unknown,2016-08-16,SML,focalfollow,agonism.winner
84J,48N,avoid,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
84J,16Z,avoid,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
8A5,4I5,noncontactagg,Female,Female,2016-08-16,SML,focalfollow,agonism.winner
9E6,adult male,noncontactagg,Male,Unknown,2016-08-16,SML,focalfollow,agonism.winner
9E6,6A4,displace,Male,Female,2016-08-16,SML,focalfollow,agonism.winner
X91,X83,displace,Female,Female,2016-08-16,SML,focalfollow,agonism.winner
22R,adult male,noncontactagg,Male,Unknown,2016-08-03,SML,overtime,agonism.winner
4I4,28I,contactagg,Female,Female,2016-08-03,SML,focalfollow,agonism.winner
6C6,juvenile,contactagg,Male,Unknown,2016-08-03,SML,focalfollow,agonism.winner
77V,2G8,noncontactagg,Female,Female,2016-08-03,SML,focalfollow,agonism.winner
04I,juvenile,contactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
04I,juvenile,contactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
04I,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
04I,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
04I,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
1E5,48N,avoid,Male,Female,2016-08-04,SML,focalfollow,agonism.winner
1E5,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
1E5,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
1E7,juvenile,noncontactagg,Female,Unknown,2016-08-04,SML,focalfollow,agonism.winner
33V,26V,contactagg,Female,Female,2016-08-04,SML,focalfollow,agonism.winner
33V,3F8,displace,Female,Female,2016-08-04,SML,focalfollow,agonism.winner
3B1,4I5,displace,Female,Female,2016-08-04,SML,focalfollow,agonism.winner
3B1,1F4,threat,Female,Female,2016-08-04,SML,focalfollow,agonism.winner
3B1,1F4,contactagg,Female,Female,2016-08-04,SML,focalfollow,agonism.winner
3I3,14Z,avoid,Male,Female,2016-08-04,SML,focalfollow,agonism.winner
7B2,5C4,displace,Male,Female,2016-08-04,SML,focalfollow,agonism.winner
7B2,5C4,contactagg,Male,Female,2016-08-04,SML,focalfollow,agonism.winner
7B2,76L,noncontactagg,Male,Female,2016-08-04,SML,focalfollow,agonism.winner
7B2,adult female,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
7B2,adult female,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
88T,1E5,feargrm,Male,Male,2016-08-04,SML,focalfollow,agonism.winner
88T,juvenile,noncontactagg,Male,Unknown,2016-08-04,SML,focalfollow,agonism.winner
09Z,0B4,displace,Female,Female,2016-08-05,SML,focalfollow,agonism.winner
3H6,0B4,noncontactagg,Female,Female,2016-08-05,SML,focalfollow,agonism.winner
4I5,6A4,contactagg,Female,Female,2016-08-05,SML,focalfollow,agonism.winner
5I0,juvenile,contactagg,Male,Unknown,2016-08-05,SML,focalfollow,agonism.winner
7F2,76L,noncontactagg,Female,Female,2016-08-05,SML,focalfollow,agonism.winner
88T,26V,avoid,Male,Female,2016-08-05,SML,focalfollow,agonism.winner
8B5,adult female,noncontactagg,Male,Unknown,2016-08-05,SML,focalfollow,agonism.winner
0E1,adult male,noncontactagg,Female,Unknown,2016-08-08,SML,focalfollow,agonism.winner
0J0,juvenile,contactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
1D5,juvenile,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
1D5,adult female,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
1E7,4I4,contactagg,Female,Female,2016-08-08,SML,focalfollow,agonism.winner
22R,95V,submit,Male,Female,2016-08-08,SML,focalfollow,agonism.winner
2F0,juvenile,noncontactagg,Female,Unknown,2016-08-08,SML,focalfollow,agonism.winner
2F0,2J5,noncontactagg,Female,Female,2016-08-08,SML,focalfollow,agonism.winner
2F0,juvenile,noncontactagg,Female,Unknown,2016-08-08,SML,focalfollow,agonism.winner
33V,adult female,contactagg,Female,Unknown,2016-08-08,SML,focalfollow,agonism.winner
7B2,juvenile,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
7B2,juvenile,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
7B2,adult female,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
84J,juvenile,noncontactagg,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
8D2,adult female,displace,Male,Unknown,2016-08-08,SML,focalfollow,agonism.winner
04I,2J9,avoid,Male,Male,2016-08-09,SML,focalfollow,agonism.winner
1D5,juvenile,noncontactagg,Male,Unknown,2016-08-09,SML,focalfollow,agonism.winner
1D5,juvenile,noncontactagg,Male,Unknown,2016-08-09,SML,focalfollow,agonism.winner
2F0,9J5,threat,Female,Female,2016-08-09,SML,focalfollow,agonism.winner
2F0,juvenile,noncontactagg,Female,Unknown,2016-08-09,SML,focalfollow,agonism.winner
3B1,7A6,displace,Female,Female,2016-08-09,SML,focalfollow,agonism.winner
3B1,85V,feargrm,Female,Female,2016-08-09,SML,focalfollow,agonism.winner
3B1,juvenile,contactagg,Female,Unknown,2016-08-09,SML,focalfollow,agonism.winner
3B1,juvenile,noncontactagg,Female,Unknown,2016-08-09,SML,focalfollow,agonism.winner
3B1,09Z,displace,Female,Female,2016-08-09,SML,focalfollow,agonism.winner
48N,7C8,displace,Female,Female,2016-08-09,SML,focalfollow,agonism.winner
5I0,adult female,noncontactagg,Male,Unknown,2016-08-09,SML,focalfollow,agonism.winner
5I0,7C8,avoid,Male,Female,2016-08-09,SML,focalfollow,agonism.winner
5I0,9E6,avoid,Male,Male,2016-08-09,SML,focalfollow,agonism.winner
6C6,adult male,noncontactagg,Male,Unknown,2016-08-09,SML,focalfollow,agonism.winner
77V,juvenile,noncontactagg,Female,Unknown,2016-08-09,SML,focalfollow,agonism.winner
7B2,1E7,threat,Male,Female,2016-08-09,SML,focalfollow,agonism.winner
84J,5F7,avoid,Male,Female,2016-08-09,SML,focalfollow,agonism.winner
8C3,76L,displace,Male,Female,2016-08-09,SML,focalfollow,agonism.winner
8C3,juvenile,noncontactagg,Male,Unknown,2016-08-09,SML,focalfollow,agonism.winner
8D2,9E6,avoid,Male,Male,2016-08-09,SML,focalfollow,agonism.winner
01K,6B0,feargrm,Male,Female,2016-03-01,SML,focalfollow,agonism.winner
01K,37P,avoid,Male,Female,2016-03-01,SML,focalfollow,agonism.winner
2C8,1E7,noncontactagg,Female,Female,2016-03-01,SML,focalfollow,agonism.winner
4A0,5G2,noncontactagg,Female,Male,2016-03-01,SML,focalfollow,agonism.winner
5B2,2G8,displace,Male,Female,2016-03-01,SML,focalfollow,agonism.winner
5B2,adult male,displace,Male,Unknown,2016-03-01,SML,focalfollow,agonism.winner
5G2,14Z,feargrm,Male,Female,2016-03-01,SML,focalfollow,agonism.winner
5G2,juvenile,noncontactagg,Male,Unknown,2016-03-01,SML,focalfollow,agonism.winner
6C6,31S,feargrm,Male,Male,2016-03-01,SML,focalfollow,agonism.winner
8A5,9E6,noncontactagg,Female,Male,2016-03-01,SML,focalfollow,agonism.winner
8D6,54N,avoid,Male,Female,2016-03-01,SML,focalfollow,agonism.winner
99Z,adult male,noncontactagg,Female,Unknown,2016-03-01,SML,focalfollow,agonism.winner
88T,7F2,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
88T,juvenile,noncontactagg,Male,Unknown,2016-03-10,SML,focalfollow,agonism.winner
84E,85V,feargrm,Male,Female,2016-03-11,SML,focalfollow,agonism.winner
84E,85V,feargrm,Male,Female,2016-03-11,SML,focalfollow,agonism.winner
17L,juvenile,noncontactagg,Male,Unknown,2016-03-14,SML,focalfollow,agonism.winner
17L,juvenile,noncontactagg,Male,Unknown,2016-03-14,SML,focalfollow,agonism.winner
17L,juvenile,threat,Male,Unknown,2016-03-14,SML,focalfollow,agonism.winner
17L,juvenile,noncontactagg,Male,Unknown,2016-03-14,SML,focalfollow,agonism.winner
17L,juvenile,threat,Male,Unknown,2016-03-14,SML,focalfollow,agonism.winner
17L,3A7,displace,Male,Female,2016-03-14,SML,focalfollow,agonism.winner
39L,4A5,avoid,Male,Female,2016-03-14,SML,focalfollow,agonism.winner
3A7,X83,submit,Female,Female,2016-03-14,SML,focalfollow,agonism.winner
46N,17L,feargrm,Male,Male,2016-03-14,SML,focalfollow,agonism.winner
77V,juvenile,noncontactagg,Female,Unknown,2016-03-14,SML,focalfollow,agonism.winner
93R,1D5,avoid,Male,Male,2016-03-14,SML,focalfollow,agonism.winner
99Z,5C4,displace,Female,Female,2016-03-14,SML,focalfollow,agonism.winner
99Z,16Z,submit,Female,Female,2016-03-14,SML,focalfollow,agonism.winner
99Z,7C8,avoid,Female,Female,2016-03-14,SML,focalfollow,agonism.winner
0B4,juvenile,noncontactagg,Female,Unknown,2016-03-15,SML,focalfollow,agonism.winner
1E5,16Z,avoid,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
26V,juvenile,threat,Female,Unknown,2016-03-15,SML,focalfollow,agonism.winner
31S,4A5,feargrm,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
39L,0E8,submit,Male,Male,2016-03-15,SML,focalfollow,agonism.winner
4E0,juvenile,noncontactagg,Female,Unknown,2016-03-15,SML,focalfollow,agonism.winner
4E0,juvenile,noncontactagg,Female,Unknown,2016-03-15,SML,focalfollow,agonism.winner
5B2,4I4,avoid,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
5B2,85V,submit,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
5B2,4A0,submit,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
73S,adult male,feargrm,Male,Unknown,2016-03-15,SML,focalfollow,agonism.winner
73S,7B2,avoid,Male,Male,2016-03-15,SML,focalfollow,agonism.winner
73S,adult male,displace,Male,Unknown,2016-03-15,SML,focalfollow,agonism.winner
73S,adult male,avoid,Male,Unknown,2016-03-15,SML,focalfollow,agonism.winner
84E,8A5,avoid,Male,Female,2016-03-15,SML,focalfollow,agonism.winner
88T,juvenile,noncontactagg,Male,Unknown,2016-03-15,SML,focalfollow,agonism.winner
89K,3F8,submit,Female,Female,2016-03-15,SML,focalfollow,agonism.winner
0B5,4E0,displace,Female,Female,2016-03-16,SML,focalfollow,agonism.winner
14Z,4H1,threat,Female,Female,2016-03-16,SML,focalfollow,agonism.winner
3I5,juvenile,threat,Male,Unknown,2016-03-16,SML,focalfollow,agonism.winner
4B2,93I,avoid,Female,Female,2016-03-16,SML,focalfollow,agonism.winner
4B2,4A0,avoid,Female,Female,2016-03-16,SML,focalfollow,agonism.winner
93I,4E0,avoid,Female,Female,2016-03-16,SML,focalfollow,agonism.winner
95V,juvenile,noncontactagg,Female,Unknown,2016-03-16,SML,focalfollow,agonism.winner
4I8,adult male,feargrm,Male,Unknown,2016-03-17,SML,overtime,agonism.winner
54N,juvenile,noncontactagg,Female,Unknown,2016-03-17,SML,focalfollow,agonism.winner
1F4,8D6,noncontactagg,Female,Male,2016-03-02,SML,focalfollow,agonism.winner
2G8,juvenile,contactagg,Female,Unknown,2016-03-02,SML,focalfollow,agonism.winner
3I2,X83,feargrm,Male,Female,2016-03-02,SML,focalfollow,agonism.winner
69O,7F2,displace,Female,Female,2016-03-02,SML,focalfollow,agonism.winner
69O,adult male,displace,Female,Unknown,2016-03-02,SML,focalfollow,agonism.winner
6B0,juvenile,threat,Female,Unknown,2016-03-02,SML,focalfollow,agonism.winner
6I1,juvenile,contactagg,Male,Unknown,2016-03-02,SML,focalfollow,agonism.winner
6I1,0B5,avoid,Male,Female,2016-03-02,SML,focalfollow,agonism.winner
6I1,adult male,noncontactagg,Male,Unknown,2016-03-02,SML,focalfollow,agonism.winner
7B2,juvenile,noncontactagg,Male,Unknown,2016-03-02,SML,focalfollow,agonism.winner
0E2,7A6,displace,Female,Female,2016-03-21,SML,focalfollow,agonism.winner
28I,87F,avoid,Female,Female,2016-03-21,SML,focalfollow,agonism.winner
33V,91V,displace,Female,Female,2016-03-21,SML,focalfollow,agonism.winner
60V,46N,noncontactagg,Female,Male,2016-03-21,SML,focalfollow,agonism.winner
16Z,juvenile,contactagg,Female,Unknown,2016-03-22,SML,focalfollow,agonism.winner
16Z,8A5,avoid,Female,Female,2016-03-22,SML,focalfollow,agonism.winner
16Z,8A5,noncontactagg,Female,Female,2016-03-22,SML,focalfollow,agonism.winner
16Z,48N,contactagg,Female,Female,2016-03-22,SML,focalfollow,agonism.winner
16Z,juvenile,noncontactagg,Female,Unknown,2016-03-22,SML,focalfollow,agonism.winner
48N,juvenile,noncontactagg,Female,Unknown,2016-03-22,SML,focalfollow,agonism.winner
48N,juvenile,contactagg,Female,Unknown,2016-03-22,SML,focalfollow,agonism.winner
6C6,juvenile,threat,Male,Unknown,2016-03-22,SML,focalfollow,agonism.winner
73S,85V,submit,Male,Female,2016-03-22,SML,focalfollow,agonism.winner
73S,2J9,avoid,Male,Male,2016-03-22,SML,focalfollow,agonism.winner
31S,adult female,contactagg,Male,Unknown,2016-03-23,SML,focalfollow,agonism.winner
31S,88T,displace,Male,Male,2016-03-23,SML,focalfollow,agonism.winner
31S,2F0,avoid,Male,Female,2016-03-23,SML,focalfollow,agonism.winner
3H6,juvenile,noncontactagg,Female,Unknown,2016-03-23,SML,focalfollow,agonism.winner
0J0,4I1,avoid,Male,Female,2016-03-29,SML,focalfollow,agonism.winner
0J0,X83,feargrm,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
0J0,28I,feargrm,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
0J0,5G2,noncontactagg,Male,Male,2016-03-03,SML,focalfollow,agonism.winner
1E6,juvenile,threat,Female,Unknown,2016-03-03,SML,focalfollow,agonism.winner
33V,juvenile,contactagg,Female,Unknown,2016-03-03,SML,focalfollow,agonism.winner
33V,juvenile,contactagg,Female,Unknown,2016-03-03,SML,focalfollow,agonism.winner
39L,2F0,feargrm,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
39L,juvenile,noncontactagg,Male,Unknown,2016-03-03,SML,focalfollow,agonism.winner
39L,33V,avoid,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
39L,juvenile,noncontactagg,Male,Unknown,2016-03-03,SML,focalfollow,agonism.winner
3F4,juvenile,noncontactagg,Female,Unknown,2016-03-03,SML,focalfollow,agonism.winner
73S,adult male,feargrm,Male,Unknown,2016-03-03,SML,focalfollow,agonism.winner
73S,4I5,contactagg,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
73S,5C4,displace,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
85V,juvenile,noncontactagg,Female,Unknown,2016-03-03,SML,focalfollow,agonism.winner
87F,0B5,displace,Female,Female,2016-03-03,SML,focalfollow,agonism.winner
9E6,54N,feargrm,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
9E6,3B1,avoid,Male,Female,2016-03-03,SML,focalfollow,agonism.winner
9F9,juvenile,noncontactagg,Male,Unknown,2016-03-03,SML,focalfollow,agonism.winner
3I3,8F0,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
3I3,3B1,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
3I3,8D6,displace,Male,Male,2016-03-30,SML,focalfollow,agonism.winner
3I3,0B4,feargrm,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
3I3,0F6,noncontactagg,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
3I2,9J5,avoid,Male,Female,2016-03-31,SML,focalfollow,agonism.winner
3I2,54N,feargrm,Male,Female,2016-03-31,SML,focalfollow,agonism.winner
17L,1E6,displace,Male,Female,2016-03-04,SML,focalfollow,agonism.winner
17L,37P,avoid,Male,Female,2016-03-04,SML,focalfollow,agonism.winner
7H9,juvenile,noncontactagg,Male,Unknown,2016-03-04,SML,focalfollow,agonism.winner
7H9,juvenile,noncontactagg,Male,Unknown,2016-03-04,SML,focalfollow,agonism.winner
4H0,9E6,contactagg,Female,Male,2016-03-07,SML,focalfollow,agonism.winner
5I0,adult male,noncontactagg,Male,Unknown,2016-03-07,SML,focalfollow,agonism.winner
5I0,juvenile,noncontactagg,Male,Unknown,2016-03-07,SML,focalfollow,agonism.winner
7B3,juvenile,noncontactagg,Male,Unknown,2016-03-07,SML,focalfollow,agonism.winner
8D2,juvenile,noncontactagg,Male,Unknown,2016-03-07,SML,focalfollow,agonism.winner
14Z,juvenile,noncontactagg,Female,Unknown,2016-03-10,SML,focalfollow,agonism.winner
39L,89K,feargrm,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
39L,7A8,displace,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
39L,4A5,displace,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
3B1,adult female,contactagg,Female,Unknown,2016-03-10,SML,focalfollow,agonism.winner
5G2,5C4,noncontactagg,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
5G2,3J3,displace,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
5G2,3J3,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
5G2,3J3,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
5G2,4F5,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
7F2,4F5,displace,Female,Female,2016-03-10,SML,focalfollow,agonism.winner
8F0,juvenile,noncontactagg,Female,Unknown,2016-03-10,SML,focalfollow,agonism.winner
8H2,0E2,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
93R,76L,displace,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
93R,2J9,feargrm,Male,Male,2016-03-10,SML,focalfollow,agonism.winner
93R,2J9,feargrm,Male,Male,2016-03-10,SML,focalfollow,agonism.winner
93R,2J9,avoid,Male,Male,2016-03-10,SML,focalfollow,agonism.winner
9E6,87F,feargrm,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
9E6,X91,displace,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
9E6,87F,avoid,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
9E6,juvenile,contactagg,Male,Unknown,2016-03-10,SML,focalfollow,agonism.winner
9E6,4A5,submit,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
9F9,3B1,feargrm,Male,Female,2016-03-10,SML,focalfollow,agonism.winner
09Z,7A6,avoid,Female,Female,2016-03-11,SML,focalfollow,agonism.winner
0J1,31V,noncontactagg,Male,Female,2016-03-11,SML,focalfollow,agonism.winner
5C4,juvenile,noncontactagg,Female,Unknown,2016-03-11,SML,focalfollow,agonism.winner
8A3,juvenile,threat,Female,Unknown,2016-03-11,SML,focalfollow,agonism.winner
9J5,7A6,noncontactagg,Female,Female,2016-03-11,SML,focalfollow,agonism.winner
3J3,juvenile,noncontactagg,Female,Unknown,2016-03-07,SML,focalfollow,agonism.winner
87F,4E0,displace,Female,Female,2016-03-07,SML,focalfollow,agonism.winner
87F,37P,noncontactagg,Female,Female,2016-03-07,SML,focalfollow,agonism.winner
01K,9E6,avoid,Male,Male,2016-03-08,SML,focalfollow,agonism.winner
01K,juvenile,contactagg,Male,Unknown,2016-03-08,SML,focalfollow,agonism.winner
0B5,juvenile,noncontactagg,Female,Unknown,2016-03-08,SML,focalfollow,agonism.winner
2F0,4H0,displace,Female,Female,2016-03-08,SML,focalfollow,agonism.winner
2F0,juvenile,noncontactagg,Female,Unknown,2016-03-08,SML,focalfollow,agonism.winner
0B5,37P,avoid,Female,Female,2016-03-30,SML,focalfollow,agonism.winner
3A7,adult female,noncontactagg,Female,Unknown,2016-03-30,SML,focalfollow,agonism.winner
46N,8A5,threat,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
4F5,juvenile,threat,Female,Unknown,2016-03-30,SML,focalfollow,agonism.winner
5B2,X83,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,3F8,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,93I,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,2G8,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,1F4,feargrm,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,0B4,feargrm,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
6A4,juvenile,contactagg,Female,Unknown,2016-03-30,SML,focalfollow,agonism.winner
7B2,1E7,displace,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
7B2,0E2,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
8H2,8F0,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
8H2,5C4,displace,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
1E5,juvenile,contactagg,Male,Unknown,2016-03-31,SML,focalfollow,agonism.winner
1E7,juvenile,noncontactagg,Female,Unknown,2016-03-31,SML,focalfollow,agonism.winner
28I,4I4,threat,Female,Female,2016-03-31,SML,focalfollow,agonism.winner
3I5,0E8,submit,Male,Male,2016-03-31,SML,focalfollow,agonism.winner
3I5,X83,avoid,Male,Female,2016-03-31,SML,focalfollow,agonism.winner
3I5,juvenile,contactagg,Male,Unknown,2016-03-31,SML,focalfollow,agonism.winner
69O,4I4,avoid,Female,Female,2016-03-31,SML,focalfollow,agonism.winner
69O,juvenile,contactagg,Female,Unknown,2016-03-31,SML,focalfollow,agonism.winner
8A5,juvenile,contactagg,Female,Unknown,2016-03-31,SML,focalfollow,agonism.winner
93R,25L,submit,Male,Male,2016-03-31,SML,focalfollow,agonism.winner
93R,1E7,displace,Male,Female,2016-03-31,SML,focalfollow,agonism.winner
93R,juvenile,contactagg,Male,Unknown,2016-03-31,SML,focalfollow,agonism.winner
93R,3H4,noncontactagg,Male,Female,2016-03-31,SML,focalfollow,agonism.winner
93R,2J9,avoid,Male,Male,2016-03-31,SML,focalfollow,agonism.winner
9F9,juvenile,threat,Male,Unknown,2016-03-31,SML,focalfollow,agonism.winner
5B2,X83,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,3F8,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,93I,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,2G8,avoid,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,1F4,feargrm,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
5B2,0B4,feargrm,Male,Female,2016-03-30,SML,focalfollow,agonism.winner
14Z,0E2,avoid,Female,Female,2016-05-05,SML,focalfollow,agonism.winner
9E6,adult male,noncontactagg,Male,Unknown,2016-05-05,SML,focalfollow,agonism.winner
5I0,juvenile,noncontactagg,Male,Unknown,2016-05-06,SML,focalfollow,agonism.winner
5I0,0F6,noncontactagg,Male,Female,2016-05-06,SML,focalfollow,agonism.winner
5I0,juvenile,noncontactagg,Male,Unknown,2016-05-06,SML,focalfollow,agonism.winner
5I0,juvenile,noncontactagg,Male,Unknown,2016-05-06,SML,focalfollow,agonism.winner
5I0,0F6,noncontactagg,Male,Female,2016-05-06,SML,focalfollow,agonism.winner
5I0,juvenile,noncontactagg,Male,Unknown,2016-05-06,SML,focalfollow,agonism.winner
0J0,0E1,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
0J0,89K,noncontactagg,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
0J0,0E2,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,adult female,noncontactagg,Male,Unknown,2016-05-16,SML,focalfollow,agonism.winner
25L,4D5,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,1F4,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,4D5,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,1F4,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,4D5,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
25L,1F4,displace,Male,Female,2016-05-16,SML,focalfollow,agonism.winner
