groom_giver,groom_reciever,constrained_duration,observation_name
24B,96B,596,2011-05-23_24B_BA_5
31S,57H,118,2011-05-23_31S_BA_5
31S,57H,250,2011-05-23_31S_BA_5
50S,56A,127,2011-05-23_50S_BA_4
8A7,62V,171,2011-05-23_8A7_BA_4
04I,20F,265,2011-05-24_04I_BA_5
04I,20F,174,2011-05-24_04I_BA_5
14L,43P,598,2011-05-24_14L_BA_6
1A3,46Z,38,2011-05-24_1A3_BA_4
25R,X44,73,2011-05-24_25R_BA_4
0A4,62H,125,2011-05-26_0A4_BA_1
0A4,62H,46,2011-05-26_0A4_BA_1
14I,78T,99,2011-05-26_14I_BA_4
25R,X44,280,2011-05-26_25R_BA_5
29Z,78T,512,2011-05-26_29Z_BA_4
29Z,14I,75,2011-05-26_29Z_BA_4
40L,2A7,30,2011-05-26_40L_BA_6
40L,juvenile,40,2011-05-26_40L_BA_6
40L,2A7,328,2011-05-26_40L_BA_6
40L,2A7,129,2011-05-26_40L_BA_6
40L,juvenile,47,2011-05-26_40L_BA_6
62H,juvenile,82,2011-05-26_62H_BA_5
04N,juvenile,132,2011-05-27_04N_BA_2
14I,78T,393,2011-05-27_14I_BA_2
28N,juvenile,226,2011-05-27_28N_BA_3
00J,30L,598,2011-05-31_00J_BA_5
04N,R65,252,2011-05-31_04N_BA_6
0A4,62H,141,2011-05-31_0A4_BA_4
1B1,juvenile,120,2011-05-31_1B1_BA_3
K00,25L,278,2011-05-31_K00_BA_6
X44,25R,107,2011-05-31_X44_BA_6
X44,25R,337,2011-05-31_X44_BA_6
25R,X44,168,2011-05-04_25R_BA_3
74S,8A7,127,2011-05-04_74S_BA_2
28J,juvenile,189,2011-05-05_28J_BA_4
29V,juvenile,260,2011-05-05_29V_BA_3
29Z,35N,204,2011-05-05_29Z_BA_3
29Z,68V,97,2011-05-05_29Z_BA_3
29Z,04T,38,2011-05-05_29Z_BA_3
2A2,35N,428,2011-05-05_2A2_BA_3
35N,43P,36,2011-05-05_35N_BA_2
9A4,juvenile,47,2011-05-05_9A4_BA_6
9A4,56A,182,2011-05-05_9A4_BA_6
04N,juvenile,228,2011-05-06_04N_BA_1
K00,35V,597,2011-05-06_K00_BA_3
31S,43P,94,2011-05-09_31S_BA_5
42T,juvenile,361,2011-05-09_42T_BA_2
42T,juvenile,17,2011-05-09_42T_BA_2
61J,juvenile,58,2011-05-09_61J_BA_2
61J,juvenile,251,2011-05-09_61J_BA_2
00J,8A7,363,2011-06-01_00J_BA_1
14I,14L,193,2011-06-01_14I_BA_2
29Z,juvenile,195,2011-06-01_29Z_BA_3
55V,juvenile,120,2011-06-01_55V_BA_4
61J,04I,231,2011-06-01_61J_BA_4
25R,X44,268,2011-06-13_25R_BA_3
25R,X44,87,2011-06-13_25R_BA_3
2A5,juvenile,180,2011-06-13_2A5_BA_4
2A5,juvenile,229,2011-06-13_2A5_BA_4
50I,juvenile,60,2011-06-13_50I_BA_4
04N,V36,126,2011-06-14_04N_BA_1
04N,juvenile,198,2011-06-14_04N_BA_1
14I,9A4,134,2011-06-14_14I_BA_5
29Z,juvenile,139,2011-06-14_29Z_BA_6
29Z,juvenile,33,2011-06-14_29Z_BA_6
29Z,78T,48,2011-06-14_29Z_BA_6
29Z,juvenile,137,2011-06-14_29Z_BA_6
29Z,78T,72,2011-06-14_29Z_BA_6
29Z,78T,46,2011-06-14_29Z_BA_6
40L,juvenile,8,2011-06-14_40L_BA_2
50I,juvenile,73,2011-06-14_50I_BA_3
50I,juvenile,134,2011-06-14_50I_BA_3
50S,juvenile,291,2011-06-14_50S_BA_1
50S,juvenile,123,2011-06-14_50S_BA_1
60P,juvenile,97,2011-06-14_60P_BA_4
64P,juvenile,446,2011-06-14_64P_BA_6
68J,juvenile,45,2011-06-14_68J_BA_3
68J,juvenile,139,2011-06-14_68J_BA_3
9A4,35N,30,2011-06-14_9A4_BA_6
03J,juvenile,91,2011-06-02_03J_BA_3
22R,03J,149,2011-06-02_22R_BA_6
22R,03J,141,2011-06-02_22R_BA_6
2A5,juvenile,149,2011-06-02_2A5_BA_2
40L,2A7,156,2011-06-02_40L_BA_6
Z14,43F,236,2011-06-02_Z14_BA_4
Z14,43F,153,2011-06-02_Z14_BA_4
03J,juvenile,27,2011-06-20_03J_BA_6
60P,juvenile,55,2011-06-20_60P_BA_3
60P,juvenile,303,2011-06-20_60P_BA_3
04N,60P,50,2011-06-21_04N_BA_3
04N,juvenile,109,2011-06-21_04N_BA_3
17C,juvenile,129,2011-06-21_17C_BA_2
24B,96B,64,2011-06-21_24B_BA_6
29Z,juvenile,89,2011-06-21_29Z_BA_5
29Z,14I,58,2011-06-21_29Z_BA_5
29Z,56A,48,2011-06-21_29Z_BA_5
29Z,56A,51,2011-06-21_29Z_BA_5
2A2,56A,267,2011-06-21_2A2_BA_5
2A2,juvenile,127,2011-06-21_2A2_BA_5
2A2,juvenile,80,2011-06-21_2A2_BA_5
36Z,juvenile,312,2011-06-21_36Z_BA_3
14L,43P,409,2011-06-22_14L_BA_4
2A5,juvenile,37,2011-06-22_2A5_BA_1
31S,98T,216,2011-06-22_31S_BA_5
31S,98T,251,2011-06-22_31S_BA_5
03J,93Z,36,2011-06-23_03J_BA_2
14I,07D,149,2011-06-23_14I_BA_6
55V,04I,60,2011-06-23_55V_BA_3
62H,0A4,99,2011-06-23_62H_BA_3
X44,25R,216,2011-06-23_X44_BA_2
X44,O34,17,2011-06-23_X44_BA_2
25R,juvenile,448,2011-06-29_25R_BA_5
2A2,juvenile,156,2011-06-29_2A2_BA_6
2A2,56A,222,2011-06-29_2A2_BA_6
2A2,juvenile,49,2011-06-29_2A2_BA_6
35N,68V,188,2011-06-29_35N_BA_3
35N,9A4,79,2011-06-29_35N_BA_3
50I,juvenile,193,2011-06-29_50I_BA_5
17C,98T,140,2011-06-30_17C_BA_6
17C,juvenile,24,2011-06-30_17C_BA_6
31I,20F,213,2011-06-30_31I_BA_2
35N,juvenile,130,2011-06-30_35N_BA_4
35N,juvenile,37,2011-06-30_35N_BA_4
35N,juvenile,61,2011-06-30_35N_BA_4
35N,juvenile,143,2011-06-30_35N_BA_4
36Z,8A7,337,2011-06-30_36Z_BA_5
40L,61J,30,2011-06-30_40L_BA_4
74S,62V,109,2011-06-30_74S_BA_6
74S,juvenile,76,2011-06-30_74S_BA_6
74S,juvenile,55,2011-06-30_74S_BA_6
82A,juvenile,34,2011-06-30_82A_BA_3
82A,juvenile,40,2011-06-30_82A_BA_3
82A,juvenile,81,2011-06-30_82A_BA_3
1A3,46Z,599,2011-06-08_1A3_BA_6
2A5,juvenile,256,2011-06-08_2A5_BA_4
87K,juvenile,262,2011-06-08_87K_BA_3
9A4,V36,337,2011-06-08_9A4_BA_4
K00,92D,431,2011-06-08_K00_BA_5
K00,92D,104,2011-06-08_K00_BA_5
60P,juvenile,272,2011-06-09_60P_BA_5
77I,juvenile,442,2011-06-09_77I_BA_5
87K,juvenile,402,2011-06-09_87K_BA_5
87K,juvenile,30,2011-06-09_87K_BA_5
0A4,62H,85,2011-07-19_0A4_BA_5
0A4,juvenile,106,2011-07-19_0A4_BA_5
2A5,juvenile,81,2011-07-20_2A5_BA_6
2A5,juvenile,19,2011-07-20_2A5_BA_6
2A5,juvenile,28,2011-07-20_2A5_BA_6
K00,92D,195,2011-07-20_K00_BA_5
1B1,29V,528,2011-07-21_1B1_BA_4
29V,juvenile,36,2011-07-21_29V_BA_5
29V,42L,59,2011-07-21_29V_BA_5
31S,04T,52,2011-07-21_31S_BA_3
36Z,8A7,119,2011-07-21_36Z_BA_2
36Z,8A7,409,2011-07-21_36Z_BA_2
50I,40L,265,2011-07-21_50I_BA_6
68J,juvenile,99,2011-07-21_68J_BA_5
6A8,29V,247,2011-07-21_6A8_BA_6
36Z,8A7,104,2011-07-22_36Z_BA_3
36Z,8A7,242,2011-07-22_36Z_BA_3
36Z,8A7,87,2011-07-22_36Z_BA_3
42T,31S,136,2011-07-22_42T_BA_2
42T,31I,67,2011-07-22_42T_BA_2
82A,juvenile,44,2011-07-22_82A_BA_3
14L,2A2,101,2011-07-28_14L_BA_2
14L,2A2,25,2011-07-28_14L_BA_2
14L,2A2,56,2011-07-28_14L_BA_2
03J,80T,494,2011-07-29_03J_BA_4
2A5,juvenile,23,2011-07-29_2A5_BA_3
00J,juvenile,25,2011-08-10_00J_BA_1
17C,juvenile,117,2011-08-10_17C_BA_5
17C,85B,82,2011-08-10_17C_BA_5
24B,28J,395,2011-08-10_24B_BA_6
29Z,juvenile,83,2011-08-10_29Z_BA_4
2A5,juvenile,85,2011-08-10_2A5_BA_2
42T,80T,380,2011-08-10_42T_BA_4
68J,juvenile,599,2011-08-10_68J_BA_5
04N,juvenile,158,2011-08-11_04N_BA_3
04N,98T,136,2011-08-11_04N_BA_3
35N,43P,41,2011-08-11_35N_BA_3
Z14,juvenile,71,2011-08-11_Z14_BA_3
Z14,juvenile,76,2011-08-11_Z14_BA_3
Z14,juvenile,54,2011-08-11_Z14_BA_3
04N,juvenile,81,2011-08-12_04N_BA_6
04N,juvenile,128,2011-08-12_04N_BA_6
04N,juvenile,152,2011-08-12_04N_BA_6
24B,28J,372,2011-08-12_24B_BA_3
24B,28J,91,2011-08-12_24B_BA_3
24B,28J,25,2011-08-12_24B_BA_3
55V,juvenile,35,2011-08-12_55V_BA_6
60P,juvenile,124,2011-08-12_60P_BA_4
14I,juvenile,24,2011-08-16_14I_BA_4
55V,juvenile,52,2011-08-16_55V_BA_4
61J,28N,32,2011-08-16_61J_BA_3
61J,85B,79,2011-08-16_61J_BA_3
87K,juvenile,24,2011-08-16_87K_BA_6
87K,juvenile,83,2011-08-16_87K_BA_6
87K,juvenile,98,2011-08-16_87K_BA_6
03J,juvenile,65,2011-08-17_03J_BA_4
0A4,juvenile,69,2011-08-17_0A4_BA_5
40L,juvenile,145,2011-08-17_40L_BA_4
55V,34N,62,2011-08-17_55V_BA_5
03J,80T,190,2011-08-18_03J_BA_4
60E,juvenile,187,2011-08-18_60E_BA_5
77I,juvenile,537,2011-08-18_77I_BA_4
2A5,juvenile,164,2011-08-19_2A5_BA_2
2A5,juvenile,194,2011-08-19_2A5_BA_2
04T,42T,94,2011-08-20_04T_BA_6
42T,31I,186,2011-08-20_42T_BA_5
04T,31S,381,2011-08-25_04T_BA_3
2A5,juvenile,34,2011-08-25_2A5_BA_4
68J,juvenile,176,2011-08-25_68J_BA_3
14I,78T,67,2011-08-30_14I_BA_5
14I,78T,33,2011-08-30_14I_BA_5
35N,85B,294,2011-08-31_35N_BA_3
03J,62V,45,2011-08-05_03J_BA_1
35N,43P,461,2011-08-05_35N_BA_6
35V,X44,232,2011-08-05_35V_BA_6
35V,X44,18,2011-08-05_35V_BA_6
74S,juvenile,220,2011-08-05_74S_BA_6
04T,juvenile,130,2011-08-08_04T_BA_5
2A5,52P,235,2011-08-08_2A5_BA_1
50S,juvenile,230,2011-08-08_50S_BA_6
00J,adult,243,2011-08-09_00J_BA_4
35V,25L,56,2011-08-09_35V_BA_5
35V,92D,127,2011-08-09_35V_BA_5
74S,juvenile,437,2011-08-09_74S_BA_4
04T,42T,74,2011-09-14_04T_BA_3
04T,42T,62,2011-09-14_04T_BA_3
14L,juvenile,46,2011-09-14_14L_BA_4
36Z,juvenile,240,2011-09-14_36Z_BA_5
36Z,juvenile,176,2011-09-14_36Z_BA_5
36Z,juvenile,114,2011-09-14_36Z_BA_5
50I,juvenile,336,2011-09-14_50I_BA_3
55V,juvenile,504,2011-09-14_55V_BA_6
60P,56A,225,2011-09-14_60P_BA_5
60P,93Z,72,2011-09-14_60P_BA_5
60P,juvenile,45,2011-09-14_60P_BA_5
61J,57H,263,2011-09-14_61J_BA_6
17C,04N,36,2011-09-15_17C_BA_4
92D,juvenile,360,2011-09-15_92D_BA_4
92D,25L,156,2011-09-15_92D_BA_4
04I,61J,130,2011-09-21_04I_BA_3
35V,X44,463,2011-09-21_35V_BA_4
42L,juvenile,50,2011-09-21_42L_BA_5
57H,82L,155,2011-09-21_57H_BA_4
91O,22R,161,2011-09-21_91O_BA_6
91O,36T,120,2011-09-21_91O_BA_6
00O,juvenile,239,2011-09-22_00O_BA_4
00O,juvenile,178,2011-09-22_00O_BA_4
00O,juvenile,91,2011-09-22_00O_BA_4
0B8,93Z,281,2011-09-22_0B8_BA_4
36Z,juvenile,211,2011-09-22_36Z_BA_3
36Z,juvenile,387,2011-09-22_36Z_BA_3
10S,juvenile,253,2011-09-26_10S_BA_5
34P,juvenile,468,2011-09-26_34P_BA_4
60P,04N,362,2011-09-26_60P_BA_4
64P,juvenile,206,2011-09-26_64P_BA_1
68J,85B,599,2011-09-26_68J_BA_3
O52,88I,55,2011-09-26_O52_BA_2
O52,88I,100,2011-09-26_O52_BA_2
1A3,04I,491,2011-09-27_1A3_BA_3
1A3,04I,90,2011-09-27_1A3_BA_3
50I,juvenile,205,2011-09-27_50I_BA_3
50I,juvenile,29,2011-09-27_50I_BA_3
55V,juvenile,29,2011-09-27_55V_BA_3
55V,juvenile,53,2011-09-27_55V_BA_3
04I,55V,130,2011-09-28_04I_BA_6
29B,juvenile,100,2011-09-28_29B_BA_5
44J,juvenile,98,2011-09-28_44J_BA_6
60P,04N,62,2011-09-28_60P_BA_5
X44,20F,225,2011-09-28_X44_BA_4
X44,20F,110,2011-09-28_X44_BA_4
03J,56A,53,2011-09-29_03J_BA_3
03J,44J,37,2011-09-29_03J_BA_3
42T,80T,2,2011-09-29_42T_BA_6
52P,juvenile,74,2011-09-29_52P_BA_4
60E,juvenile,297,2011-09-29_60E_BA_5
60E,juvenile,276,2011-09-29_60E_BA_5
0A4,juvenile,50,2011-09-03_0A4_BA_3
1B1,juvenile,27,2011-09-06_1B1_BA_2
28J,juvenile,44,2011-09-06_28J_BA_3
28J,24B,142,2011-09-06_28J_BA_3
2A2,14L,28,2011-09-06_2A2_BA_3
2A2,14L,28,2011-09-06_2A2_BA_3
2A2,juvenile,183,2011-09-06_2A2_BA_3
50I,juvenile,39,2011-09-07_50I_BA_6
04N,juvenile,2,2011-09-08_04N_BA_4
60P,04N,34,2011-09-08_60P_BA_2
60P,juvenile,318,2011-09-08_60P_BA_2
61J,juvenile,379,2011-09-08_61J_BA_5
96B,00O,65,2011-03-29_00O_JB_2
juvenile,2A8,307,2011-03-29_2A8_JB_1
juvenile,O52,74,2011-03-29_O52_JB_3
61J,64D,152,2011-03-30_64D_JB_4
56A,30C,59,2011-03-31_30C_JB_5
98T,R65,185,2011-03-31_R65_JB_6
04T,64D,39,2011-04-01_64D_JB_3
04T,64D,190,2011-04-01_64D_JB_3
04T,64D,38,2011-04-01_64D_JB_3
juvenile,N12,171,2011-04-01_N12_JB_2
68V,N12,214,2011-04-01_N12_JB_2
juvenile,43J,505,2011-04-06_43J_JB_3
juvenile,43J,47,2011-04-06_43J_JB_3
98T,25L,133,2011-04-27_25L_JB_5
14I,78T,138,2011-04-27_78T_JB_5
O52,85B,202,2011-04-27_85B_JB_6
25L,98T,104,2011-04-27_98T_JB_1
adult female,R65,81,2011-04-27_R65_JB_3
90D,00O,30,2011-04-28_00O_JB_6
juvenile,43J,203,2011-04-28_43J_JB_6
juvenile,43J,209,2011-04-28_43J_JB_6
infant,44J,37,2011-04-28_44J_JB_6
juvenile,59A,79,2011-04-28_59A_JB_3
juvenile,59A,153,2011-04-28_59A_JB_3
juvenile,59A,118,2011-04-28_59A_JB_3
82A,25L,423,2011-04-29_25L_JB_3
juvenile,29H,413,2011-04-29_29H_JB_3
juvenile,88I,28,2011-04-29_88I_JB_3
juvenile,30C,73,2011-05-02_30C_JB_3
juvenile,43P,76,2011-05-02_43P_JB_6
juvenile,44J,46,2011-05-02_44J_JB_5
juvenile,62V,55,2011-05-02_62V_JB_1
juvenile,62V,49,2011-05-02_62V_JB_1
juvenile,79C,79,2011-05-02_79C_JB_2
juvenile,43F,174,2011-05-03_43F_JB_3
73B,56E,258,2011-05-03_56E_JB_4
73B,56E,79,2011-05-03_56E_JB_4
73B,56E,56,2011-05-03_56E_JB_4
59A,59A,150,2011-05-03_59A_JB_5
04N,X58,530,2011-05-03_X58_JB_5
juvenile,20F,422,2011-05-04_20F_JB_4
juvenile,10S,278,2011-05-05_10S_JB_6
juvenile,44J,41,2011-05-05_44J_JB_3
62H,98T,59,2011-05-05_98T_JB_3
juvenile,0B8,447,2011-05-06_0B8_JB_4
infant,57H,110,2011-05-06_57H_JB_3
43P,98T,49,2011-05-06_98T_JB_2
96B,00O,102,2011-05-09_00O_JB_3
juvenile,79C,48,2011-05-09_79C_JB_5
14L,36S,212,2011-05-10_36S_JB_4
juvenile,56A,54,2011-05-10_56A_JB_4
79C,59A,37,2011-05-10_59A_JB_2
adult female,93Z,204,2011-05-10_93Z_JB_3
29B,0A9,55,2011-05-11_0A9_JB_4
juvenile,32S,185,2011-05-11_32S_JB_4
juvenile,34N,120,2011-05-11_34N_JB_6
juvenile,0A9,104,2011-05-13_0A9_JB_2
88I,0A9,66,2011-05-13_0A9_JB_2
6A8,56E,37,2011-05-13_56E_JB_3
juvenile,X58,576,2011-05-13_X58_JB_2
29B,0A9,157,2011-05-18_0A9_JB_3
44J,2A8,283,2011-05-18_2A8_JB_4
79C,2A8,250,2011-05-18_2A8_JB_4
79C,2A8,308,2011-05-18_2A8_JB_4
43F,36S,29,2011-05-18_36S_JB_6
juvenile,68V,529,2011-05-18_68V_JB_6
2A8,79C,162,2011-05-18_79C_JB_4
juvenile,43F,538,2011-05-19_43F_JB_3
juvenile,30C,502,2011-05-23_30C_JB_6
68J,43P,598,2011-05-23_43P_JB_4
juvenile,57H,257,2011-05-23_57H_JB_6
juvenile,73B,556,2011-05-23_73B_JB_5
juvenile,O52,185,2011-05-23_O52_JB_5
juvenile,O52,116,2011-05-23_O52_JB_5
2A5,10S,82,2011-05-24_10S_JB_3
50I,2A7,552,2011-05-24_2A7_JB_4
50I,2A7,19,2011-05-24_2A7_JB_4
42L,36T,129,2011-05-24_36T_JB_5
juvenile,36T,172,2011-05-24_36T_JB_5
82A,43P,63,2011-05-24_43P_JB_3
juvenile,78T,189,2011-05-24_78T_JB_3
14I,78T,157,2011-05-24_78T_JB_3
juvenile,20F,49,2011-05-25_20F_JB_1
87K,42L,80,2011-05-25_42L_JB_5
85B,O52,64,2011-05-25_O52_JB_3
40L,2A7,36,2011-05-26_2A7_JB_6
79C,32S,57,2011-05-26_32S_JB_6
14I,56A,66,2011-05-26_56A_JB_2
juvenile,64D,47,2011-05-26_64D_JB_6
juvenile,64D,116,2011-05-26_64D_JB_6
40L,2A7,82,2011-05-27_2A7_JB_2
57H,36S,78,2011-05-27_36S_JB_3
juvenile,44J,37,2011-05-27_44J_JB_1
juvenile,2A7,244,2011-06-01_2A7_JB_3
juvenile,52P,51,2011-06-01_52P_JB_4
juvenile,78T,160,2011-06-01_78T_JB_6
juvenile,90D,159,2011-06-01_90D_JB_4
juvenile,0A9,46,2011-06-02_0A9_JB_6
0A9,29B,352,2011-06-02_29B_JB_4
adult female,36T,65,2011-06-02_36T_JB_3
adult female,36T,125,2011-06-02_36T_JB_3
28J,56A,248,2011-06-02_56A_JB_4
36Z,62V,36,2011-06-02_62V_JB_3
20F,85B,597,2011-06-02_85B_JB_5
90D,00O,69,2011-06-03_00O_JB_3
30C,0A9,75,2011-06-06_0A9_JB_1
85B,20F,187,2011-06-06_20F_JB_3
17C,57H,128,2011-06-06_57H_JB_4
17C,85B,531,2011-06-06_85B_JB_6
00O,96B,49,2011-06-06_96B_JB_3
juvenile,N12,248,2011-06-06_N12_JB_3
25R,N12,54,2011-06-06_N12_JB_3
30C,N12,190,2011-06-06_N12_JB_3
juvenile,O52,237,2011-06-06_O52_JB_4
29B,07D,252,2011-06-09_07D_JB_6
juvenile,0A9,181,2011-06-09_0A9_JB_2
40L,79Z,53,2011-06-09_79Z_JB_2
29H,90D,242,2011-06-10_90D_JB_1
infant,43F,156,2011-06-13_43F_JB_3
infant,43F,62,2011-06-13_43F_JB_3
juvenile,43H,174,2011-06-13_43H_JB_3
juvenile,20F,50,2011-06-14_20F_JB_3
juvenile,43F,79,2011-06-14_43F_JB_6
04I,29B,596,2011-06-15_29B_JB_1
juvenile,V36,18,2011-06-15_V36_JB_3
juvenile,0B8,87,2011-06-17_0B8_JB_3
68V,N12,228,2011-06-17_N12_JB_2
96B,00O,112,2011-06-20_00O_JB_6
29B,0A9,127,2011-06-20_0A9_JB_5
52P,10S,78,2011-06-20_10S_JB_3
juvenile,20F,357,2011-06-20_20F_JB_6
juvenile,36T,115,2011-06-20_36T_JB_4
juvenile,36T,91,2011-06-20_36T_JB_4
N12,85B,351,2011-06-20_85B_JB_5
85B,85B,183,2011-06-20_85B_JB_5
25R,42L,96,2011-06-21_42L_JB_2
Z14,43F,227,2011-06-21_43F_JB_2
juvenile,43H,418,2011-06-21_43H_JB_3
96Z,42L,70,2011-06-22_42L_JB_4
96Z,42L,20,2011-06-22_42L_JB_4
03J,93Z,82,2011-06-22_93Z_JB_1
03J,93Z,98,2011-06-22_93Z_JB_1
juvenile,68V,57,2011-06-23_68V_JB_3
juvenile,10S,282,2011-06-28_10S_JB_2
juvenile,25L,179,2011-06-28_25L_JB_6
98T,R65,192,2011-06-28_R65_JB_3
98T,R65,338,2011-06-28_R65_JB_3
juvenile,79C,131,2011-06-30_79C_JB_4
00O,85B,17,2011-06-30_85B_JB_3
00O,85B,115,2011-06-30_85B_JB_3
00O,85B,35,2011-06-30_85B_JB_3
00O,85B,25,2011-06-30_85B_JB_3
juvenile,X58,75,2011-06-30_X58_JB_5
juvenile,X58,85,2011-06-30_X58_JB_5
juvenile,X58,60,2011-06-30_X58_JB_5
0A9,33T,177,2011-07-05_33T_JB_5
0A9,33T,403,2011-07-05_33T_JB_5
88I,57H,20,2011-07-05_57H_JB_3
17C,98T,173,2011-07-05_98T_JB_4
90D,00O,24,2011-07-06_00O_JB_3
28N,29H,35,2011-07-06_29H_JB_6
juvenile,59A,11,2011-07-06_59A_JB_6
07D,78T,257,2011-07-06_78T_JB_6
juvenile,43J,432,2011-07-08_43J_JB_2
25L,20F,590,2011-07-11_20F_JB_4
79Z,2A7,168,2011-07-11_2A7_JB_5
juvenile,2A7,146,2011-07-11_2A7_JB_5
juvenile,59A,93,2011-07-11_59A_JB_4
juvenile,64D,14,2011-07-11_64D_JB_3
juvenile,64D,307,2011-07-11_64D_JB_3
N12,85B,581,2011-07-11_85B_JB_4
36S,59A,122,2011-07-13_59A_JB_5
43J,78T,493,2011-07-13_78T_JB_4
00O,96B,349,2011-07-13_96B_JB_6
40L,2A7,407,2011-07-15_2A7_JB_3
00J,34N,32,2011-07-15_34N_JB_1
00O,90D,51,2011-07-15_90D_JB_3
juvenile,34N,297,2011-07-19_34N_JB_5
79Z,57H,293,2011-07-19_57H_JB_5
juvenile,79C,309,2011-07-19_79C_JB_5
43P,07D,37,2011-07-21_07D_JB_6
juvenile,52P,61,2011-07-21_52P_JB_2
juvenile,52P,39,2011-07-21_52P_JB_2
68J,56A,263,2011-07-21_56A_JB_3
88I,63V,138,2011-07-21_63V_JB_3
juvenile,79C,595,2011-07-21_79C_JB_6
juvenile,90D,197,2011-07-21_90D_JB_6
juvenile,O52,277,2011-07-21_O52_JB_6
88I,O52,17,2011-07-22_O52_JB_2
juvenile,0A9,42,2011-08-10_0A9_JB_5
juvenile,2A8,58,2011-08-10_2A8_JB_6
juvenile,30C,256,2011-08-10_30C_JB_4
juvenile,36S,26,2011-08-10_36S_JB_6
juvenile,36S,147,2011-08-10_36S_JB_6
juvenile,43P,418,2011-08-10_43P_JB_2
73B,56E,39,2011-08-10_56E_JB_6
juvenile,79C,274,2011-08-10_79C_JB_5
68V,N12,203,2011-08-10_N12_JB_3
52P,V36,257,2011-08-10_V36_JB_3
28N,43P,81,2011-08-12_43P_JB_3
28N,43P,52,2011-08-12_43P_JB_3
O52,88I,34,2011-08-12_88I_JB_2
68V,N12,33,2011-08-12_N12_JB_2
79Z,57H,278,2011-08-25_57H_JB_3
79Z,57H,143,2011-08-25_57H_JB_3
juvenile,V36,265,2011-08-25_V36_JB_2
juvenile,0A9,402,2011-08-26_0A9_JB_3
40L,2A7,240,2011-08-26_2A7_JB_2
40L,2A7,309,2011-08-26_2A7_JB_2
juvenile,32S,40,2011-08-26_32S_JB_3
juvenile,78T,545,2011-08-26_78T_JB_3
juvenile,25L,120,2011-08-29_25L_JB_4
juvenile,25L,225,2011-08-29_25L_JB_4
juvenile,64D,518,2011-08-29_64D_JB_4
04N,98T,169,2011-08-29_98T_JB_3
04N,98T,233,2011-08-29_98T_JB_3
14I,07D,544,2011-08-30_07D_JB_4
juvenile,0A9,147,2011-08-30_0A9_JB_3
juvenile,29B,267,2011-08-30_29B_JB_3
juvenile,29B,45,2011-08-30_29B_JB_3
90D,00O,21,2011-08-31_00O_JB_6
juvenile,42L,154,2011-08-31_42L_JB_4
juvenile,63V,138,2011-08-31_63V_JB_6
O52,85B,183,2011-08-31_85B_JB_4
O52,85B,288,2011-08-31_85B_JB_4
O52,88I,127,2011-08-31_88I_JB_3
juvenile,25L,457,2011-09-01_25L_JB_3
juvenile,30C,92,2011-09-01_30C_JB_3
juvenile,30C,208,2011-09-01_30C_JB_3
juvenile,63V,412,2011-09-01_63V_JB_2
juvenile,73B,405,2011-09-01_73B_JB_6
2A5,79C,210,2011-09-01_79C_JB_3
juvenile,V36,370,2011-09-01_V36_JB_5
juvenile,V36,132,2011-09-01_V36_JB_5
juvenile,43F,100,2011-09-02_43F_JB_3
juvenile,43F,115,2011-09-02_43F_JB_3
8A7,0B8,41,2011-09-06_0B8_JB_5
36Z,0B8,102,2011-09-06_0B8_JB_5
36Z,0B8,200,2011-09-06_0B8_JB_5
juvenile,42L,35,2011-09-06_42L_JB_4
juvenile,56A,308,2011-09-06_56A_JB_3
juvenile,56A,119,2011-09-06_56A_JB_3
35N,68V,112,2011-09-06_68V_JB_5
14I,78T,45,2011-09-06_78T_JB_6
juvenile,20F,65,2011-10-11_20F_BA_5
juvenile,31I,189,2011-10-11_31I_BA_3
87K,44J,143,2011-10-11_44J_BA_4
79Z,44J,35,2011-10-11_44J_BA_4
2A2,64P,136,2011-10-11_64P_BA_5
infant,64P,28,2011-10-11_64P_BA_5
K00,92D,122,2011-10-11_92D_BA_5
infant,61J,188,2011-10-13_61J_BA_6
O52,85B,108,2011-10-13_85B_BA_2
82A,85B,25,2011-10-13_85B_BA_2
infant,43J,49,2011-10-14_43J_BA_1
1A3,04I,39,2011-10-17_04I_BA_4
juvenile,04T,66,2011-10-17_04T_BA_6
43J,07D,236,2011-10-17_07D_JB_3
juvenile,20F,305,2011-10-17_20F_JB_6
31I,34N,64,2011-10-17_34N_JB_3
juvenile,35V,16,2011-10-17_35V_BA_4
68V,56A,217,2011-10-17_56A_JB_3
juvenile,59A,7,2011-10-17_59A_JB_3
juvenile,64P,69,2011-10-17_64P_BA_3
juvenile,64P,197,2011-10-17_64P_BA_3
juvenile,07D,595,2011-10-18_07D_JB_6
juvenile,42L,167,2011-10-18_42L_JB_5
35N,56A,162,2011-10-18_56A_JB_4
infant,34P,355,2011-10-19_34P_BA_3
juvenile,2A5,67,2011-10-20_2A5_BA_3
82L,2A7,17,2011-10-20_2A7_JB_6
10S,36S,86,2011-10-20_36S_JB_3
juvenile,40L,66,2011-10-20_40L_BA_3
juvenile,62V,277,2011-10-20_62V_JB_4
juvenile,62V,158,2011-10-20_62V_JB_4
17C,85B,110,2011-10-20_85B_JB_4
juvenile,93Z,61,2011-10-20_93Z_JB_4
juvenile,93Z,78,2011-10-20_93Z_JB_4
juvenile,36Z,108,2011-10-21_36Z_BA_3
infant,03J,236,2011-10-24_03J_BA_5
