groom_giver,groom_reciever,constrained_duration,observation_name
1B1,1B0,100,2015-04-11_1B1_AGS_1
1B1,13H,97,2015-04-20_1B1_AGS_6
1G1,77I,95,2015-05-19_1G1_AGS_2
12E,2G2,93,2015-03-04_12E_AGS_1
00V,1G1,90,2015-03-24_00V_AGS_1
25R,4C5,88,2015-03-31_25R_AGS_4
2G3,47Z,85,2015-05-22_2G3_AGS_6
2G3,32Z,81,2015-04-08_2G3_AGS_3
47Z,2G3,79,2015-03-19_47Z_AGS_4
90T,4C3,78,2015-04-10_90T_AGS_1
2E4,5C6,72,2015-05-07_2E4_AGS_1
4C5,T03,72,2015-04-10_4C5_AGS_4
30J,53Z,69,2015-03-09_30J_AGS_1
1G4,85T,69,2015-03-26_1G4_AGS_3
93T,9E8,67,2015-03-26_93T_AGS_1
73V,14E,66,2015-03-16_73V_AGS_3
7F5,8D8,67,2015-04-28_7F5_AGS_4
61R,2E4,65,2015-03-18_61R_AGS_5
61R,45Z,65,2015-05-21_61R_AGS_3
5E8,78I,64,2015-04-09_5E8_AGS_1
1G6,33T,63,2015-04-13_1G6_AGS_5
5C6,31I,60,2015-03-19_5C6_AGS_6
85T,1G4,58,2015-04-07_85T_AGS_4
0D3,3H0,57,2015-05-26_0D3_AGS_4
90T,4C3,56,2015-04-10_90T_AGS_1
2C9,4G8,51,2015-05-26_2C9_AGS_1
25R,5E8,49,2015-03-11_25R_AGS_1
1F9,8C9,47,2015-04-23_1F9_AGS_3
5C6,51Z,43,2015-04-01_5C6_AGS_4
4E2,3H0,42,2015-04-16_4E2_AGS_1
1B0,3H0,39,2015-03-16_1B0_AGS_1
4E2,25R,39,2015-03-26_4E2_AGS_5
2G3,47Z,35,2015-05-22_2G3_AGS_6
85T,1G4,36,2015-04-02_85T_AGS_3
18I,1B0,34,2015-03-25_18I_AGS_3
13H,73V,34,2015-04-13_13H_AGS_3
5C6,31I,32,2015-03-19_5C6_AGS_6
4E2,3H0,32,2015-04-16_4E2_AGS_1
61R,2E4,31,2015-03-18_61R_AGS_5
18I,1B0,30,2015-03-25_18I_AGS_3
85T,1G4,30,2015-04-11_85T_AGS_1
2G3,47Z,29,2015-03-23_2G3_AGS_3
25R,4C5,28,2015-05-18_25R_AGS_4
4C3,4E2,25,2015-04-01_4C3_AGS_4
2G3,47Z,24,2015-05-22_2G3_AGS_6
25R,31I,24,2015-03-23_25R_AGS_2
2G3,32Z,22,2015-04-08_2G3_AGS_3
18I,1B0,22,2015-03-25_18I_AGS_3
5E6,2G3,21,2015-03-11_5E6_AGS_5
3H0,4E2,20,2015-04-13_3H0_AGS_1
73V,5E8,20,2015-03-05_73V_AGS_1
98K,00V,20,2015-04-09_98K_AGS_2
85T,1G4,19,2015-04-02_85T_AGS_3
4C3,2G4,19,2015-04-21_4C3_AGS_5
98J,1B1,18,2015-04-27_98J_AGS_4
4E2,1F9,17,2015-05-18_4E2_AGS_6
45Z,4C9,17,2015-05-14_45Z_AGS_4
4E2,3H0,17,2015-04-16_4E2_AGS_1
2G3,47Z,16,2015-03-23_2G3_AGS_3
93T,9E8,16,2015-03-31_93T_AGS_5
32Z,1G2,15,2015-05-05_32Z_AGS_1
4C9,47Z,15,2015-04-06_4C9_AGS_5
4E2,3H0,14,2015-04-16_4E2_AGS_1
73V,78I,12,2015-04-25_73V_AGS_3
1G4,85T,12,2015-03-03_1G4_AGS_4
5C6,31I,10,2015-04-15_5C6_AGS_6
4E2,1F9,10,2015-05-18_4E2_AGS_6
2G3,32Z,10,2015-04-08_2G3_AGS_3
73V,78I,442,2015-04-09_73V_AGS_5
73V,78I,106,2015-04-09_73V_AGS_5
78I,00V,137,2015-10-01_78I_CK_5
45Z,00V,313,2015-08-12_45Z_CK_2
15E,00V,37,2015-10-01_15E_CK_5
2G4,00V,30,2015-09-14_2G4_CK_4
7A2,0G1,282,2015-08-11_7A2_CK_3
78I,12E,239,2015-08-10_78I_CK_2
4E2,12O,442,2015-09-02_4E2_CK_3
2E4,14E,266,2015-09-28_2E4_CK_6
7C4,15E,151,2015-10-06_7C4_CK_4
9E8,15E,91,2015-10-05_9E8_CK_5
8D2,18I,599,2015-08-31_8D2_CK_5
00V,1B0,139,2015-09-30_00V_CK_3
2C9,1B1,599,2015-10-01_2C9_CK_6
7C4,1G1,190,2015-09-17_7C4_CK_5
77I,1G1,34,2015-10-09_77I_CK_4
85T,1G4,243,2015-09-17_85T_CK_3
85T,1G4,182,2015-09-30_85T_CK_4
7C4,2E4,309,2015-09-26_7C4_CK_3
2G2,2G4,179,2015-08-10_2G2_CK_3
2G2,2G4,135,2015-08-10_2G2_CK_3
4C9,36S,173,2015-09-21_4C9_CK_4
1G4,3H0,597,2015-09-02_1G4_CK_4
5E6,3H0,224,2015-09-08_5E6_CK_5
3H0,4C9,178,2015-10-07_3H0_CK_5
51Z,4D3,198,2015-09-23_51Z_CK_4
51Z,4D3,158,2015-09-23_51Z_CK_4
5E6,4E2,89,2015-09-01_5E6_CK_4
7C4,5C6,103,2015-09-26_7C4_CK_3
2E4,5C6,53,2015-09-14_2E4_CK_5
32Z,77I,451,2015-10-09_32Z_CK_6
1G6,7C4,147,2015-10-09_1G6_CK_2
5C6,7C4,201,2015-09-26_5C6_CK_3
15E,7C4,45,2015-08-21_15E_CK_1
8D8,7F5,224,2015-08-31_8D8_CK_5
3H0,90T,255,2015-10-08_3H0_CK_6
9E8,93T,22,2015-09-22_9E8_CK_5
98J,98K,352,2015-10-06_98J_CK_4
30J,53Z,71,2015-03-16_53Z_AGS_1
98J,85T,195,2015-03-27_85T_AGS_6
81E,32Z,14,2015-04-28_32Z_AGS_3
98J,18I,413,2015-04-17_18I_AGS_5
12E,7C4,38,2015-04-20_7C4_AGS_1
3H0,4E2,302,2015-05-07_4E2_AGS_3
2G4,53Z,597,2015-04-27_53Z_AGS_2
1B0,3H0,108,2015-03-31_3H0_AGS_6
12O,1B0,44,2015-03-23_1B0_AGS_5
4E2,0D3,40,2015-05-26_0D3_AGS_4
12E,7C4,117,2015-05-14_7C4_AGS_5
0F0,5E8,183,2015-04-25_5E8_AGS_5
78I,73V,17,2015-04-15_73V_AGS_6
2E4,45Z,274,2015-03-10_45Z_AGS_4
2E4,0F0,31,2015-04-08_0F0_AGS_5
93T,9E8,246,2015-04-14_9E8_AGS_1
45Z,5E8,184,2015-03-16_5E8_AGS_3
78I,5E8,67,2015-04-09_5E8_AGS_1
12E,15E,30,2015-04-01_15E_AGS_4
32Z,2G3,35,2015-04-08_2G3_AGS_3
98J,85T,17,2015-04-14_85T_AGS_6
85T,1G4,80,2015-03-18_1G4_AGS_4
2G4,00V,100,2015-03-31_00V_AGS_2
5C6,51A,416,2015-05-04_51A_AGS_2
2E4,61R,16,2015-05-05_61R_AGS_5
78I,73V,596,2015-04-23_73V_AGS_4
3D9,T03,563,2015-04-07_T03_AGS_1
73V,98J,539,2015-03-23_98J_AGS_3
0F0,1G2,511,2015-03-25_1G2_AGS_6
33T,81O,507,2015-03-02_81O_AGS_6
4C9,47Z,403,2015-03-09_47Z_AGS_6
1B1,1B0,394,2015-05-05_1B0_AGS_4
12O,81E,393,2015-03-31_81E_AGS_6
47Z,2G3,373,2015-05-28_2G3_AGS_1
73V,78I,368,2015-05-04_78I_AGS_5
18I,2G4,358,2015-04-06_2G4_AGS_3
2E4,31I,357,2015-03-31_31I_AGS_5
61R,51Z,317,2015-04-23_51Z_AGS_6
3D9,T03,316,2015-05-07_T03_AGS_1
1G4,85T,311,2015-04-07_85T_AGS_4
T03,12O,309,2015-03-10_12O_AGS_6
47Z,2G3,273,2015-03-23_2G3_AGS_3
3H0,1B0,253,2015-03-31_1B0_AGS_2
78I,73V,240,2015-04-25_73V_AGS_3
78I,0D3,240,2015-03-11_0D3_AGS_4
98K,00V,221,2015-04-27_00V_AGS_3
47Z,2G3,214,2015-03-23_2G3_AGS_3
25R,3D9,211,2015-04-02_3D9_AGS_6
4G8,2C9,209,2015-05-26_2C9_AGS_1
73V,13H,202,2015-04-13_13H_AGS_3
18I,2G4,200,2015-04-06_2G4_AGS_3
1G4,85T,191,2015-04-07_85T_AGS_4
33T,77I,187,2015-04-27_77I_AGS_1
2G3,5E6,180,2015-03-11_5E6_AGS_5
5E6,4E2,177,2015-05-25_4E2_AGS_2
32Z,81E,167,2015-04-24_81E_AGS_2
85T,1G4,159,2015-03-26_1G4_AGS_3
8C9,1F9,156,2015-04-23_1F9_AGS_3
T03,4C5,150,2015-04-10_4C5_AGS_4
1B1,98J,139,2015-04-27_98J_AGS_4
33T,77I,174,2015-05-21_77I_AGS_6
T03,4C5,136,2015-04-10_4C5_AGS_4
61R,2E4,134,2015-03-20_2E4_AGS_4
25R,4C5,129,2015-04-17_4C5_AGS_6
8D3,2G2,122,2015-04-11_2G2_AGS_2
2G4,00V,117,2015-05-28_00V_AGS_4
0F0,40Z,103,2015-03-20_40Z_AGS_6
85T,98J,99,2015-05-30_98J_AGS_6
1G1,81O,99,2015-03-23_81O_AGS_1
85T,1G4,98,2015-05-06_1G4_AGS_1
1F9,4E2,97,2015-05-18_4E2_AGS_6
61R,2E4,93,2015-03-20_2E4_AGS_4
1B0,45Z,91,2015-03-10_45Z_AGS_4
3H0,4E2,84,2015-03-18_4E2_AGS_6
52Z,1G6,81,2015-04-25_1G6_AGS_2
5C6,31I,81,2015-04-27_31I_AGS_4
77I,5C6,81,2015-04-15_5C6_AGS_6
98K,00V,81,2015-04-09_00V_AGS_1
4C5,25R,74,2015-03-31_25R_AGS_4
1F9,4E2,72,2015-05-18_4E2_AGS_6
0F0,40Z,71,2015-04-17_40Z_AGS_4
85T,1G4,67,2015-03-03_1G4_AGS_4
78I,5E8,65,2015-05-18_5E8_AGS_1
85T,1G4,64,2015-05-06_1G4_AGS_1
4G8,19T,60,2015-04-24_19T_AGS_4
4C5,25R,59,2015-03-31_25R_AGS_4
85T,1G4,56,2015-03-26_1G4_AGS_3
98K,13H,50,2015-03-25_13H_AGS_5
4C5,4C9,49,2015-05-22_4C9_AGS_2
14E,61R,49,2015-04-28_61R_AGS_5
93T,9E8,48,2015-03-16_9E8_AGS_3
8D8,7F5,48,2015-04-28_7F5_AGS_4
18I,98J,48,2015-05-14_98J_AGS_4
9E8,93T,43,2015-03-31_93T_AGS_5
2G3,5E6,42,2015-03-11_5E6_AGS_5
33T,1G6,37,2015-05-07_1G6_AGS_6
1G4,85T,33,2015-03-03_85T_AGS_5
52Z,1G6,32,2015-03-30_1G6_AGS_5
5E8,78I,30,2015-05-25_78I_AGS_6
81E,77I,30,2015-05-27_77I_AGS_3
2G3,5E6,27,2015-03-11_5E6_AGS_5
3H0,4E2,24,2015-03-19_4E2_AGS_2
12O,00V,24,2015-04-24_00V_AGS_4
9C1,1G2,23,2015-04-03_1G2_AGS_3
5E6,78I,23,2015-03-25_78I_AGS_1
06O,85T,21,2015-04-22_85T_AGS_5
33T,1G6,21,2015-05-07_1G6_AGS_6
1G0,1F9,19,2015-04-23_1F9_AGS_3
61R,2E4,20,2015-03-17_2E4_AGS_2
61R,2E4,19,2015-03-17_2E4_AGS_2
73V,13H,19,2015-04-13_13H_AGS_3
61R,2E4,16,2015-03-20_2E4_AGS_4
4E2,77I,16,2015-04-27_77I_AGS_1
31I,5C6,14,2015-03-19_5C6_AGS_6
85T,1G4,13,2015-03-18_1G4_AGS_4
00V,1G1,12,2015-04-25_1G1_AGS_4
3D9,T03,11,2015-04-22_T03_AGS_2
00V,78I,263,2015-10-01_78I_CK_5
00V,15E,556,2015-10-01_15E_CK_5
12E,78I,168,2015-08-10_78I_CK_2
1B0,00V,201,2015-09-30_00V_CK_3
1G1,53Z,288,2015-08-10_53Z_CK_5
1G1,7C4,200,2015-09-17_7C4_CK_5
2G2,52Z,52,2015-09-30_52Z_CK_4
2G4,2G2,172,2015-08-10_2G2_CK_3
2G4,2G2,19,2015-08-10_2G2_CK_3
4D3,51Z,17,2015-09-23_51Z_CK_4
4D3,51Z,225,2015-09-23_51Z_CK_4
4D3,51Z,134,2015-08-11_51Z_CK_5
52Z,2E4,126,2015-09-14_2E4_CK_5
5C6,14E,445,2015-09-28_14E_CK_6
5C6,7C4,169,2015-09-26_7C4_CK_3
5C6,2E4,93,2015-09-14_2E4_CK_5
5E6,1B1,130,2015-10-09_1B1_CK_6
73V,98J,141,2015-08-11_98J_CK_5
73V,98J,44,2015-08-11_98J_CK_5
78I,2G4,496,2015-10-09_2G4_CK_6
78I,12E,78,2015-09-04_12E_CK_4
8D2,12O,300,2015-09-21_12O_CK_4
93T,9E8,83,2015-09-10_9E8_CK_1
93T,9E8,58,2015-08-21_9E8_CK_4
98K,2G4,114,2015-08-31_2G4_CK_6
9E8,93T,70,2015-08-21_93T_CK_4
