groom_giver,groom_reciever,constrained_duration,observation_name
78T,6C3,148,2014-04-08_78T_JN_3
78T,6C3,221,2014-04-08_78T_JN_3
9C2,8C0,135,2014-04-08_9C2_JG_6
44J,80T,19,2014-04-09_44J_JG_1
44J,80T,21,2014-04-09_44J_JG_1
44J,80T,75,2014-04-09_44J_JG_1
60T,30C,87,2014-04-09_60T_JG_5
9C2,8C0,43,2014-04-09_9C2_JG_3
9C2,8C0,25,2014-04-09_9C2_JG_3
20F,12Z,439,2014-04-10_20F_JN_6
4C2,0C6,163,2014-04-10_4C2_JN_6
78T,7D7,382,2014-04-10_78T_JN_6
7E1,9C2,326,2014-04-10_7E1_JN_4
96B,82A,32,2014-04-10_96B_JN_3
29Z,adult male,84,2014-04-14_29Z_JN_6
2A8,44J,44,2014-04-14_2A8_JG_3
35N,68V,52,2014-04-14_35N_JN_4
44J,9D1,500,2014-04-14_44J_JG_6
7B7,63V,325,2014-04-14_7B7_JG_1
03J,93Z,87,2014-04-15_03J_JG_3
04I,24B,67,2014-04-15_04I_JG_6
04N,3E2,377,2014-04-16_04N_JG_5
42T,00O,166,2014-04-16_42T_JN_6
44J,80T,41,2014-04-16_44J_JG_5
44J,2A8,28,2014-04-16_44J_JG_5
5C0,43P,184,2014-04-16_5C0_JN_4
5C0,43P,87,2014-04-16_5C0_JN_4
5C0,43P,86,2014-04-16_5C0_JN_4
61J,12Z,75,2014-04-16_61J_JN_2
03J,00J,33,2014-04-21_03J_JG_5
30L,04N,72,2014-04-22_30L_JN_6
32S,1C0,515,2014-04-22_32S_JN_1
5C0,43F,506,2014-04-22_5C0_JN_5
9A4,9E5,290,2014-04-22_9A4_JN_4
9D8,98T,274,2014-04-22_9D8_JG_4
04I,04N,272,2014-04-23_04I_JG_1
43J,4C1,27,2014-04-23_43J_JN_6
60P,6C0,333,2014-04-23_60P_JG_6
60P,6C0,123,2014-04-23_60P_JG_6
60P,43F,104,2014-04-23_60P_JG_6
60P,6C0,42,2014-04-23_60P_JG_6
60P,6C0,0,2014-04-23_60P_JG_6
43F,5C0,140,2014-04-24_43F_JN_1
4C2,5E1,44,2014-04-24_4C2_JN_5
4C2,5E1,50,2014-04-24_4C2_JN_5
5B0,42L,555,2014-04-24_5B0_JG_5
62H,96B,71,2014-04-24_62H_JN_5
8E8,9D1,63,2014-04-24_8E8_JG_6
9C2,03J,81,2014-04-24_9C2_JG_2
0A9,43J,83,2014-04-25_0A9_JG_3
0B8,57H,113,2014-04-28_0B8_JG_5
43F,5C0,102,2014-04-28_43F_JN_3
60P,04I,71,2014-04-28_60P_JG_3
78T,12Z,418,2014-04-28_78T_JN_5
78T,12Z,61,2014-04-28_78T_JN_5
04I,04N,114,2014-04-29_04I_JG_5
0B8,29B,358,2014-04-29_0B8_JG_3
29Z,78T,592,2014-04-29_29Z_JN_5
2A2,9E5,105,2014-04-29_2A2_JN_5
44J,2A8,40,2014-04-29_44J_JG_1
7D8,9E5,81,2014-04-29_7D8_JN_6
20F,42T,27,2014-04-30_20F_JN_3
7B7,63V,34,2014-04-30_7B7_JG_3
34N,1A3,163,2014-05-02_34N_JG_1
50S,80T,109,2014-05-05_50S_JG_1
50S,80T,121,2014-05-05_50S_JG_1
7E1,42L,137,2014-05-06_7E1_JN_5
12Z,78T,49,2014-05-07_12Z_JG_5
6C0,43J,273,2014-05-07_6C0_JG_3
8C3,24B,146,2014-05-08_8C3_JG_1
98T,6C0,127,2014-05-08_98T_JN_4
62H,96B,596,2014-05-12_62H_JN_6
42T,8F3,159,2014-05-13_42T_JN_5
5E1,4C2,402,2014-05-13_5E1_JN_5
6F2,56E,121,2014-05-13_6F2_JG_6
O52,7C0,146,2014-05-13_O52_JN_1
93Z,7E1,351,2014-05-16_93Z_JG_2
00J,93Z,74,2014-05-19_00J_JG_6
04N,98T,28,2014-05-19_04N_JG_1
0G5,43P,147,2014-05-20_0G5_JG_5
0G5,43F,160,2014-05-20_0G5_JG_5
42T,8F3,515,2014-05-20_42T_JN_6
6C0,5C0,37,2014-05-20_6C0_JG_4
04N,6C0,405,2014-05-21_04N_JG_6
04N,6C0,60,2014-05-21_04N_JG_6
20F,50I,112,2014-05-21_20F_JN_5
4C1,43P,211,2014-05-21_4C1_JG_6
29Z,7D7,560,2014-05-22_29Z_JN_5
61J,12Z,45,2014-05-22_61J_JN_3
50I,1C0,513,2014-05-23_50I_JG_2
00O,90D,208,2014-05-26_00O_JN_3
00O,90D,293,2014-05-26_00O_JN_3
43F,5C0,436,2014-05-26_43F_JN_1
43P,adult female,65,2014-05-26_43P_JN_3
43P,adult female,141,2014-05-26_43P_JN_3
6C0,82A,87,2014-05-27_6C0_JG_5
6C0,82A,34,2014-05-27_6C0_JG_5
6C0,82A,63,2014-05-27_6C0_JG_5
93Z,7E1,218,2014-05-27_93Z_JG_1
9D1,43J,82,2014-05-28_9D1_JG_5
2A2,6C3,77,2014-05-29_2A2_JN_5
2A2,6C3,381,2014-05-29_2A2_JN_5
30C,43J,46,2014-05-29_30C_JG_1
30C,43J,424,2014-05-29_30C_JG_1
82A,9D8,136,2014-05-29_82A_JN_6
8C0,68V,186,2014-05-29_8C0_JN_5
8E8,34N,53,2014-06-02_8E8_JG_6
5C0,43P,541,2014-06-03_5C0_JN_4
6C0,43P,413,2014-06-03_6C0_JG_3
8C0,20F,29,2014-06-03_8C0_JN_2
0B8,29B,153,2014-06-04_0B8_JG_1
04N,3E2,482,2014-06-05_04N_JG_2
6C0,82A,127,2014-06-05_6C0_JG_6
8B0,44J,45,2014-06-05_8B0_JN_5
04N,3E2,449,2014-06-09_04N_JG_5
7C0,59A,42,2014-06-09_7C0_JG_5
43F,07D,137,2014-06-10_43F_JN_6
43F,07D,182,2014-06-10_43F_JN_6
82A,5C0,403,2014-06-10_82A_JN_3
44J,8B0,144,2014-06-11_44J_JG_3
50I,50S,30,2014-06-11_50I_JG_3
1F2,7E1,90,2014-06-12_1F2_JN_6
42T,8F3,5,2014-06-12_42T_JN_4
7E1,42L,585,2014-06-12_7E1_JN_6
0G5,43P,20,2014-06-16_0G5_JN_2
29B,0A9,45,2014-06-16_29B_JN_2
4C2,0B8,463,2014-06-16_4C2_JN_2
5E1,90D,140,2014-06-16_5E1_JN_3
60T,1C0,75,2014-06-16_60T_JN_2
64D,57H,68,2014-06-17_64D_JN_6
64D,57H,258,2014-06-17_64D_JN_6
7E1,42L,276,2014-06-17_7E1_JN_2
90D,98T,189,2014-06-17_90D_JN_6
92D,96B,28,2014-06-17_92D_JN_5
3E7,29Z,44,2014-06-19_3E7_JN_4
6B2,7E1,67,2014-06-19_6B2_JN_5
4C1,43P,207,2014-06-23_4C1_JN_1
03J,6B2,61,2014-06-25_03J_JN_2
03J,0C6,171,2014-06-25_03J_JN_2
0C6,42L,67,2014-06-25_0C6_JN_1
2A2,42T,59,2014-06-25_2A2_JN_4
00J,96B,125,2014-06-26_00J_JN_6
96B,92D,230,2014-07-08_96B_JN_6
43F,07D,69,2014-07-14_43F_JG_4
4C1,43J,187,2014-07-14_4C1_JG_1
7C0,4C1,198,2014-07-24_7C0_JG_5
79Z,7D8,52,2014-07-28_79Z_JN_6
9C2,03J,27,2014-07-29_9C2_JG_2
O52,59A,167,2014-07-29_O52_JN_5
0A9,7D8,58,2014-07-30_0A9_JG_4
0A9,7D8,181,2014-07-30_0A9_JG_4
43P,63V,315,2014-07-30_43P_JN_3
29Z,3E7,34,2014-07-31_29Z_JN_5
52P,2A2,597,2014-07-31_52P_JG_6
68V,35N,385,2014-07-31_68V_JN_4
8B0,44J,192,2014-08-01_8B0_JN_3
18Z,88T,59,2014-08-04_18Z_JN_6
42T,8F3,129,2014-08-04_42T_JN_4
04I,24B,42,2014-08-05_04I_JG_5
0G5,9D8,168,2014-08-05_0G5_JG_6
0G5,43F,163,2014-08-05_0G5_JG_6
3B9,29Z,15,2014-08-05_3B9_JG_4
3B9,29Z,284,2014-08-05_3B9_JG_4
32S,7D8,70,2014-08-07_32S_JN_6
32S,1C0,34,2014-08-07_32S_JN_6
32S,2A8,26,2014-08-07_32S_JN_6
6C3,9D8,26,2014-08-07_6C3_JG_3
43F,07D,115,2014-08-12_43F_JN_4
4C2,4C1,118,2014-08-12_4C2_JN_6
8B0,9D8,222,2014-08-12_8B0_JN_5
32S,0G5,320,2014-08-13_32S_JN_4
78T,1C2,109,2014-08-13_78T_JN_2
8B0,43J,204,2014-08-13_8B0_JN_3
28J,24B,53,2014-08-18_28J_JG_1
28J,24B,49,2014-08-18_28J_JG_1
5E1,9D1,283,2014-08-18_5E1_JN_1
29Z,3E7,257,2014-08-19_29Z_JN_6
43P,63V,361,2014-08-19_43P_JN_4
8B0,43F,597,2014-08-19_8B0_JN_4
5C0,43F,178,2014-08-21_5C0_JN_2
4C1,43J,77,2014-08-26_4C1_JG_3
4C1,0G5,227,2014-08-26_4C1_JG_3
7B7,5C0,410,2014-08-26_7B7_JG_2
6C0,9D8,58,2014-08-27_6C0_JG_5
93Z,21K,36,2014-08-27_93Z_JG_6
36Z,00J,32,2014-08-28_36Z_JG_5
72T,1A3,198,2014-08-28_72T_JG_6
32S,1C0,51,2014-08-29_32S_JN_5
43J,07D,287,2014-08-29_43J_JN_1
9E5,62V,96,2014-08-29_9E5_JN_6
2A5,82L,348,2014-09-03_2A5_JG_5
2A5,62H,230,2014-09-03_2A5_JG_5
78T,1C2,220,2014-09-03_78T_JN_5
8B0,50S,98,2014-09-03_8B0_JN_4
8C0,24B,459,2014-09-03_8C0_JN_6
3E2,6C0,29,2014-09-04_3E2_JN_5
43J,4C1,147,2014-09-04_43J_JN_5
43J,6C0,101,2014-09-04_43J_JN_5
62H,0A4,264,2014-09-04_62H_JN_6
2A8,0G5,44,2014-09-05_2A8_JG_5
2A8,0G5,12,2014-09-05_2A8_JG_5
5E1,00O,111,2014-09-05_5E1_JN_5
96B,00O,557,2014-09-05_96B_JN_5
0C6,34N,29,2014-09-10_0C6_JG_6
96B,00O,80,2014-09-10_96B_JG_6
96B,00O,58,2014-09-10_96B_JG_6
6F2,2A2,126,2014-09-12_6F2_JG_3
6F2,2A2,208,2014-09-12_6F2_JG_3
0G5,62H,65,2014-09-15_0G5_JG_5
0G5,43F,323,2014-09-15_0G5_JG_5
68V,3E7,259,2014-09-15_68V_JN_5
9C2,03J,203,2014-09-16_9C2_JG_5
3E2,9D8,125,2014-09-18_3E2_JN_4
4C1,43J,29,2014-09-18_4C1_JG_5
4C2,55V,64,2014-09-18_4C2_JN_6
68V,9E5,184,2014-09-18_68V_JN_6
42T,3E7,161,2014-09-22_42T_JN_6
43F,07D,271,2014-09-22_43F_JN_5
43F,07D,52,2014-09-22_43F_JN_5
6C0,9D8,177,2014-09-22_6C0_JG_4
5C0,43P,163,2014-09-24_5C0_JN_4
20F,0A10,361,2014-09-25_20F_JN_5
68V,3E7,148,2014-09-26_68V_JN_2
03J,42L,177,2014-09-30_03J_JG_6
24B,28J,52,2014-09-30_24B_JN_6
56E,7C0,37,2014-09-30_56E_JN_5
7B7,0C6,518,2014-09-30_7B7_JG_5
3E7,78T,143,2014-10-01_3E7_JG_5
61J,40L,133,2014-10-01_61J_JN_5
63V,2A8,50,2014-10-01_63V_JG_6
8C3,24B,358,2014-10-01_8C3_JG_5
0G5,4C1,27,2014-10-02_0G5_JG_6
93Z,7B7,56,2014-10-02_93Z_JG_6
3E7,1C2,24,2014-10-06_3E7_JG_6
3E7,1C2,417,2014-10-06_3E7_JG_6
52P,42T,102,2014-10-06_52P_JG_5
59A,6C0,198,2014-10-06_59A_JN_6
7D8,9D1,225,2014-10-06_7D8_JN_6
9C2,0C6,62,2014-10-06_9C2_JG_6
62V,3C3,47,2014-10-07_62V_JG_5
6C0,82A,77,2014-10-07_6C0_JG_4
6C0,82L,111,2014-10-07_6C0_JG_4
32S,8B0,77,2014-10-08_32S_JN_6
32S,59A,146,2014-10-08_32S_JN_6
50I,20F,84,2014-10-09_50I_JG_6
60P,98T,89,2014-03-03_98T_JN_6
9D1,0A9,41,2014-03-04_0A9_JG_5
9D8,43J,21,2014-03-05_43J_JN_6
82A,6C0,344,2014-03-05_6C0_JG_5
1E0,9E3,13,2014-03-05_9E3_JG_1
1E0,9E3,86,2014-03-05_9E3_JG_1
2A5,8B5,21,2014-03-06_8B5_JG_1
2A5,8B5,39,2014-03-06_8B5_JG_1
0B8,90D,433,2014-03-06_90D_JN_6
6C0,43F,47,2014-03-10_43F_JN_5
9C2,7E1,78,2014-03-10_7E1_JN_2
61J,34N,70,2014-03-11_34N_JG_5
79Z,34N,24,2014-03-11_34N_JG_5
4C2,42L,58,2014-03-11_42L_JG_3
7E1,50I,207,2014-03-11_50I_JG_6
43J,9D8,44,2014-03-11_9D8_JG_1
43J,9D8,30,2014-03-11_9D8_JG_1
93Z,6B2,284,2014-03-12_6B2_JN_6
3E2,9D8,579,2014-03-12_9D8_JG_6
43F,5C0,151,2014-03-14_5C0_JN_5
2A2,68V,228,2014-03-17_68V_JN_3
9E5,7D8,150,2014-03-17_7D8_JN_6
9E5,7D8,337,2014-03-17_7D8_JN_6
63V,82A,238,2014-03-17_82A_JN_6
7D8,9E5,106,2014-03-17_9E5_JN_1
55V,43F,86,2014-03-18_43F_JN_6
56E,59A,126,2014-03-18_59A_JN_4
98T,59A,243,2014-03-18_59A_JN_4
96B,60P,56,2014-03-18_60P_JG_6
43P,60P,31,2014-03-18_60P_JG_6
2A8,7B7,210,2014-03-18_7B7_JG_3
36Z,3E4,36,2014-03-19_3E4_JN_3
43F,50S,32,2014-03-19_50S_JG_6
61J,12Z,246,2014-03-20_12Z_JG_6
61J,12Z,237,2014-03-20_12Z_JG_6
96B,60P,466,2014-03-20_60P_JG_3
96B,60P,88,2014-03-20_60P_JG_3
0G5,6C0,30,2014-03-20_6C0_JG_1
K00,92D,142,2014-03-20_92D_JG_5
9C2,03J,197,2014-03-21_03J_JG_3
64P,92D,229,2014-03-24_92D_JG_4
44J,2A8,67,2014-03-25_2A8_JG_5
29Z,3B9,281,2014-03-25_3B9_JG_2
04N,1C0,522,2014-03-26_1C0_JG_6
04N,3E2,258,2014-03-27_3E2_JN_2
29H,9D8,324,2014-03-27_9D8_JG_3
43F,07D,140,2014-03-31_07D_JN_5
6F2,42T,11,2014-03-31_42T_JN_4
43P,63V,27,2014-03-31_63V_JG_5
0A9,8C0,162,2014-03-31_8C0_JN_6
64D,92D,421,2014-03-31_92D_JG_6
43J,9D1,198,2014-03-31_9D1_JG_6
8E8,7E1,84,2014-04-01_7E1_JN_5
0A9,8C0,402,2014-04-01_8C0_JN_1
7C0,O52,127,2014-04-01_O52_JN_3
90D,00O,170,2014-04-02_00O_JN_1
30C,82A,268,2014-04-02_82A_JN_6
00O,04I,520,2014-04-03_04I_JG_5
43F,0G5,83,2014-04-03_0G5_JG_5
7E1,28J,477,2014-04-03_28J_JG_6
5G9,29Z,400,2014-04-03_29Z_JN_4
6C0,43F,176,2014-04-03_43F_JN_6
5C0,43F,149,2014-04-03_43F_JN_6
43F,07D,298,2014-04-07_07D_JN_1
32S,1C0,33,2014-04-07_1C0_JG_1
60T,4C1,131,2014-04-07_4C1_JG_6
8F3,7B7,335,2014-04-07_7B7_JG_4
42T,8F3,184,2014-04-07_8F3_JN_5
60T,00J,549,2014-04-08_00J_JG_4
8F3,2A2,19,2014-04-08_2A2_JN_4
2A8,44J,2,2014-04-08_44J_JG_5
00O,96B,356,2014-04-08_96B_JN_5
8C0,9C2,215,2014-04-08_9C2_JG_6
8C0,9C2,26,2014-04-08_9C2_JG_6
6C0,82A,227,2014-04-09_82A_JN_5
44J,8B0,79,2014-04-09_8B0_JN_1
9C2,8C0,130,2014-04-09_8C0_JN_3
9C2,8C0,49,2014-04-09_8C0_JN_3
8C0,9C2,88,2014-04-09_9C2_JG_3
2A2,68V,589,2014-04-10_68V_JN_5
9C2,7E1,228,2014-04-10_7E1_JN_4
82A,96B,443,2014-04-10_96B_JN_3
8C3,8C0,64,2014-04-11_8C0_JN_6
6F2,56E,78,2014-04-14_56E_JN_6
56E,59A,126,2014-04-14_59A_JN_4
24B,04I,40,2014-04-15_04I_JG_6
24B,04I,378,2014-04-15_04I_JG_6
61J,12Z,107,2014-04-15_12Z_JG_6
7D7,78T,109,2014-04-15_78T_JN_5
9A4,9E5,66,2014-04-15_9E5_JN_6
9A4,9E5,324,2014-04-15_9E5_JN_6
00O,42T,44,2014-04-16_42T_JN_6
2A8,44J,101,2014-04-16_44J_JG_5
43P,5C0,35,2014-04-16_5C0_JN_4
96B,62H,191,2014-04-16_62H_JN_4
43F,07D,58,2014-04-21_07D_JN_3
4C2,36Z,96,2014-04-21_36Z_JG_3
43F,43P,76,2014-04-22_43P_JN_4
98T,9D8,165,2014-04-22_9D8_JG_4
5C0,43P,53,2014-04-23_43P_JN_3
6C0,60P,30,2014-04-23_60P_JG_6
82A,96B,596,2014-04-23_96B_JN_6
79Z,9E5,39,2014-04-23_9E5_JN_1
79Z,9E5,184,2014-04-23_9E5_JN_1
42L,0C6,591,2014-04-24_0C6_JG_2
0C6,42L,63,2014-04-24_42L_JG_4
5C0,43F,253,2014-04-24_43F_JN_1
90D,5E1,86,2014-04-24_5E1_JN_6
57H,0B8,74,2014-04-28_0B8_JG_5
04N,04I,139,2014-04-29_04I_JG_5
04N,04I,174,2014-04-29_04I_JG_5
9E5,2A2,492,2014-04-29_2A2_JN_5
96B,57H,596,2014-04-29_57H_JN_1
43J,9D8,75,2014-04-29_9D8_JG_2
20F,42T,84,2014-04-30_42T_JN_2
36Z,62V,55,2014-04-30_62V_JG_1
36Z,62V,55,2014-04-30_62V_JG_1
64P,9D1,371,2014-04-30_9D1_JG_6
8B0,43F,180,2014-05-01_43F_JN_6
2A5,2A2,28,2014-05-05_2A2_JN_1
80T,50S,52,2014-05-05_50S_JG_1
30C,04N,45,2014-05-06_04N_JG_4
30C,04N,82,2014-05-06_04N_JG_4
1C0,32S,109,2014-05-06_32S_JN_6
1C0,32S,33,2014-05-06_32S_JN_6
42L,7E1,111,2014-05-06_7E1_JN_5
8F3,9E5,75,2014-05-06_9E5_JN_4
78T,12Z,189,2014-05-07_12Z_JG_5
0G5,43F,52,2014-05-07_43F_JN_2
42L,29H,438,2014-05-08_29H_JN_3
5D9,29H,428,2014-05-12_29H_JN_2
6C0,82A,52,2014-05-12_82A_JN_4
62V,36Z,129,2014-05-13_36Z_JG_6
8F3,42T,267,2014-05-13_42T_JN_5
57H,50I,47,2014-05-13_50I_JG_1
4C2,5E1,156,2014-05-13_5E1_JN_5
87K,1A3,241,2014-05-14_1A3_JG_6
5B0,1A3,35,2014-05-14_1A3_JG_6
0B8,29B,111,2014-05-14_29B_JG_6
43J,4C1,213,2014-05-15_4C1_JG_1
7E1,42L,249,2014-05-16_42L_JG_2
80T,44J,336,2014-05-16_44J_JG_4
90D,5E1,57,2014-05-16_5E1_JN_4
93Z,00J,121,2014-05-19_00J_JG_6
44J,2A8,67,2014-05-19_2A8_JG_1
5C0,0G5,312,2014-05-20_0G5_JG_5
43F,0G5,239,2014-05-20_0G5_JG_5
9D8,43P,108,2014-05-20_43P_JN_5
6C0,04N,27,2014-05-21_04N_JG_6
50I,20F,67,2014-05-21_20F_JN_5
12Z,61J,64,2014-05-22_61J_JN_3
6F2,9D1,76,2014-05-22_9D1_JG_6
6F2,9D1,41,2014-05-22_9D1_JG_6
6F2,9D1,230,2014-05-22_9D1_JG_6
93Z,9C2,167,2014-05-23_9C2_JG_5
5C0,43F,160,2014-05-26_43F_JN_1
adult female,43P,21,2014-05-26_43P_JN_3
57H,40L,192,2014-05-29_40L_JN_6
6C0,82A,217,2014-05-29_82A_JN_6
68V,8C0,98,2014-05-29_8C0_JN_5
00O,24B,596,2014-05-30_24B_JN_3
34N,8E8,5,2014-06-02_8E8_JG_6
43F,07D,539,2014-06-03_07D_JN_5
29Z,78T,123,2014-06-03_78T_JN_6
30C,62H,64,2014-06-04_62H_JN_5
6C3,78T,593,2014-06-04_78T_JN_6
42T,12Z,95,2014-06-05_12Z_JG_5
87K,42L,240,2014-06-05_42L_JG_4
6C0,82A,275,2014-06-05_82A_JN_5
7B2,82A,24,2014-06-05_82A_JN_5
00O,90D,43,2014-06-05_90D_JN_2
59A,7C0,101,2014-06-09_7C0_JG_5
6C0,43F,198,2014-06-10_43F_JN_6
9A4,35N,535,2014-06-12_35N_JN_4
57H,40L,47,2014-06-12_40L_JN_1
4C2,6C0,120,2014-06-12_6C0_JG_5
7B2,7D8,482,2014-06-12_7D8_JN_2
0A9,29B,303,2014-06-16_29B_JN_2
1C0,60T,388,2014-06-16_60T_JN_2
57H,64D,270,2014-06-17_64D_JN_6
9D1,82L,53,2014-06-17_82L_JN_5
0B8,00O,85,2014-06-18_00O_JN_5
9D1,82A,153,2014-06-18_82A_JN_6
29Z,3E7,88,2014-06-19_3E7_JN_4
93Z,6B2,361,2014-06-19_6B2_JN_5
00O,5E1,236,2014-06-23_5E1_JN_4
1C0,60T,111,2014-06-23_60T_JN_4
1C0,60T,17,2014-06-23_60T_JN_4
43F,07D,154,2014-06-24_07D_JN_4
0B8,43J,209,2014-06-25_43J_JN_6
4C1,43F,363,2014-06-26_43F_JN_5
92D,96B,22,2014-07-08_96B_JN_6
3E7,78T,104,2014-07-09_78T_JN_6
68V,35N,158,2014-07-10_35N_JN_5
43F,07D,162,2014-07-14_07D_JG_4
0A9,29B,50,2014-07-14_29B_JG_6
0G5,43F,49,2014-07-21_43F_JG_5
4C1,43J,90,2014-07-21_43J_JG_4
36Z,62V,25,2014-07-22_62V_JG_6
2A2,42T,58,2014-07-28_42T_JN_5
6C0,0G5,24,2014-07-29_0G5_JG_5
6C3,93Z,375,2014-07-29_93Z_JG_3
43F,07D,397,2014-07-31_07D_JN_6
0G5,43F,82,2014-07-31_43F_JN_6
98T,4C1,225,2014-08-01_4C1_JG_3
44J,8B0,96,2014-08-01_8B0_JN_3
44J,8B0,10,2014-08-01_8B0_JN_3
24B,04I,92,2014-08-05_04I_JG_5
36Z,0A4,457,2014-08-05_0A4_JN_3
42L,87K,52,2014-08-05_87K_JG_1
82L,9D1,595,2014-08-05_9D1_JG_6
7D8,9D1,252,2014-08-05_9D1_JG_6
6C0,4C1,234,2014-08-06_4C1_JG_4
9D8,4C1,73,2014-08-06_4C1_JG_4
3E2,4C1,128,2014-08-06_4C1_JG_4
2A8,32S,82,2014-08-07_32S_JN_6
72T,3E4,240,2014-08-11_3E4_JN_4
79Z,7D8,79,2014-08-12_7D8_JN_5
1C2,78T,21,2014-08-13_78T_JN_2
72T,1A3,55,2014-08-18_1A3_JG_5
72T,1A3,149,2014-08-18_1A3_JG_5
72T,1A3,206,2014-08-18_1A3_JG_5
24B,28J,28,2014-08-18_28J_JG_1
9C2,93Z,30,2014-08-19_93Z_JG_3
2A2,42T,279,2014-08-20_42T_JN_5
20F,59A,4,2014-08-20_59A_JN_5
43F,5C0,22,2014-08-21_5C0_JN_2
43F,0G5,75,2014-08-25_0G5_JG_6
44J,6C0,58,2014-08-25_6C0_JG_2
82L,78T,87,2014-08-25_78T_JN_3
82A,78T,265,2014-08-25_78T_JN_3
57H,79Z,49,2014-08-25_79Z_JN_1
03J,93Z,53,2014-08-25_93Z_JG_1
9D8,8B0,58,2014-08-26_8B0_JN_1
8B0,6C0,249,2014-08-27_6C0_JG_5
3E7,78T,320,2014-08-27_78T_JN_5
