groom_giver,groom_reciever,constrained_duration,observation_name
43J,43P,34,2013-10-07_43J_JG_5
7C0,O52,369,2013-10-09_7C0_JG_6
24B,43V,195,2013-10-10_24B_JG_6
7C0,O52,263,2013-10-11_7C0_JG_4
03J,9C2,96,2013-10-14_03J_JG_3
O52,7C0,43,2013-10-15_O52_JG_3
00J,4C2,595,2013-10-17_00J_JG_4
60T,42L,374,2013-10-17_60T_JG_4
87K,42L,120,2013-10-17_87K_JG_5
1C0,82L,89,2013-10-21_1C0_JG_3
60P,9D8,31,2013-10-21_60P_JG_4
00J,9C2,76,2013-10-23_00J_JG_1
31S,7B7,375,2013-10-28_31S_JG_1
3C3,1C0,280,2013-10-28_3C3_JG_3
6C0,43J,593,2013-10-31_6C0_JG_6
1A3,12Z,33,2013-11-04_1A3_JG_4
8A7,00J,52,2013-11-05_8A7_JG_6
8A7,4C2,153,2013-11-05_8A7_JG_6
8A7,36Z,53,2013-11-07_8A7_JG_3
68V,35N,44,2013-11-08_68V_JG_2
04N,3E2,53,2013-11-11_04N_JG_2
04N,3E2,34,2013-11-11_04N_JG_2
04N,3E2,140,2013-11-11_04N_JG_2
5C0,43F,65,2013-11-11_5C0_JG_5
7B7,31S,93,2013-11-11_7B7_JG_3
36Z,87K,23,2013-11-12_36Z_JG_4
98T,43F,162,2013-11-13_98T_JG_4
7C0,82A,20,2013-11-19_7C0_JG_3
8A7,36Z,42,2013-11-19_8A7_JG_5
0C6,87K,24,2013-11-21_0C6_JG_5
6C0,82A,88,2013-11-21_6C0_JG_3
6C0,82A,50,2013-11-21_6C0_JG_3
6C0,82A,22,2013-11-21_6C0_JG_3
4C1,43J,161,2013-11-25_4C1_JG_3
17C,04N,5,2013-06-24_04N_JG_5
55V,34N,220,2013-06-27_34N_JG_1
5C0,9D8,325,2013-06-28_9D8_JG_6
MALE,28B,254,2013-07-02_28B_JG_1
9A4,42L,84,2013-07-03_42L_JG_4
82L,04I,85,2013-08-01_04I_JG_6
7B7,87K,112,2013-08-01_87K_JG_5
3E2,04N,350,2013-08-02_04N_JG_2
88I,3C3,102,2013-08-02_3C3_JG_6
64P,4C1,134,2013-08-05_4C1_JG_4
55V,34N,51,2013-08-06_34N_JG_2
O52,7C0,170,2013-08-06_7C0_JG_3
88I,00J,78,2013-08-07_00J_JG_3
O52,7C0,436,2013-08-07_7C0_JG_4
3C3,8A7,153,2013-08-07_8A7_JG_2
00J,8A7,291,2013-08-07_8A7_JG_2
4C2,8A7,228,2013-08-07_8A7_JG_2
87K,42L,258,2013-08-12_42L_JG_3
9A4,63V,226,2013-08-12_63V_JG_3
43P,63V,18,2013-08-12_63V_JG_3
8A7,36Z,235,2013-08-13_36Z_JG_2
2A8,44J,189,2013-08-13_44J_JG_3
1C0,50S,477,2013-08-15_50S_JG_6
74S,31S,200,2013-08-19_31S_JG_2
2A8,44J,121,2013-08-19_44J_JG_5
5C0,04N,191,2013-08-20_04N_JG_3
O52,88I,31,2013-08-21_88I_JG_5
36Z,8A7,74,2013-08-21_8A7_JG_1
36Z,8A7,423,2013-08-21_8A7_JG_1
1C0,50S,153,2013-08-22_50S_JG_4
9C2,7B7,101,2013-08-27_7B7_JG_5
K00,92D,334,2013-08-27_92D_JG_3
55V,1A3,24,2013-08-28_1A3_JG_1
30L,44J,34,2013-08-28_44J_JG_4
17C,04N,29,2013-09-09_04N_JG_6
2A8,9D8,102,2013-09-09_9D8_JG_4
8C0,60T,123,2013-09-12_60T_JG_5
9C2,64P,57,2013-09-12_64P_JG_3
1C0,50S,48,2013-09-13_50S_JG_6
0A9,36Z,78,2013-09-16_36Z_JG_4
43P,63V,219,2013-09-16_63V_JG_6
6C0,9D8,60,2013-09-16_9D8_JG_5
04N,64P,135,2013-09-17_64P_JG_2
MALE,87K,122,2013-09-17_87K_JG_1
4C2,87K,85,2013-09-17_87K_JG_1
32S,1C0,46,2013-09-18_1C0_JG_1
8B0,44J,96,2013-09-18_44J_JG_2
04N,63V,275,2013-09-18_63V_JG_4
4C2,0B8,420,2013-09-19_0B8_JG_5
7D7,60T,36,2013-09-19_60T_JG_6
00O,8A7,50,2013-09-19_8A7_JG_5
3E1,2C9,68,2013-09-20_2C9_JG_5
7D8,9D8,249,2013-09-20_9D8_JG_3
K00,92D,151,2013-09-24_92D_JG_5
K00,92D,133,2013-09-24_92D_JG_5
7C0,4C1,596,2013-09-25_4C1_JG_5
7B7,64P,102,2013-09-25_64P_JG_6
7B7,6C0,78,2013-09-25_6C0_JG_6
0A9,6C0,155,2013-09-25_6C0_JG_6
03J,9C2,75,2013-09-25_9C2_JG_2
87K,42L,40,2013-09-26_42L_JG_2
56E,O52,75,2013-09-26_O52_JN_3
9C2,03J,27,2013-09-30_03J_JG_5
00O,0B8,45,2013-09-30_0B8_JG_6
9C2,0C6,66,2013-09-30_0C6_JG_6
42L,96Z,121,2013-09-30_96Z_JG_6
00O,9D1,438,2013-09-30_9D1_JG_4
96Z,42L,453,2013-10-01_42L_JG_6
17C,04N,138,2013-10-03_04N_JG_4
2A8,64P,69,2013-10-03_64P_JG_3
20F,17C,66,2013-10-07_17C_JG_5
20F,17C,208,2013-10-07_17C_JG_5
32S,2A8,31,2013-10-07_2A8_JG_1
O52,62H,596,2013-10-07_62H_JG_6
0A9,6C0,238,2013-10-07_6C0_JG_6
O52,7C0,223,2013-10-09_7C0_JG_6
43V,24B,0,2013-10-10_24B_JG_6
00J,36Z,188,2013-10-10_36Z_JG_6
61J,50I,13,2013-10-11_50I_JG_6
4C2,00J,88,2013-10-14_00J_JG_3
98T,4C1,81,2013-10-15_4C1_JG_3
0A9,5C0,96,2013-10-15_5C0_JG_3
42L,87K,40,2013-10-17_87K_JG_5
93Z,8A7,227,2013-10-17_8A7_JG_5
6C0,9D8,231,2013-10-18_9D8_JG_3
82L,1C0,101,2013-10-21_1C0_JG_3
00O,1C0,80,2013-10-21_1C0_JG_3
0C6,87K,147,2013-10-21_87K_JG_6
3E4,0C6,68,2013-10-22_0C6_JG_5
87K,0C6,143,2013-10-22_0C6_JG_5
5D9,12Z,197,2013-10-22_12Z_JG_5
2A8,6C0,187,2013-10-24_6C0_JG_4
1C0,3C3,107,2013-10-28_3C3_JG_3
8B0,4C1,196,2013-10-28_4C1_JG_4
2A8,44J,106,2013-10-30_44J_JG_3
04Z,1A3,312,2013-11-01_1A3_JG_3
03J,1A3,9,2013-11-04_1A3_JG_4
36Z,8A7,464,2013-11-07_8A7_JG_3
4C2,93Z,192,2013-11-07_93Z_JG_3
8C0,3B9,283,2013-11-08_3B9_JG_4
8B0,5C0,20,2013-11-11_5C0_JG_5
31S,7B7,360,2013-11-11_7B7_JG_3
6C0,43J,226,2013-11-12_43J_JG_4
03J,9C2,85,2013-11-12_9C2_JG_2
6C0,82A,119,2013-11-13_82A_JG_2
93Z,96Z,171,2013-11-14_96Z_JG_2
03J,60P,114,2013-11-20_60P_JG_6
82A,6C0,42,2013-11-21_6C0_JG_3
62V,36Z,253,2013-11-25_36Z_JG_6
43J,4C1,301,2013-11-25_4C1_JG_3
55V,60P,124,2013-11-25_60P_JG_3
