id,sex,year.of.birth,age,mother,father,behavioral.mother,group.at.birth,rank,ordinal.rank,percofsex.dominanted,idcode,hrs.focalfollowed,focalcutoff_met
1G0,F,2008,9,25N,41N,25N,V,30,L,37.5,1070,3.1666666666666665,Y
1I5,F,2009,8,01R,72O,01R,V,31,L,35.41666667,1095,3.6666666666666665,Y
47Z,F,2004,13,31G,12E,31G,V,32,L,33.33333333,4726,3.5,Y
2G3,F,2008,9,47Z,NA,47Z,V,33,L,31.25,2073,3.6666666666666665,Y
4C9,F,2005,12,20C,44E,20C,V,34,L,29.16666667,4039,3.6666666666666665,Y
45Z,F,2004,13,20C,51J,20C,V,35,L,27.08333333,4526,3.5,Y
1K2,F,2009,8,99J,60L,99J,V,36,L,25,1112,3.6666666666666665,Y
1B0,F,2004,13,99J,12E,99J,V,37,L,22.91666667,1020,3.6666666666666665,Y
3H0,F,2008,9,1B0,NA,1B0,V,38,L,20.83333333,3080,3.8333333333333335,Y
T03,F,1989,28,845,NA,845,L,39,L,18.75,2003,0.6666666666666666,N
4C5,F,2005,12,T03,51A,T03,V,40,L,16.66666667,4035,3.8333333333333335,Y
5L8,F,2010,7,4C5,10R,4C5,V,41,L,14.58333333,5128,3.5,Y
3D9,F,2007,10,T03,51A,T03,V,42,L,12.5,3049,3.8333333333333335,Y
51Z,F,2004,13,97J,61B,97J,V,43,L,10.41666667,5126,3.5,Y
1I6,F,2009,8,51Z,60L,51Z,V,44,L,8.333333333,1096,3.6666666666666665,Y
98J,F,1998,19,13A,X80,13A,V,45,L,6.25,9810,3.8333333333333335,Y
2K1,F,2010,7,98J,46Z,98J,V,46,L,4.166666667,2111,3.1666666666666665,Y
85T,F,2003,14,98J,51A,98J,V,47,L,2.083333333,8520,3.6666666666666665,Y
1G4,F,2008,9,85T,30S,85T,V,48,L,0,1074,3.6666666666666665,Y
0E0,F,2006,11,40L,09K,40L,F,NA,NA,NA,NA,0.3333333333333333,N
51A,M,1992,25,K04,A66,K04,F,1,H,100,5101,3.5,Y
61R,M,2001,16,07A,45A,07A,KK,2,H,96.36363636,6118,3.6666666666666665,Y
2K4,M,2010,7,2E4,12O,2E4,V,3,H,94.54545455,2114,1.3333333333333333,Y
0M1,M,2010,7,13H,12E,13H,V,4,H,92.72727273,131,3.5,Y
2K6,M,2010,7,9C1,49Z,9C1,V,5,H,90.90909091,2116,3.6666666666666665,Y
2K5,M,2010,7,52Z,60L,52Z,V,6,H,89.09090909,2115,3.5,Y
2K3,M,2010,7,90T,46Z,90T,V,7,H,87.27272727,2113,3.6666666666666665,Y
18I,M,1998,19,L80,K42,L80,F,8,H,85.45454545,1809,3.6666666666666665,Y
81O,M,2000,17,02A,L83,02A,R,9,H,83.63636364,8115,3.5,Y
12O,M,1999,18,I56,85A,I56,S,10,H,81.81818182,1215,3.5,Y
77I,M,1998,19,S97,D52,S97,R,11,H,80,7709,3.6666666666666665,Y
33T,M,2002,15,89K,80B,89K,R,12,M,78.18181818,3320,3.6666666666666665,Y
25R,M,2001,16,V44,51A,V44,R,13,M,76.36363636,2518,3.6666666666666665,Y
32Z,M,2004,13,J91,X81,J91,F,14,M,74.54545455,3226,3.6666666666666665,Y
3J7,M,2009,8,47Z,72O,47Z,V,15,M,72.72727273,3107,3.6666666666666665,Y
4E2,M,2007,10,67G,17L,67G,F,16,M,70.90909091,4052,3.6666666666666665,Y
5E6,M,2007,10,78T,85B,78T,F,17,M,69.09090909,5056,3.5,Y
19T,M,2002,15,V05,S76,V05,KK,18,M,67.27272727,1920,3.5,Y
1B1,M,2004,13,36O,78B,36O,HH,19,M,65.45454545,1021,3.5,Y
0G1,M,2007,10,K00,91O,K00,F,20,M,63.63636364,71,3.6666666666666665,Y
7L8,M,2010,7,40Z,97V,40Z,V,21,M,61.81818182,7128,1.3333333333333333,Y
3I9,M,2009,8,6A4,50T,6A4,R,22,M,60,3099,3.6666666666666665,Y
4G8,M,2008,9,73B,89N,73B,F,23,M,58.18181818,4078,3.5,Y
3K1,M,2010,7,14L,36S,14L,F,24,M,56.36363636,3111,3.5,Y
0L4,M,2010,7,16Z,12Z,16Z,R,25,M,54.54545455,124,2,Y
4K7,M,2010,7,3E7,8B3,3E7,F,26,M,52.72727273,4117,3.6666666666666665,Y
3I6,M,2009,8,61A,23T,61A,F,27,M,50.90909091,3096,3.6666666666666665,Y
8K1,M,2010,7,6C2,13I,6C2,KK,28,L,49.09090909,8111,3.8333333333333335,Y
5L4,M,2010,7,3D1,X80,3D1,S,29,L,47.27272727,5124,2.3333333333333335,Y
9I9,M,2009,8,36O,19T,36O,HH,30,L,45.45454545,9099,3.6666666666666665,Y
0J4,M,2009,8,16Z,50T,16Z,R,31,L,43.63636364,94,3.6666666666666665,Y
2D0,M,2006,11,X37,05I,X37,R,32,L,41.81818182,2040,1.5,Y
2K0,M,2010,7,51Z,72O,51Z,V,33,L,40,2110,3.5,Y
5K8,M,2010,7,28G,02R,28G,HH,34,L,38.18181818,5118,3.6666666666666665,Y
04T,M,2002,15,96G,80B,96G,R,35,L,36.36363636,420,4,Y
9K9,M,2010,7,06A,94O,06A,S,36,L,34.54545455,9119,3.5,Y
5B0,M,2005,12,81I,57D,81I,S,37,L,32.72727273,5020,3.6666666666666665,Y
1F2,M,2007,10,81I,26P,81I,S,38,L,30.90909091,1062,3.6666666666666665,Y
5J1,M,2009,8,4C2,23T,4C2,F,39,L,29.09090909,5101,3.6666666666666665,Y
2F8,M,2007,10,08Z,43N,08Z,R,40,L,27.27272727,2068,3.6666666666666665,Y
6B8,M,2005,12,96G,80B,96G,R,41,L,25.45454545,6028,1.5,Y
0I9,M,2009,8,85T,72O,85T,V,42,L,23.63636364,109,3.6666666666666665,Y
0C7,M,2005,12,28J,10D,28J,F,42,L,23.63636364,37,1.5,Y
36V,M,2003,14,35B,62D,35B,R,44,L,20,3622,3.6666666666666665,Y
7G1,M,2008,9,39F,25I,39F,R,45,L,18.18181818,7071,3.6666666666666665,Y
9E3,M,2007,10,56E,30L,56E,F,46,L,16.36363636,9053,3.5,Y
60E,M,1996,21,N12,H90,N12,F,47,L,14.54545455,6005,1.6666666666666667,Y
7A2,M,2004,13,28N,86D,28N,F,48,L,12.72727273,7012,1.5,Y
8J3,M,2009,8,56A,40C,56A,F,49,L,10.90909091,8093,3.6666666666666665,Y
6F1,M,2008,9,77G,O15,77G,R,50,L,9.090909091,6061,1.5,Y
73S,M,2002,15,29B,29F,29B,F,51,L,7.272727273,7319,3.6666666666666665,Y
3I5,M,2009,8,14Z,17K,14Z,R,52,L,5.454545455,3095,3.5,Y
7F5,M,2007,10,76J,79H,76J,KK,53,L,3.636363636,7065,3.3333333333333335,Y
1D5,M,2006,11,04O,09K,04O,F,54,L,1.818181818,1045,3.5,Y
4G6,M,2008,9,42L,34P,42L,F,55,L,0,4076,3.5,Y
12E,M,1995,22,J92,A98,J92,F,NA,NA,NA,1205,0.3333333333333333,N
8D8,M,2006,11,60R,20J,60R,KK,NA,NA,NA,8048,0.16666666666666666,N
98K,M,1999,18,74B,T53,74B,R,NA,NA,NA,9811,0.3333333333333333,N
5D1,M,2006,11,R59,15N,R59,F,NA,NA,NA,5041,0.16666666666666666,N
6B2,M,2005,12,76L,22O,76L,R,NA,NA,NA,6022,1,N
3E4,M,2006,11,30D,50G,30D,R,NA,NA,NA,3054,0.3333333333333333,N
