groom_giver,groom_reciever,constrained_duration,observation_name
53N,81I,316,2011-08-01_81I_SML_6
juvenile,82V,77,2011-08-01_82V_SML_3
5A0,4A9,90,2011-08-10_4A9_SML_4
Z82,53N,207,2011-08-10_53N_SML_4
57T,74K,169,2011-08-10_74K_SML_4
82Z,88N,128,2011-08-10_88N_SML_4
88N,26P,156,2011-08-11_26P_SML_3
T84,30F,173,2011-08-11_30F_SML_7
36D,5A0,599,2011-08-11_5A0_SML_4
T83,70T,34,2011-08-11_70T_SML_5
juvenile,74K,35,2011-08-11_74K_SML_7
juvenile,81I,194,2011-08-11_81I_SML_2
74K,98V,51,2011-08-11_98V_SML_7
74K,98V,15,2011-08-11_98V_SML_7
53N,Z82,233,2011-08-11_Z82_SML_6
38Z,26P,268,2011-08-12_26P_SML_4
juvenile,30F,122,2011-08-12_30F_SML_5
juvenile,72T,600,2011-08-12_72T_SML_6
26P,88N,37,2011-08-12_88N_SML_4
82Z,88N,276,2011-08-12_88N_SML_4
5A1,38Z,146,2011-08-13_38Z_SML_3
juvenile,38Z,77,2011-08-13_38Z_SML_3
57T,53N,101,2011-08-13_53N_SML_5
T84,53N,313,2011-08-13_53N_SML_5
97R,72T,265,2011-08-13_72T_SML_3
juvenile,74K,53,2011-08-13_74K_SML_5
juvenile,98V,197,2011-08-13_98V_SML_2
5A1,38Z,24,2011-08-14_38Z_SML_1
5A1,38Z,122,2011-08-14_38Z_SML_1
juvenile,T83,77,2011-08-14_T83_SML_3
67Z,05Z,79,2011-08-15_05Z_SML_3
5A0,4A9,251,2011-08-15_4A9_SML_1
juvenile,72T,399,2011-08-15_72T_SML_1
juvenile,88N,114,2011-08-15_88N_SML_1
juvenile,88N,127,2011-08-15_88N_SML_1
70T,9A1,33,2011-08-15_9A1_SML_3
88V,70T,96,2011-08-16_70T_SML_4
juvenile,72T,149,2011-08-16_72T_SML_4
70T,82Z,267,2011-08-16_82Z_SML_6
74K,98V,65,2011-08-16_98V_SML_3
juvenile,36D,117,2011-08-18_36D_SML_1
9A1,81I,421,2011-08-18_81I_SML_7
juvenile,74K,304,2011-08-19_74K_SML_1
38Z,98V,31,2011-08-19_98V_SML_6
juvenile,98V,33,2011-08-19_98V_SML_6
juvenile,Z82,203,2011-08-19_Z82_SML_2
67Z,05Z,109,2011-08-20_05Z_SML_4
82Z,26P,232,2011-08-20_26P_SML_4
juvenile,81I,105,2011-08-20_81I_SML_2
88N,82Z,230,2011-08-20_82Z_SML_1
88N,82Z,143,2011-08-20_82Z_SML_1
5A0,4A9,32,2011-08-25_4A9_SML_2
juvenile,82Z,16,2011-08-25_82Z_SML_5
74K,48L,41,2011-08-26_48L_SML_1
juvenile,5A0,21,2011-08-26_5A0_SML_3
infant,5A1,146,2011-08-26_5A1_SML_7
juvenile,70T,54,2011-08-26_70T_SML_6
infant,7A9,125,2011-08-26_7A9_SML_7
juvenile,81I,52,2011-08-26_81I_SML_1
Z82,82Z,51,2011-08-26_82Z_SML_3
juvenile,88N,158,2011-08-26_88N_SML_6
juvenile,5A0,63,2011-08-27_5A0_SML_4
74K,5A0,52,2011-08-27_5A0_SML_4
74K,5A0,34,2011-08-27_5A0_SML_4
juvenile,72T,279,2011-08-27_72T_SML_1
9A1,81I,98,2011-08-27_81I_SML_4
38Z,98V,38,2011-08-27_98V_SML_2
38Z,98V,25,2011-08-27_98V_SML_2
infant,T84,129,2011-08-27_T84_SML_1
juvenile,T84,18,2011-08-27_T84_SML_1
67Z,05Z,202,2011-08-28_05Z_SML_6
juvenile,38Z,32,2011-08-28_38Z_SML_1
57T,53N,91,2011-08-28_53N_SML_4
juvenile,53N,305,2011-08-28_53N_SML_4
juvenile,72T,44,2011-08-28_72T_SML_5
juvenile,72T,45,2011-08-28_72T_SML_5
juvenile,72T,144,2011-08-28_72T_SML_5
juvenile,72T,193,2011-08-28_72T_SML_5
juvenile,97R,252,2011-08-28_97R_SML_4
juvenile,97R,34,2011-08-28_97R_SML_4
juvenile,97R,82,2011-08-28_97R_SML_4
juvenile,26P,172,2011-08-29_26P_SML_4
juvenile,26P,360,2011-08-29_26P_SML_4
05Z,72T,183,2011-08-29_72T_SML_6
T84,88V,323,2011-08-29_88V_SML_1
T84,88V,132,2011-08-29_88V_SML_1
38Z,98V,37,2011-08-29_98V_SML_3
7A9,74K,354,2011-08-30_74K_SML_7
82V,81I,31,2011-08-30_81I_SML_5
juvenile,82Z,33,2011-08-30_82Z_SML_7
juvenile,82Z,75,2011-08-30_82Z_SML_7
juvenile,82V,41,2011-08-31_82V_SML_4
5A1,38Z,93,2011-08-05_38Z_SML_2
juvenile,4A9,311,2011-08-05_4A9_SML_6
juvenile,74K,299,2011-08-05_74K_SML_2
74K,7A9,212,2011-08-05_7A9_SML_6
74K,7A9,121,2011-08-05_7A9_SML_6
infant,81I,15,2011-08-05_81I_SML_1
juvenile,T83,36,2011-08-05_T83_SML_1
juvenile,Z82,109,2011-08-05_Z82_SML_5
82V,36D,59,2011-08-06_36D_SML_5
38Z,5A1,48,2011-08-06_5A1_SML_5
82Z,88N,156,2011-08-06_88N_SML_4
30F,T84,208,2011-08-06_T84_SML_2
juvenile,03N,215,2011-08-08_03N_SML_3
38Z,26P,441,2011-08-08_26P_SML_2
38Z,26P,112,2011-08-08_26P_SML_2
juvenile,36D,594,2011-08-08_36D_SML_2
Z82,53N,25,2011-08-08_53N_SML_6
Z82,53N,245,2011-08-08_53N_SML_6
Z82,53N,47,2011-08-08_53N_SML_6
juvenile,74K,492,2011-08-08_74K_SML_6
74K,7A9,211,2011-08-08_7A9_SML_1
9A1,82Z,104,2011-08-08_82Z_SML_2
juvenile,88V,30,2011-08-08_88V_SML_1
T84,88V,161,2011-08-08_88V_SML_1
juvenile,9A1,352,2011-08-08_9A1_SML_4
juvenile,9A1,162,2011-08-08_9A1_SML_4
juvenile,T83,95,2011-08-08_T83_SML_1
juvenile,T84,339,2011-08-08_T84_SML_6
juvenile,T84,23,2011-08-08_T84_SML_6
03N,Z82,105,2011-08-08_Z82_SML_3
03N,Z82,293,2011-08-08_Z82_SML_3
juvenile,7A9,25,2011-08-09_7A9_SML_4
88N,82Z,167,2011-08-09_82Z_SML_7
88N,82Z,160,2011-08-09_82Z_SML_7
48L,Z82,254,2011-08-09_Z82_SML_7
juvenile,98V,137,2011-09-01_98V_SML_5
