groom_giver,groom_reciever,constrained_duration,observation_name
6I9,0A9,211,2017-03-22_6I9_JN_5
78T,2L5,147,2017-02-23_78T_JN_2
3L3,2L5,126,2017-04-03_3L3_JN_1
29Z,2L5,123,2017-03-14_29Z_JN_6
3L3,2L5,56,2017-02-20_3L3_JN_2
2L5,29Z,145,2017-03-29_2L5_JN_6
04Z,29Z,116,2017-02-15_04Z_JN_5
2L5,29Z,40,2017-02-28_2L5_JN_5
2C9,adult female,597,2017-03-08_2C9_JN_3
8C0,3E2,442,2017-01-30_8C0_JN_6
5C0,3E2,34,2017-03-23_5C0_JN_4
29Z,3E7,597,2017-03-28_29Z_JN_4
43J,3L1,155,2017-02-27_43J_JN_1
2L5,3L3,221,2017-02-01_2L5_JN_5
2L5,3L3,157,2017-02-01_2L5_JN_5
28G,34Z,41,2017-03-15_28G_JN_4
1J8,0C6,38,2017-02-01_1J8_JN_6
9G3,adult male,201,2017-03-22_9G3_JN_6
28J,4K2,37,2017-03-21_28J_JN_6
8B0,4K3,156,2017-01-25_8B0_JN_6
3C3,4K3,55,2017-02-14_3C3_JN_3
5C0,04N,244,2017-03-23_5C0_JN_4
79Z,04N,188,2017-02-07_79Z_JN_5
04Z,42L,85,2017-03-28_04Z_JN_5
7D7,42L,56,2017-02-27_7D7_JN_3
04Z,42L,39,2017-03-28_04Z_JN_5
61J,50I,47,2017-03-28_61J_JN_6
3E7,5G3,353,2017-01-31_3E7_JN_3
29Z,5G9,90,2017-03-29_29Z_JN_6
29Z,5J5,261,2017-02-21_29Z_JN_5
29Z,5J5,69,2017-02-21_29Z_JN_5
29Z,5J5,57,2017-02-21_29Z_JN_5
61J,5K1,82,2017-02-27_61J_JN_3
8J8,5K7,54,2017-02-13_8J8_JN_6
8F3,52P,49,2017-02-13_8F3_JN_5
8J8,59A,44,2017-03-15_8J8_JN_6
3L1,6C0,177,2017-02-10_3L1_JN_1
7D8,6I9,597,2017-03-01_7D8_JN_3
1J8,64P,315,2017-01-23_1J8_JN_5
1J8,64P,117,2017-01-23_1J8_JN_5
3L3,7C0,417,2017-02-09_3L3_JN_4
8B0,7G2,232,2017-02-21_8B0_JN_5
28G,7I5,213,2017-02-22_28G_JN_6
28G,7I5,146,2017-02-22_28G_JN_6
3L3,7J8,123,2017-01-26_3L3_JN_6
3L3,7J8,95,2017-01-26_3L3_JN_6
5C0,0G5,19,2017-03-17_5C0_JN_1
3L3,78T,91,2017-03-02_3L3_JN_3
3L3,78T,79,2017-03-02_3L3_JN_3
8J8,8B0,260,2017-02-23_8J8_JN_5
9A4,8C0,375,2017-03-20_9A4_JN_6
29Z,8C0,246,2017-01-26_29Z_JN_1
9A4,8C0,154,2017-03-20_9A4_JN_6
07D,8J0,56,2017-01-27_07D_JN_1
1J8,82L,384,2017-02-16_1J8_JN_4
8C2,82L,66,2017-01-30_8C2_JN_4
8J8,9D1,276,2017-04-03_8J8_JN_2
8J8,9D1,136,2017-02-07_8J8_JN_5
5C0,9D1,127,2017-01-25_5C0_JN_4
8J8,9D1,45,2017-04-03_8J8_JN_2
96B,9D8,214,2017-02-28_96B_JN_3
96B,9D8,192,2017-02-28_96B_JN_3
0K7,9E5,597,2017-02-21_0K7_JN_4
9A4,9I0,132,2017-01-25_9A4_JN_4
29Z,3E7,64,2017-01-31_29Z_JN_4
9I6,2L8,101,2017-02-24_9I6_JN_5
0K2,0I6,434,2017-02-13_0K2_JN_4
4C1,43J,243,2017-01-30_4C1_JN_4
50I,1J8,62,2017-04-06_50I_JG_1
2A2,42T,118,2017-04-03_2A2_JG_5
9D1,8J8,280,2017-04-04_9D1_JG_5
7J8,0A9,180,2017-03-15_7J8_JG_6
9H7,1J8,597,2017-03-09_9H7_JG_4
2A5,1K5,121,2017-03-09_2A5_JG_5
64P,2J6,481,2017-03-09_64P_JG_6
2J6,2L8,103,2017-03-13_2J6_JG_6
2J6,2L8,54,2017-03-13_2J6_JG_6
3E2,3L1,160,2017-03-14_3E2_JG_6
6C0,43F,80,2017-03-13_6C0_JG_4
6C0,43F,60,2017-03-13_6C0_JG_4
9E5,55V,141,2017-03-21_9E5_JG_5
9E5,55V,44,2017-03-21_9E5_JG_5
7J6,5D9,427,2017-03-28_7J6_JG_6
2A2,5D9,373,2017-03-09_2A2_JG_5
2A5,5G3,61,2017-03-28_2A5_JG_5
2A5,5G3,59,2017-03-28_2A5_JG_5
2A5,5G3,55,2017-03-28_2A5_JG_5
2A5,5G3,39,2017-03-28_2A5_JG_5
5K1,61J,251,2017-03-23_5K1_JG_6
5K1,61J,150,2017-03-15_5K1_JG_5
5K1,61J,27,2017-03-23_5K1_JG_6
4C2,7G2,66,2017-03-15_4C2_JG_4
2A5,8J6,310,2017-03-09_2A5_JG_5
9D1,98T,57,2017-03-13_9D1_JG_6
8J6,9E5,225,2017-03-09_8J6_JG_4
55V,9E5,18,2017-03-16_55V_JG_6
9D1,04N,160,2017-02-23_9D1_JG_1
9D1,04N,89,2017-02-23_9D1_JG_1
36Z,0A9,170,2017-02-02_36Z_JG_6
2J2,0A9,62,2017-02-20_2J2_JG_4
1J2,0A9,25,2017-02-01_1J2_JG_5
5K7,0L1,502,2017-02-20_5K7_JG_5
0A9,1J2,292,2017-02-01_0A9_JG_4
9H7,1L4,281,2017-02-22_9H7_JG_5
9H7,1L4,94,2017-02-22_9H7_JG_5
36Z,1L5,40,2017-02-22_36Z_JG_6
5J5,29Z,20,2017-02-21_5J5_JG_2
9E5,2A2,451,2017-02-22_9E5_JG_6
1K5,2A5,49,2017-02-28_1K5_JG_6
50I,2H3,207,2017-02-21_50I_JG_4
50I,2H3,52,2017-02-21_50I_JG_4
7J8,2I2,144,2017-02-20_7J8_JG_4
7J8,2I2,67,2017-02-20_7J8_JG_4
2L8,2J6,97,2017-02-07_2L8_JG_4
59A,2J8,179,2017-02-23_59A_JG_5
7C0,2J8,101,2017-02-13_7C0_JG_2
8J6,2L8,142,2017-02-21_8J6_JG_6
8J6,2L8,68,2017-02-21_8J6_JG_6
8J6,2L8,66,2017-02-21_8J6_JG_6
8J6,2L8,41,2017-02-21_8J6_JG_6
1J2,3C3,21,2017-02-09_1J2_JG_4
6C0,3L1,158,2017-02-27_6C0_JG_6
0I5,4K3,416,2017-02-08_0I5_JG_3
0I5,4K3,69,2017-02-08_0I5_JG_3
6C0,5C0,203,2017-02-22_6C0_JG_1
7J8,5G3,24,2017-02-23_7J8_JG_2
8E8,7E1,343,2017-02-02_8E8_JG_5
2A5,7G2,13,2017-02-09_2A5_JG_3
0L1,7I5,481,2017-02-27_0L1_JG_6
9D8,82A,210,2017-02-22_9D8_JG_3
4C2,8B0,381,2017-02-09_4C2_JG_2
4C2,92D,203,2017-02-21_4C2_JG_6
98T,96B,328,2017-02-20_98T_JG_5
0I5,9E5,187,2017-02-24_0I5_JG_4
50I,9H7,69,2017-02-21_50I_JG_4
2A2,04N,185,2017-01-23_2A2_JG_6
5K7,1J0,22,2017-01-30_5K7_JG_2
5K7,1J0,18,2017-01-30_5K7_JG_2
2A5,1K5,93,2017-01-27_2A5_JG_1
2A5,1K5,79,2017-01-27_2A5_JG_1
2A5,1K5,27,2017-01-27_2A5_JG_1
2J6,42L,41,2017-01-30_2J6_JG_5
42T,59A,269,2017-01-27_42T_JG_5
12Z,59A,27,2017-01-26_12Z_JG_4
42T,63V,98,2017-01-31_42T_JG_2
50I,9H7,42,2017-01-23_50I_JG_3
68V,9E5,597,2017-05-30_68V_JG_5
36Z,79Z,424,2017-08-03_36Z_JG_6
42T,0A4,412,2017-04-27_42T_JG_4
5J5,2H3,364,2017-05-29_5J5_JG_6
4C2,adult female,350,2017-08-10_4C2_JG_6
28J,9G3,348,2017-08-11_28J_JG_4
00O,96B,325,2017-05-31_00O_JG_4
1A3,12Z,285,2017-07-28_1A3_JG_4
2A2,42T,279,2017-05-04_2A2_JG_3
1J7,0I5,265,2017-06-14_1J7_JG_6
1J2,5G7,232,2017-08-01_1J2_JG_5
0A9,9I6,231,2017-05-30_0A9_JG_3
1L4,43P,172,2017-07-31_1L4_JG_4
42T,98T,171,2017-07-28_42T_JG_6
1L4,43P,155,2017-06-12_1L4_JG_5
2L5,7D7,146,2017-07-31_2L5_JG_6
0A4,5K3,145,2017-05-10_0A4_JG_2
29Z,7G2,140,2017-05-25_29Z_JG_6
5K1,61J,134,2017-05-31_5K1_JG_5
8B0,2A2,127,2017-06-19_8B0_JG_2
1J8,61J,124,2017-05-15_1J8_JG_3
9A4,2L8,115,2017-06-05_9A4_JG_5
2A2,42T,107,2017-06-13_2A2_JG_5
9I6,0K7,102,2017-07-28_9I6_JG_4
42T,98T,91,2017-07-28_42T_JG_6
8H0,1J2,91,2017-05-11_8H0_JG_6
0A4,5K3,89,2017-05-10_0A4_JG_2
8C2,2A5,76,2017-08-11_8C2_JG_4
82L,1J8,76,2017-05-19_82L_JG_5
1J7,2H3,72,2017-04-27_1J7_JG_5
0A4,5K3,62,2017-05-10_0A4_JG_2
04N,2L8,55,2017-07-25_04N_JG_5
43J,5C0,43,2017-06-13_43J_JG_4
0A4,5K3,41,2017-05-10_0A4_JG_2
5J5,2A2,24,2017-05-09_5J5_JG_3
96B,53E,17,2017-04-28_96B_JG_3
2H3,55V,22,2017-05-03_2H3_JG_2
6I9,40L,21,2017-04-26_6I9_JG_2
50I,9H7,20,2017-05-19_50I_JG_2
79Z,0K7,283,2017-05-19_79Z_JG_3
5C0,04N,67,2017-05-08_5C0_JG_5
98T,59A,251,2017-03-21_98T_JG_6
1L5,6C0,35,2017-01-23_1L5_JG_6
2J2,7J8,144,2017-02-16_7J8_JG_6
5D9,2I2,87,2017-03-16_2I2_JG_4
1A3,04Z,25,2017-02-23_04Z_JN_4
00O,96B,154,2017-02-15_96B_JN_5
04Z,29Z,53,2017-02-16_29Z_JN_3
7D8,6I9,133,2017-03-06_6I9_JN_2
96B,64P,477,2017-02-21_64P_JG_1
3L1,98T,528,2017-02-14_98T_JG_3
96B,4C1,191,2017-02-14_4C1_JN_3
96B,4C1,61,2017-02-14_4C1_JN_3
42T,2A7,598,2017-03-15_2A7_JN_4
adult male,40L,76,2017-02-07_40L_JN_6
8B0,2A8,17,2017-02-01_2A8_JG_5
5J5,1A3,32,2017-01-27_1A3_JG_5
8F3,52P,33,2017-02-09_52P_JN_6
7D8,8B0,380,2017-03-30_8B0_JN_6
8B0,1J8,234,2017-02-27_1J8_JN_4
82L,1J8,268,2017-02-27_1J8_JN_4
8B0,1J8,161,2017-02-27_1J8_JN_4
2A5,1K5,106,2017-01-25_1K5_JG_1
00O,96B,371,2017-02-15_96B_JN_5
8J0,07D,98,2017-01-26_07D_JN_5
42T,53E,321,2017-03-29_53E_JG_6
98T,9D1,351,2017-06-15_9D1_JG_5
0A4,5K3,35,2017-02-09_5K3_JN_2
9D1,8J8,169,2017-04-04_8J8_JN_5
98T,9D1,77,2017-05-08_9D1_JG_6
8J8,9D1,79,2017-02-09_9D1_JG_1
59A,98T,306,2017-03-21_98T_JG_6
79Z,61J,23,2017-05-05_61J_JG_5
7D8,6I9,205,2017-03-02_6I9_JN_4
6I9,3C3,77,2017-04-04_3C3_JN_6
0A9,36Z,309,2017-02-02_36Z_JG_6
0A9,36Z,62,2017-02-02_36Z_JG_6
5C0,9D1,308,2017-01-23_9D1_JG_4
61J,4K3,595,2017-02-16_4K3_JN_6
6C0,3L1,22,2017-02-23_3L1_JN_1
04N,3E2,246,2017-03-24_3E2_JG_1
8J8,9D1,204,2017-02-01_9D1_JG_5
1L4,43P,220,2017-03-30_43P_JN_6
1E0,6I9,87,2017-02-13_6I9_JN_4
2L8,8J6,56,2017-02-15_8J6_JG_5
0A4,5K3,159,2017-03-22_5K3_JN_5
40L,1L4,85,2017-02-01_1L4_JN_4
5D9,43P,267,2017-03-02_43P_JN_6
43F,9D1,324,2017-02-15_9D1_JG_6
8C0,61J,350,2017-07-31_61J_JG_5
98T,96B,85,2017-02-02_96B_JN_4
9D1,43F,115,2017-02-16_43F_JN_3
1A3,04Z,93,2017-02-23_04Z_JN_4
1E0,6I9,196,2017-02-13_6I9_JN_4
1H6,3L3,78,2017-02-23_3L3_JN_4
0K7,1J0,36,2017-02-15_1J0_JN_6
0L1,9G3,132,2017-03-29_9G3_JN_5
12Z,00O,138,2017-02-24_00O_JN_4
2A8,4K3,387,2017-01-23_4K3_JN_2
2L5,3L3,542,2017-02-20_3L3_JN_2
2L5,78T,43,2017-02-23_78T_JN_2
28J,9G3,129,2017-03-22_9G3_JN_6
29Z,18Z,525,2017-04-04_18Z_JN_4
29Z,2L5,178,2017-03-29_2L5_JN_6
29Z,78T,171,2017-04-04_78T_JN_6
29Z,2L5,95,2017-02-24_2L5_JN_6
3C3,0K2,390,2017-02-24_0K2_JN_2
3C3,1J8,196,2017-04-03_1J8_JN_2
3C3,1J8,60,2017-04-03_1J8_JN_2
3E2,8C0,153,2017-01-30_8C0_JN_6
3L1,82L,56,2017-02-01_82L_JN_3
3L3,2L5,147,2017-02-01_2L5_JN_5
3L3,2L5,52,2017-03-17_2L5_JN_1
34Z,28G,137,2017-02-17_28G_JN_2
40L,1L4,76,2017-02-01_1L4_JN_4
42T,4C1,415,2017-04-04_4C1_JN_3
04Z,29Z,198,2017-02-16_29Z_JN_3
04Z,29Z,39,2017-02-16_29Z_JN_3
5C0,43P,105,2017-03-28_43P_JN_4
5D9,6I9,299,2017-02-28_6I9_JN_1
5G9,3E7,48,2017-01-23_3E7_JN_5
5J5,00O,24,2017-03-30_00O_JN_5
5K3,2C9,497,2017-02-13_2C9_JN_5
5K7,8J8,224,2017-02-13_8J8_JN_6
52P,18Z,276,2017-03-01_18Z_JN_6
52P,18Z,269,2017-03-01_18Z_JN_6
52P,18Z,18,2017-01-26_18Z_JN_4
59A,07D,598,2017-02-22_07D_JN_3
59A,8J8,104,2017-03-15_8J8_JN_6
6C0,3L1,459,2017-03-28_3L1_JN_5
6C0,43J,206,2017-01-25_43J_JN_5
61J,8C0,546,2017-03-13_8C0_JN_5
68V,35N,124,2017-02-16_35N_JN_6
68V,7I5,101,2017-02-13_7I5_JN_3
68V,35N,77,2017-02-16_35N_JN_6
7D8,6I9,70,2017-03-06_6I9_JN_2
7D8,6I9,30,2017-03-06_6I9_JN_2
7I5,28G,162,2017-02-22_28G_JN_6
7J8,3L3,120,2017-01-26_3L3_JN_6
0G5,8C0,122,2017-02-28_8C0_JN_4
0G5,8C0,44,2017-02-28_8C0_JN_4
0G5,43F,43,2017-03-23_43F_JN_5
78T,3L3,235,2017-03-02_3L3_JN_3
78T,3L3,97,2017-03-02_3L3_JN_3
78T,7D7,33,2017-01-30_7D7_JN_5
8B0,8J8,292,2017-02-23_8J8_JN_5
8C0,29Z,71,2017-01-26_29Z_JN_1
8H1,1J8,263,2017-02-02_1J8_JN_3
9G3,3L3,90,2017-02-01_3L3_JN_5
0I5,4K3,541,2017-02-07_4K3_JN_4
98T,8C0,327,2017-02-07_8C0_JN_4
0K7,1J0,142,2017-02-15_1J0_JN_6
28G,2C9,49,2017-02-15_2C9_JN_3
90P,28G,198,2017-03-15_28G_JN_4
5D9,43P,305,2017-03-02_43P_JN_6
40L,1L4,206,2017-02-01_1L4_JN_4
29Z,3E7,100,2017-03-02_3E7_JN_5
55V,0A4,118,2017-03-01_0A4_JN_4
0A4,2H3,31,2017-03-09_2H3_JG_4
2J6,0A9,200,2017-03-02_0A9_JG_2
2J6,0A9,128,2017-03-02_0A9_JG_2
2J6,0A9,38,2017-03-02_0A9_JG_2
2L8,2J6,51,2017-03-13_2J6_JG_6
2L8,2J6,18,2017-03-13_2J6_JG_6
55V,9E5,230,2017-03-21_9E5_JG_5
55V,9E5,10,2017-03-21_9E5_JG_5
5D9,2I2,283,2017-03-16_2I2_JG_4
61J,5K1,300,2017-03-23_5K1_JG_6
61J,5K1,132,2017-03-15_5K1_JG_5
63V,7B7,117,2017-03-23_7B7_JG_5
7J8,5G3,115,2017-03-21_5G3_JG_4
8B0,2A8,29,2017-03-14_2A8_JG_4
96B,9D8,158,2017-03-02_9D8_JG_4
96B,9D8,132,2017-03-02_9D8_JG_4
96B,9D8,105,2017-03-02_9D8_JG_4
98T,9D1,289,2017-03-13_9D1_JG_6
9D1,98T,75,2017-03-16_98T_JG_3
9D1,98T,41,2017-03-16_98T_JG_3
9E5,55V,428,2017-03-16_55V_JG_6
0A9,2J2,68,2017-02-20_2J2_JG_4
0A9,2A2,25,2017-02-20_2A2_JG_1
0L1,5K7,98,2017-02-20_5K7_JG_5
18Z,7C0,176,2017-02-13_7C0_JG_2
1H6,8H0,369,2017-02-13_8H0_JG_4
1L4,9H7,104,2017-02-22_9H7_JG_5
29Z,5J5,29,2017-02-21_5J5_JG_2
2A5,7G2,109,2017-02-09_7G2_JG_5
3L1,59A,25,2017-02-21_59A_JG_1
3L1,59A,24,2017-02-21_59A_JG_1
43F,9D1,182,2017-02-15_9D1_JG_6
5G3,7J8,78,2017-02-23_7J8_JG_2
5K7,0L1,34,2017-02-01_0L1_JG_6
61J,63V,8,2017-02-22_63V_JG_1
63V,7B7,231,2017-02-28_7B7_JG_4
68V,1H6,597,2017-02-15_1H6_JG_6
6B8,1A3,169,2017-02-14_1A3_JG_4
7E1,8E8,243,2017-02-02_8E8_JG_5
7E1,8E8,1,2017-02-02_8E8_JG_5
7I5,92D,85,2017-02-17_92D_JG_3
7J6,2I2,279,2017-02-16_2I2_JG_4
7J8,7G2,197,2017-02-22_7G2_JG_6
7J8,7G2,98,2017-02-22_7G2_JG_6
82A,9D8,76,2017-02-22_9D8_JG_3
84J,5K7,376,2017-02-24_5K7_JG_4
8C2,63V,48,2017-02-27_63V_JG_2
8J8,59A,144,2017-02-22_59A_JG_4
8J8,9D1,140,2017-02-09_9D1_JG_1
8J8,9D1,119,2017-02-09_9D1_JG_1
8J8,9D1,96,2017-02-09_9D1_JG_1
8J8,9D1,63,2017-02-01_9D1_JG_5
8J8,9D1,48,2017-02-01_9D1_JG_5
8J8,9D1,34,2017-02-01_9D1_JG_5
92D,0I6,172,2017-02-24_0I6_JG_6
96B,64P,38,2017-02-21_64P_JG_1
9G3,5G7,402,2017-02-01_5G7_JG_1
9I6,8H0,30,2017-02-15_8H0_JG_3
0I6,92D,52,2017-01-26_92D_JG_6
1K5,2A5,68,2017-01-27_2A5_JG_1
50I,9H7,314,2017-01-31_9H7_JG_3
50I,9H7,161,2017-01-31_9H7_JG_3
50I,9H7,36,2017-01-31_9H7_JG_3
7B7,63V,594,2017-01-31_63V_JG_4
7J8,0L1,88,2017-01-27_0L1_JG_1
7J8,0L1,27,2017-01-27_0L1_JG_1
96B,9D8,520,2017-01-27_9D8_JG_4
9I6,8H0,94,2017-01-30_8H0_JG_6
9I6,8H0,88,2017-01-30_8H0_JG_6
43J,3L1,596,2017-04-28_3L1_JG_6
55V,9E5,562,2017-05-09_9E5_JG_3
53E,96B,565,2017-04-28_96B_JG_3
2A8,2J6,411,2017-05-22_2J6_JG_6
55V,9E5,385,2017-04-12_9E5_JG_6
59A,9D1,369,2017-05-08_9D1_JG_6
7J8,9D1,352,2017-07-24_9D1_JG_6
3L3,0L1,316,2017-05-24_0L1_JG_5
8B0,2A8,291,2017-06-13_2A8_JG_5
7G2,29Z,289,2017-05-25_29Z_JG_6
8F3,9E5,275,2017-07-25_9E5_JG_4
96B,00O,271,2017-05-31_00O_JG_4
4C2,7G2,259,2017-04-10_7G2_JG_5
55V,2H3,208,2017-05-03_2H3_JG_2
5G3,3E7,187,2017-08-11_3E7_JG_4
2H3,1J7,182,2017-04-27_1J7_JG_5
42T,2A2,183,2017-05-04_2A2_JG_3
2J6,92D,178,2017-06-14_92D_JG_5
1J8,9H7,176,2017-05-23_9H7_JG_6
9H7,50I,143,2017-05-19_50I_JG_2
3C3,1J8,133,2017-08-03_1J8_JG_6
9E5,9H7,131,2017-05-10_9H7_JG_2
0I5,1J8,113,2017-05-22_1J8_JG_4
2A8,2J6,103,2017-05-22_2J6_JG_6
0A9,2J2,94,2017-05-29_2J2_JG_1
1J7,3L1,87,2017-05-18_3L1_JG_1
29Z,5G9,78,2017-05-22_5G9_JG_1
1J7,2J8,77,2017-08-01_2J8_JG_6
29Z,5G9,64,2017-05-22_5G9_JG_1
7G2,2L5,57,2017-06-06_2L5_JG_6
1J2,5G7,49,2017-06-05_5G7_JG_6
9G3,5G9,47,2017-05-22_5G9_JG_1
98T,42T,36,2017-07-28_42T_JG_6
9H7,50I,33,2017-05-19_50I_JG_2
0K7,9I6,28,2017-07-28_9I6_JG_4
79Z,36Z,19,2017-08-03_36Z_JG_6
2H3,1J7,19,2017-04-27_1J7_JG_5
9H7,50I,18,2017-05-19_50I_JG_2
2A8,2J6,11,2017-05-22_2J6_JG_6
9I6,0A9,11,2017-05-30_0A9_JG_3
96B,9H7,35,2017-05-23_9H7_JG_6
5K3,04N,55,2017-02-09_04N_JG_6
98T,42T,135,2017-03-29_42T_JG_6
7J8,0A9,17,2017-03-09_0A9_JG_4
