groom_giver,groom_reciever,constrained_duration,observation_name
09Z,5B2,164,2015-10-08_09Z_SML_6
31V,37P,381,2015-10-08_31V_SML_3
3H4,4A5,103,2015-10-08_3H4_SML_3
3H4,4A5,75,2015-10-08_3H4_SML_3
3H4,4A5,193,2015-10-08_3H4_SML_3
4H0,2F0,126,2015-10-08_4H0_SML_3
31V,5F7,232,2015-09-10_31V_SML_6
31V,5F7,59,2015-09-10_31V_SML_6
5F7,0B4,126,2015-09-11_5F7_SML_3
76L,4H2,283,2015-09-11_76L_SML_5
8A3,76L,115,2015-09-11_8A3_SML_6
3B1,89K,268,2015-09-12_3B1_SML_4
7F7,09Z,252,2015-09-12_7F7_SML_4
8A5,48N,240,2015-09-12_8A5_SML_4
84E,6B0,297,2015-09-14_84E_SML_5
X83,95V,195,2015-09-16_X83_SML_3
1E7,14Z,39,2015-09-17_1E7_SML_3
4B2,2C8,79,2015-09-21_4B2_SML_1
8A5,39L,137,2015-09-21_8A5_SML_3
09Z,1F4,29,2015-09-23_09Z_SML_3
5F7,31V,118,2015-09-23_5F7_SML_6
4B2,0A2,313,2015-09-24_4B2_SML_4
31V,5F7,91,2015-09-25_31V_SML_4
4F5,5C4,31,2015-09-26_4F5_SML_6
89K,0B5,72,2015-09-28_89K_SML_6
16Z,4H2,220,2015-02-16_4H2_JN_1
0B4,51T,80,2015-02-16_51T_JN_4
10R,4H0,73,2015-02-17_4H0_JN_3
4H0,10R,162,2015-02-18_10R_JN_6
3B1,87F,53,2015-02-18_87F_JN_6
5C4,8A5,120,2015-02-19_8A5_JN_6
6B0,2C8,279,2015-02-23_2C8_JN_6
6B0,2C8,24,2015-02-23_2C8_JN_6
31V,5F7,231,2015-02-23_5F7_JN_3
31V,5F7,230,2015-02-23_5F7_JN_3
4H0,69O,321,2015-02-23_69O_JN_5
4A0,28I,61,2015-02-24_28I_JN_6
4A0,28I,123,2015-02-24_28I_JN_6
4A0,28I,41,2015-02-24_28I_JN_6
7C8,3F8,50,2015-02-24_3F8_JN_4
60V,95V,395,2015-02-24_95V_JN_4
1E7,17K,211,2015-02-25_17K_JN_2
99Z,84E,557,2015-02-25_84E_JN_4
1E6,8D8,282,2015-02-25_8D8_JN_6
3F4,8B5,158,2015-03-02_8B5_JN_5
3F4,8B5,39,2015-03-02_8B5_JN_5
3F4,8B5,39,2015-03-02_8B5_JN_5
7A6,87F,15,2015-03-03_87F_JN_4
2C8,17K,109,2015-03-04_17K_JN_6
89K,3H4,85,2015-03-04_3H4_JN_3
0A2,3H4,54,2015-03-04_3H4_JN_3
4H2,76L,60,2015-03-04_76L_JN_5
3F4,8D6,66,2015-03-09_8D6_JN_3
7F2,16Z,22,2015-03-11_16Z_JN_4
76L,4H2,288,2015-03-11_4H2_JN_6
5B2,91V,88,2015-03-11_91V_JN_1
3B1,X91,129,2015-03-11_X91_JN_3
7B2,1F4,149,2015-03-12_1F4_JN_6
0A2,37P,162,2015-03-12_37P_JN_5
31S,69O,30,2015-03-12_69O_JN_6
94Z,7A8,597,2015-03-12_7A8_JN_3
X83,60V,91,2015-03-16_60V_JN_4
X83,60V,132,2015-03-16_60V_JN_4
17L,76L,39,2015-03-16_76L_JN_6
17L,76L,30,2015-03-16_76L_JN_6
1F4,9F9,15,2015-03-16_9F9_JN_6
89K,0A2,72,2015-03-17_0A2_JN_6
10R,14Z,83,2015-03-17_14Z_JN_5
1E6,0G2,39,2015-03-19_0G2_JN_2
16Z,7F2,100,2015-03-20_7F2_JN_3
4A0,84E,367,2015-03-20_84E_JN_3
0G2,1E6,40,2015-03-25_1E6_JN_3
69O,2C8,81,2015-03-25_2C8_JN_5
5C4,4H2,139,2015-03-25_4H2_JN_5
14Z,6H2,257,2015-03-25_6H2_JN_4
0A2,93I,31,2015-03-25_93I_JN_6
94Z,09Z,199,2015-03-26_09Z_JN_1
7A8,0A2,45,2015-03-30_0A2_JN_5
10R,3F8,346,2015-03-30_3F8_JN_6
10R,3F8,96,2015-03-30_3F8_JN_6
3H4,7A8,68,2015-03-30_7A8_JN_4
51T,33V,304,2015-03-31_33V_JN_4
8A5,48N,35,2015-03-31_48N_JN_6
6C6,6B0,41,2015-03-31_6B0_JN_3
6C6,6B0,79,2015-03-31_6B0_JN_3
4D5,09Z,129,2015-04-01_09Z_JN_5
51T,73S,73,2015-04-01_73S_JN_4
3H4,93R,61,2015-04-01_93R_JN_5
8A5,7F2,33,2015-04-06_7F2_JN_6
8A5,7F2,64,2015-04-06_7F2_JN_6
3H6,95V,205,2015-04-06_95V_JN_6
5F7,31V,174,2015-04-07_31V_JN_5
6C6,6B0,60,2015-04-07_6B0_JN_4
6C6,6B0,160,2015-04-07_6B0_JN_4
14Z,8F0,60,2015-04-07_8F0_JN_5
10R,69O,351,2015-04-08_69O_JN_6
6B0,6C6,145,2015-04-08_6C6_JN_5
7A8,0B4,388,2015-04-09_0B4_JN_5
7F2,7F2,180,2015-04-09_7F2_JN_4
37P,0E2,66,2015-04-14_0E2_JN_4
6C6,6B0,157,2015-04-14_6B0_JN_6
0E1,8D6,78,2015-04-14_8D6_JN_5
8F0,14Z,180,2015-04-15_14Z_JN_3
1E7,1E6,89,2015-04-20_1E6_JN_3
1F4,31V,28,2015-04-20_31V_JN_4
5G2,25L,70,2015-04-21_25L_JN_6
1E6,4H2,122,2015-04-21_4H2_JN_5
54N,94Z,345,2015-04-21_94Z_JN_5
10R,2F0,218,2015-04-27_2F0_JN_2
7A8,3H4,100,2015-04-27_3H4_JN_3
7A8,3H4,68,2015-04-27_3H4_JN_3
3H4,4A5,86,2015-04-27_4A5_JN_6
2C8,69O,173,2015-04-27_69O_JN_4
3F4,60E,334,2015-04-28_60E_JN_5
4B2,2F0,71,2015-04-29_2F0_JN_4
4B2,2F0,121,2015-04-29_2F0_JN_4
4H1,4A0,98,2015-05-05_4A0_JN_4
4H1,4A0,25,2015-05-05_4A0_JN_4
3H4,4A5,265,2015-05-05_4A5_JN_4
87F,4A5,43,2015-05-05_4A5_JN_4
09Z,6C6,119,2015-05-05_6C6_JN_3
8A5,48N,457,2015-05-06_48N_JN_4
0F6,37P,156,2015-05-07_37P_JN_5
0F6,37P,71,2015-05-07_37P_JN_5
99Z,4H2,107,2015-05-07_4H2_JN_4
93I,0B5,121,2015-05-11_0B5_JN_6
8F0,4H0,61,2015-05-12_4H0_JN_6
4F8,0E1,67,2015-09-10_0E1_AD_3
4F8,0E1,63,2015-09-10_0E1_AD_3
37P,0E2,62,2015-09-11_0E2_AD_3
48N,26V,173,2015-09-22_26V_AD_1
8A5,39L,10,2015-09-23_39L_AD_5
7A6,4E0,86,2015-09-23_4E0_AD_5
3H4,2F0,124,2015-09-25_2F0_AD_6
91V,77V,160,2015-09-25_77V_AD_4
91V,77V,185,2015-09-25_77V_AD_4
37P,4A5,67,2015-09-28_4A5_AD_4
3H4,4A5,130,2015-09-28_4A5_AD_4
0A2,4E0,311,2015-09-28_4E0_AD_4
2C8,69O,57,2015-09-28_69O_AD_3
0B4,69O,40,2015-09-28_69O_AD_3
4H1,37P,43,2015-09-29_37P_AD_4
6D8,7A8,321,2015-10-05_7A8_AD_4
1F4,7A8,257,2015-10-05_7A8_AD_4
4F8,0B4,286,2015-10-06_0B4_AD_3
91V,33V,47,2015-10-06_33V_AD_4
6A4,88T,319,2015-10-06_88T_AD_5
1F4,3F4,98,2015-10-07_3F4_AD_6
4E0,7A8,30,2015-10-09_7A8_AD_5
4D5,1D5,36,2015-10-10_1D5_AD_6
4A5,1E6,167,2015-10-10_1E6_AD_5
4A5,4H0,70,2015-10-10_4H0_SML_5
3F4,89K,245,2015-10-10_89K_SML_4
3F4,89K,85,2015-10-10_89K_SML_4
4F8,37P,34,2015-10-11_37P_AD_4
7F2,8A5,52,2015-10-11_8A5_SML_3
0E1,0F6,83,2015-10-12_0F6_SML_5
0E8,25L,599,2015-10-12_25L_AD_4
7F2,8A3,205,2015-10-12_8A3_SML_4
5F7,31V,62,2015-10-13_31V_SML_1
09Z,7F7,92,2015-10-13_7F7_SML_2
9F9,8B5,599,2015-10-13_8B5_SML_6
4F5,1E5,95,2015-10-14_1E5_AD_6
4H1,7A8,131,2015-10-14_7A8_AD_3
4B2,14Z,191,2015-10-05_14Z_SML_3
4B2,14Z,44,2015-10-05_14Z_SML_3
7A8,2C8,203,2015-10-05_2C8_SML_3
3F4,3H4,245,2015-10-05_3H4_SML_4
0A2,3B1,346,2015-10-07_3B1_SML_5
5B2,09Z,364,2015-10-08_09Z_SML_6
3F4,1E7,166,2015-10-08_1E7_SML_3
37P,31V,167,2015-10-08_31V_SML_3
95V,3B1,225,2015-10-09_3B1_SML_4
4F8,4B2,76,2015-10-09_4B2_SML_5
5F7,31V,68,2015-09-10_31V_SML_6
54N,X91,415,2015-09-11_X91_SML_3
3B1,2C8,138,2015-09-12_2C8_SML_3
89K,3B1,169,2015-09-12_3B1_SML_4
09Z,7F7,87,2015-09-12_7F7_SML_4
09Z,7F7,36,2015-09-12_7F7_SML_4
5C4,8A5,249,2015-09-12_8A5_SML_4
99Z,84E,163,2015-09-14_84E_SML_5
1E7,2C8,412,2015-09-16_2C8_SML_6
2F0,2C8,151,2015-09-16_2C8_SML_6
5F7,31V,41,2015-09-16_31V_SML_5
5F7,31V,162,2015-09-16_31V_SML_5
1E7,4H0,39,2015-09-16_4H0_SML_4
95V,X83,102,2015-09-16_X83_SML_3
95V,X83,42,2015-09-16_X83_SML_3
54N,4B2,177,2015-09-17_4B2_SML_6
0E2,3H4,90,2015-09-18_3H4_SML_4
1F4,09Z,247,2015-09-23_09Z_SML_3
5F7,31V,118,2015-09-25_31V_SML_4
5F7,31V,133,2015-09-25_31V_SML_4
09Z,5B2,192,2015-09-26_5B2_SML_4
4B2,5B2,348,2015-09-26_5B2_SML_4
adult male,8H2,204,2015-09-28_8H2_SML_1
4D5,09Z,160,2015-09-29_09Z_SML_5
4D5,09Z,69,2015-09-29_09Z_SML_5
76L,84E,66,2015-09-29_84E_SML_6
