agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
1B1,juvenile,noncontactagg,Male,Unknown,2015-03-10,AGS,focalfollow,agonism.winner
1B1,juvenile,noncontactagg,Male,Unknown,2015-03-19,AGS,focalfollow,agonism.winner
1B1,adult female,noncontactagg,Male,Unknown,2015-03-26,AGS,focalfollow,agonism.winner
1B1,juvenile,noncontactagg,Male,Unknown,2015-04-20,AGS,focalfollow,agonism.winner
1B1,juvenile,noncontactagg,Male,Unknown,2015-04-22,AGS,focalfollow,agonism.winner
1B1,infant,noncontactagg,Male,Unknown,2015-04-22,AGS,focalfollow,agonism.winner
1B1,juvenile,noncontactagg,Male,Unknown,2015-05-14,AGS,focalfollow,agonism.winner
1B1,juvenile,noncontactagg,Male,Unknown,2015-05-25,AGS,focalfollow,agonism.winner
1B1,47Z,noncontactagg,Male,Female,2015-06-02,AGS,focalfollow,agonism.winner
1B1,adult male,threat,Male,Unknown,2015-03-03,AGS,focalfollow,agonism.winner
1B1,unknown,threat,Male,Unknown,2015-03-17,AGS,focalfollow,agonism.winner
1B1,juvenile,threat,Male,Unknown,2015-04-22,AGS,focalfollow,agonism.winner
1B1,juvenile,threat,Male,Unknown,2015-05-25,AGS,focalfollow,agonism.winner
1F9,2H6,avoid,Male,Male,2015-03-09,AGS,focalfollow,agonism.winner
1F9,9C1,avoid,Male,Female,2015-03-20,AGS,focalfollow,agonism.winner
1F9,9C1,avoid,Male,Female,2015-03-20,AGS,focalfollow,agonism.winner
1F9,4C5,avoid,Male,Female,2015-03-20,AGS,focalfollow,agonism.winner
1F9,45Z,avoid,Male,Female,2015-04-03,AGS,focalfollow,agonism.winner
1F9,8D8,avoid,Male,Male,2015-04-07,AGS,focalfollow,agonism.winner
1F9,3H0,avoid,Male,Female,2015-04-07,AGS,focalfollow,agonism.winner
1F9,40Z,avoid,Male,Female,2015-04-07,AGS,focalfollow,agonism.winner
1F9,7C4,avoid,Male,Female,2015-04-10,AGS,focalfollow,agonism.winner
1F9,1G2,avoid,Male,Female,2015-05-18,AGS,focalfollow,agonism.winner
1F9,1G0,avoid,Male,Female,2015-05-18,AGS,focalfollow,agonism.winner
1F9,30J,avoid,Male,Female,2015-05-30,AGS,focalfollow,agonism.winner
1F9,4D3,feargrm,Male,Male,2015-04-16,AGS,focalfollow,agonism.winner
1F9,90T,feargrm,Male,Female,2015-04-30,AGS,focalfollow,agonism.winner
1F9,juvenile,noncontactagg,Male,Unknown,2015-03-17,AGS,focalfollow,agonism.winner
1F9,1G0,noncontactagg,Male,Female,2015-03-17,AGS,focalfollow,agonism.winner
1F9,19T,noncontactagg,Male,Male,2015-03-20,AGS,focalfollow,agonism.winner
1F9,8A7,noncontactagg,Male,Male,2015-03-20,AGS,focalfollow,agonism.winner
1F9,juvenile,noncontactagg,Male,Unknown,2015-04-23,AGS,focalfollow,agonism.winner
1F9,juvenile,noncontactagg,Male,Unknown,2015-04-25,AGS,focalfollow,agonism.winner
1F9,juvenile,noncontactagg,Male,Unknown,2015-05-27,AGS,focalfollow,agonism.winner
1F9,2C9,submit,Male,Male,2015-05-27,AGS,focalfollow,agonism.winner
1F9,8D8,submit,Male,Male,2015-05-30,AGS,focalfollow,agonism.winner
1F9,80T,submit,Male,Male,2015-05-30,AGS,focalfollow,agonism.winner
1F9,unknown,threat,Male,Unknown,2015-03-20,AGS,focalfollow,agonism.winner
1F9,45Z,threat,Male,Female,2015-04-03,AGS,focalfollow,agonism.winner
1F9,unknown,threat,Male,Unknown,2015-04-06,AGS,focalfollow,agonism.winner
1F9,juvenile,threat,Male,Unknown,2015-04-23,AGS,focalfollow,agonism.winner
1F9,infant,threat,Male,Unknown,2015-05-18,AGS,focalfollow,agonism.winner
1G0,juvenile,threat,Female,Unknown,2015-03-11,AGS,focalfollow,agonism.winner
1G0,unknown,threat,Female,Unknown,2015-03-16,AGS,focalfollow,agonism.winner
1G1,juvenile,contactagg,Female,Unknown,2015-03-19,AGS,focalfollow,agonism.winner
1G1,1G4,displace,Female,Female,2015-05-07,AGS,focalfollow,agonism.winner
1G1,98K,noncontactagg,Female,Male,2015-03-16,AGS,focalfollow,agonism.winner
1G1,infant,noncontactagg,Female,Unknown,2015-05-07,AGS,focalfollow,agonism.winner
1G1,4E2,noncontactagg,Female,Male,2015-05-19,AGS,focalfollow,agonism.winner
1G1,juvenile,threat,Female,Unknown,2015-03-25,AGS,focalfollow,agonism.winner
1G2,78I,avoid,Female,Female,2015-03-04,AGS,focalfollow,agonism.winner
1G2,2G2,avoid,Female,Female,2015-04-22,AGS,focalfollow,agonism.winner
1G2,52Z,displace,Female,Female,2015-05-06,AGS,focalfollow,agonism.winner
1G2,45Z,noncontactagg,Female,Female,2015-03-04,AGS,focalfollow,agonism.winner
1G2,juvenile,noncontactagg,Female,Unknown,2015-03-20,AGS,focalfollow,agonism.winner
1G2,juvenile,noncontactagg,Female,Unknown,2015-03-20,AGS,focalfollow,agonism.winner
1G2,juvenile,noncontactagg,Female,Unknown,2015-03-20,AGS,focalfollow,agonism.winner
1G2,juvenile,noncontactagg,Female,Unknown,2015-04-06,AGS,focalfollow,agonism.winner
1G2,juvenile,threat,Female,Unknown,2015-04-20,AGS,focalfollow,agonism.winner
1G4,unknown,noncontactagg,Female,Unknown,2015-03-18,AGS,focalfollow,agonism.winner
1G6,juvenile,contactagg,Female,Unknown,2015-04-01,AGS,focalfollow,agonism.winner
1G6,2G2,displace,Female,Female,2015-05-28,AGS,focalfollow,agonism.winner
1G6,infant,noncontactagg,Female,Unknown,2015-04-20,AGS,focalfollow,agonism.winner
25R,T03,avoid,Male,Female,2015-03-04,AGS,focalfollow,agonism.winner
25R,adult female,avoid,Male,Unknown,2015-03-11,AGS,focalfollow,agonism.winner
25R,0G1,avoid,Male,Male,2015-03-11,AGS,focalfollow,agonism.winner
25R,1B1,avoid,Male,Male,2015-03-17,AGS,focalfollow,agonism.winner
25R,4E2,avoid,Male,Male,2015-03-23,AGS,focalfollow,agonism.winner
25R,3H0,avoid,Male,Female,2015-03-27,AGS,focalfollow,agonism.winner
25R,9C1,avoid,Male,Female,2015-03-27,AGS,focalfollow,agonism.winner
25R,2E4,avoid,Male,Female,2015-03-31,AGS,focalfollow,agonism.winner
25R,1F9,avoid,Male,Male,2015-04-07,AGS,focalfollow,agonism.winner
25R,0E3,avoid,Male,Male,2015-04-10,AGS,focalfollow,agonism.winner
25R,78I,avoid,Male,Female,2015-04-14,AGS,focalfollow,agonism.winner
25R,45Z,avoid,Male,Female,2015-04-17,AGS,focalfollow,agonism.winner
25R,93T,avoid,Male,Female,2015-04-17,AGS,focalfollow,agonism.winner
25R,45Z,avoid,Male,Female,2015-04-17,AGS,focalfollow,agonism.winner
25R,5C6,avoid,Male,Female,2015-04-17,AGS,focalfollow,agonism.winner
25R,1A6,avoid,Male,Male,2015-05-06,AGS,focalfollow,agonism.winner
25R,1A6,avoid,Male,Male,2015-05-06,AGS,focalfollow,agonism.winner
25R,14E,avoid,Male,Female,2015-05-06,AGS,focalfollow,agonism.winner
25R,7A2,avoid,Male,Male,2015-05-25,AGS,focalfollow,agonism.winner
25R,1G1,avoid,Male,Female,2015-05-25,AGS,focalfollow,agonism.winner
25R,juvenile,contactagg,Male,Unknown,2015-04-25,AGS,focalfollow,agonism.winner
25R,61D,displace,Male,Male,2015-03-17,AGS,focalfollow,agonism.winner
25R,0D3,feargrm,Male,Male,2015-03-11,AGS,focalfollow,agonism.winner
25R,1G2,feargrm,Male,Female,2015-04-10,AGS,focalfollow,agonism.winner
25R,00V,feargrm,Male,Female,2015-05-04,AGS,focalfollow,agonism.winner
25R,30Z,feargrm,Male,Male,2015-05-28,AGS,focalfollow,agonism.winner
25R,adult male,noncontactagg,Male,Unknown,2015-03-04,AGS,focalfollow,agonism.winner
25R,juvenile,noncontactagg,Male,Unknown,2015-03-17,AGS,focalfollow,agonism.winner
