groom_giver,groom_reciever,constrained_duration,observation_name
2D4,juvenile female,82,2019-04-10_2D4_JN_2
4P4,juvenile male,119,2019-04-10_4P4_JN_2
5A1,4E6,94,2019-04-10_5A1_JN_2
6C6,38Z,172,2019-04-10_6C6_JN_1
7L1,juvenile male,47,2019-04-10_7L1_JN_1
7L1,juvenile male,34,2019-04-10_7L1_JN_1
8I6,juvenile female,72,2019-04-10_8I6_JN_2
8M6,juvenile female,0,2019-04-10_8M6_JN_2
91V,juvenile female,27,2019-04-10_91V_JN_1
0B4,juvenile female,98,2019-04-11_0B4_JN_2
0I7,juvenile male,55,2019-04-11_0I7_JN_2
0I7,juvenile male,41,2019-04-11_0I7_JN_2
8M6,juvenile female,263,2019-04-11_8M6_JN_1
9I3,0C9,299,2019-04-11_9I3_JN_2
2P0,juvenile male,299,2019-04-15_2P0_JN_2
38Z,6C6,31,2019-04-15_38Z_JN_1
7A9,juvenile female,49,2019-04-15_7A9_JN_1
91V,0C9,214,2019-04-15_91V_JN_2
2D1,0C9,122,2019-04-16_2D1_JN_1
2I1,82V,299,2019-04-16_2I1_JN_2
6O6,7M4,200,2019-04-16_6O6_JN_2
7A9,juvenile female,300,2019-04-16_7A9_JN_1
98V,juvenile female,257,2019-04-16_98V_JN_2
3G2,juvenile female,106,2019-04-17_3G2_JN_2
3G2,juvenile female,40,2019-04-17_3G2_JN_2
3H6,juvenile male,156,2019-04-17_3H6_JN_2
5A1,juvenile female,85,2019-04-17_5A1_JN_2
5A1,juvenile female,155,2019-04-17_5A1_JN_2
6O9,8I6,170,2019-04-17_6O9_JN_1
91V,juvenile female,14,2019-04-17_91V_JN_2
97R,juvenile male,129,2019-04-17_97R_JN_2
2L6,82V,286,2019-04-18_2L6_JN_2
5H6,juvenile female,299,2019-04-18_5H6_JN_2
6O9,juvenile male,24,2019-04-18_6O9_JN_2
2B4,82Z,105,2019-04-23_2B4_JN_2
2B4,juvenile female,43,2019-04-23_2B4_JN_2
4P3,4H3,102,2019-04-23_4P3_JN_2
5A1,0I7,42,2019-04-23_5A1_JN_1
5A1,6M9,50,2019-04-23_5A1_JN_1
9L6,juvenile female,299,2019-04-23_9L6_JN_2
2D4,juvenile female,18,2019-04-24_2D4_JN_1
4P9,7A9,125,2019-04-24_4P9_JN_2
4P9,juvenile male,63,2019-04-24_4P9_JN_2
5P2,juvenile female,27,2019-04-24_5P2_JN_2
6M9,juvenile female,299,2019-04-24_6M9_JN_2
7I4,8I6,9,2019-04-24_7I4_JN_2
82V,juvenile female,29,2019-04-24_82V_JN_1
82V,juvenile female,88,2019-04-24_82V_JN_1
8M0,3D1,42,2019-04-24_8M0_JN_2
9L6,juvenile female,79,2019-04-24_9L6_JN_2
0H3,juvenile female,92,2019-04-25_0H3_JN_1
0H3,juvenile female,73,2019-04-25_0H3_JN_1
2D1,8M0,50,2019-04-25_2D1_JN_2
4M2,0C9,298,2019-04-25_4M2_JN_2
4P9,juvenile male,271,2019-04-25_4P9_JN_2
9I3,juvenile female,124,2019-04-25_9I3_JN_1
9I3,juvenile female,56,2019-04-25_9I3_JN_1
7H0,6O9,299,2019-04-26_7H0_JN_1
8I6,juvenile male,48,2019-04-26_8I6_JN_1
2G8,juvenile female,26,2019-04-30_2G8_JN_1
2B4,82Z,28,2019-05-01_2B4_JN_1
3O0,4M2,13,2019-05-01_3O0_JN_2
4H3,juvenile male,65,2019-05-01_4H3_JN_2
4H3,juvenile female,132,2019-05-01_4H3_JN_2
6O9,juvenile male,39,2019-05-01_6O9_JN_2
97R,juvenile male,22,2019-05-01_97R_JN_2
97R,8I6,55,2019-05-01_97R_JN_2
4I3,5E4,262,2019-05-13_4I3_JN_1
1F0,juvenile female,299,2019-05-15_1F0_JN_2
2C6,2B1,236,2019-05-15_2C6_JN_2
3O0,60V,21,2019-05-15_3O0_JN_2
2B4,juvenile female,188,2019-05-16_2B4_JN_1
0B4,juvenile male,85,2019-05-17_0B4_JN_1
1B4,48L,299,2019-05-17_1B4_JN_1
6O9,juvenile male,298,2019-05-17_6O9_JN_2
7L1,juvenile male,26,2019-05-17_7L1_JN_2
7L1,juvenile male,22,2019-05-17_7L1_JN_2
8M2,juvenile female,69,2019-05-17_8M2_JN_2
8M6,4A9,212,2019-05-17_8M6_JN_2
95V,0P2,168,2019-05-17_95V_JN_2
0G9,juvenile male,132,2019-05-20_0G9_JN_2
2L6,juvenile male,111,2019-05-20_2L6_JN_2
3D4,juvenile female,202,2019-05-20_3D4_JN_2
6I7,juvenile,127,2019-05-20_6I7_JN_2
6O9,juvenile,34,2019-05-20_6O9_JN_1
97R,juvenile male,11,2019-05-20_97R_JN_1
9I3,9I4,128,2019-05-20_9I3_JN_2
2L6,9C7,49,2019-05-21_2L6_JN_2
3L9,juvenile female,146,2019-05-21_3L9_JN_2
6J4,juvenile female,67,2019-05-21_6J4_JN_2
7M9,09Z,76,2019-05-21_7M9_JN_2
2D1,juvenile female,32,2019-05-22_2D1_JN_2
33V,juvenile male,40,2019-05-22_33V_JN_2
4P4,juvenile male,124,2019-05-22_4P4_JN_2
6O9,juvenile female,49,2019-05-22_6O9_JN_2
7H0,11Z,48,2019-05-22_7H0_JN_2
8I6,8M0,15,2019-05-22_8I6_JN_2
4H7,juvenile female,180,2019-05-23_4H7_JN_1
4H7,juvenile female,46,2019-05-23_4H7_JN_1
5A1,juvenile female,52,2019-05-29_5A1_JN_2
2C6,88N,73,2019-06-03_2C6_JN_1
3L9,juvenile female,81,2019-06-03_3L9_JN_1
3L9,juvenile male,165,2019-06-03_3L9_JN_1
5P1,9C7,252,2019-06-03_5P1_JN_2
4A9,48L,299,2019-06-05_4A9_JN_2
4P3,4P9,29,2019-06-05_4P3_JN_2
8I6,juvenile male,251,2019-06-06_8I6_JN_1
8M6,juvenile female,126,2019-06-06_8M6_JN_1
0B4,juvenile female,29,2019-06-10_0B4_JN_1
3K1,juvenile male,26,2019-06-10_3K1_JN_1
4A9,4P9,128,2019-06-10_4A9_JN_1
7M9,6C6,76,2019-06-10_7M9_JN_2
7M9,09Z,79,2019-06-10_7M9_JN_2
7M9,6C6,125,2019-06-10_7M9_JN_2
2D1,8M0,79,2019-06-11_2D1_JN_2
4M2,3O0,104,2019-06-11_4M2_JN_2
4M2,3O0,19,2019-06-11_4M2_JN_2
0H3,4H7,160,2019-06-12_0H3_JN_2
0P2,juvenile female,55,2019-06-12_0P2_JN_2
6M9,juvenile male,132,2019-06-12_6M9_JN_2
8I6,2L6,49,2019-06-12_8I6_JN_2
3K1,juvenile female,38,2019-06-13_3K1_JN_2
2D4,juvenile female,96,2019-06-17_2D4_JN_1
82V,juvenile female,239,2019-06-17_82V_JN_2
0I7,8M6,68,2019-06-18_0I7_JN_2
1F0,3H6,193,2019-06-18_1F0_JN_2
98V,juvenile male,26,2019-06-18_98V_JN_2
0G9,5E4,299,2019-06-19_0G9_JN_2
3H6,7B3,33,2019-06-19_3H6_JN_2
7M9,7F7,68,2019-06-19_7M9_JN_2
8I6,juvenile male,108,2019-06-19_8I6_JN_2
8M6,juvenile female,74,2019-06-19_8M6_JN_2
8M6,4A9,143,2019-06-19_8M6_JN_2
2G8,2P0,63,2019-06-20_2G8_JN_2
2G8,2P0,115,2019-06-20_2G8_JN_2
0P2,juvenile female,95,2019-06-25_0P2_JN_2
0P2,77V,60,2019-06-25_0P2_JN_2
3K1,3I6,87,2019-06-25_3K1_JN_2
67Z,2D1,229,2019-06-25_67Z_JN_1
9C7,3L9,34,2019-06-25_9C7_JN_1
0B4,juvenile male,45,2019-06-26_0B4_JN_2
33V,juvenile male,298,2019-06-27_33V_JN_2
7L1,juvenile female,37,2019-06-27_7L1_JN_1
9L6,1F0,104,2019-06-27_9L6_JN_2
4H3,juvenile male,81,2019-07-04_4H3_JN_1
4H3,5A1,17,2019-07-05_4H3_JN_2
1B4,74K,114,2019-07-08_1B4_JN_1
8M6,4P9,19,2019-07-08_8M6_JN_1
2B4,3I4,129,2019-07-09_2B4_JN_2
8M6,juvenile female,299,2019-07-09_8M6_JN_2
0C9,3H6,299,2019-07-10_0C9_JN_2
97R,9L6,17,2019-07-10_97R_JN_1
0H3,juvenile female,159,2019-07-11_0H3_JN_2
2D1,juvenile female,37,2019-07-11_2D1_JN_1
5A1,juvenile female,109,2019-07-12_5A1_JN_1
2B4,3I4,41,2019-07-16_2B4_JN_2
2P0,2D4,129,2019-07-16_2P0_JN_2
2P0,6O9,62,2019-07-16_2P0_JN_2
2P0,4P9,77,2019-07-16_2P0_JN_2
2G8,juvenile male,54,2019-07-17_2G8_JN_1
4I3,5E4,56,2019-07-17_4I3_JN_2
4I3,5E4,27,2019-07-17_4I3_JN_2
53N,juvenile female,299,2019-07-18_53N_JN_2
8M0,4H7,188,2019-07-18_8M0_JN_2
8M6,9C7,117,2019-07-18_8M6_JN_2
1F0,7I4,298,2019-07-19_1F0_JN_2
2B4,6O9,93,2019-07-19_2B4_JN_2
2B4,6J4,125,2019-07-19_2B4_JN_2
2G8,33V,78,2019-07-19_2G8_JN_2
7M9,33V,169,2019-07-23_7M9_JN_2
2L6,juvenile female,35,2019-08-01_2L6_JN_1
82V,juvenile female,173,2019-08-01_82V_JN_1
3H6,09Z,152,2019-08-05_3H6_JN_2
5P1,5H6,27,2019-08-05_5P1_JN_2
5P1,6M9,42,2019-08-05_5P1_JN_2
7I4,6O9,231,2019-08-05_7I4_JN_2
9I3,juvenile female,110,2019-08-05_9I3_JN_2
9I3,0C9,85,2019-08-05_9I3_JN_2
0H3,4H7,78,2019-08-06_0H3_JN_1
0H3,0G1,87,2019-08-06_0H3_JN_1
2L6,6J4,191,2019-08-07_2L6_JN_2
2D4,juvenile female,238,2019-08-12_2D4_JN_2
5P1,juvenile female,22,2019-08-12_5P1_JN_1
7M5,8I6,29,2019-08-12_7M5_JN_2
0I7,juvenile female,34,2019-08-13_0I7_JN_2
3G2,1K8,37,2019-08-13_3G2_JN_2
5H6,7O1,165,2019-08-13_5H6_JN_2
5P1,4P9,55,2019-08-13_5P1_JN_2
0B4,juvenile female,26,2019-08-14_0B4_JN_1
2P0,0P2,43,2019-08-20_2P0_JN_2
4P3,juvenile female,59,2019-08-20_4P3_JN_1
88N,82Z,9,2019-08-20_88N_JN_2
8I6,9L6,158,2019-08-20_8I6_JN_2
1B4,5P1,85,2019-08-21_1B4_JN_2
77V,juvenile male,57,2019-08-21_77V_JN_2
1F0,juvenile female,89,2019-08-22_1F0_JN_2
4P9,6M9,86,2019-08-22_4P9_JN_2
3I4,3I4,195,2019-08-23_3I4_JN_2
3K1,juvenile male,48,2019-08-23_3K1_JN_2
7L1,juvenile female,55,2019-08-23_7L1_JN_2
0P2,3H6,59,2019-08-26_0P2_JN_1
9I3,3D1,134,2019-08-26_9I3_JN_2
0J9,0C9,299,2019-09-09_0J9_JN_2
5A1,38Z,143,2019-09-09_5A1_JN_2
6M8,6O6,116,2019-09-09_6M8_JN_2
2B4,91V,90,2019-09-10_2B4_JN_2
2B4,91V,99,2019-09-10_2B4_JN_2
2D1,juvenile female,68,2019-09-10_2D1_JN_2
0B4,6C6,204,2019-09-12_0B4_JN_1
0G9,juvenile male,25,2019-09-12_0G9_JN_2
4I3,5E4,86,2019-09-12_4I3_JN_2
4I3,5E4,27,2019-09-12_4I3_JN_2
82V,0C9,237,2019-09-12_82V_JN_2
9L6,95V,66,2019-09-13_9L6_JN_1
7A9,juvenile female,62,2019-09-16_7A9_JN_1
0B4,6C6,258,2019-09-18_0B4_JN_2
0I7,juvenile male,136,2019-09-18_0I7_JN_2
4P4,2D1,56,2019-09-18_4P4_JN_2
0C9,2D1,10,2019-09-27_0C9_JN_2
11Z,juvenile male,49,2019-09-27_11Z_JN_1
4P3,juvenile male,107,2019-09-27_4P3_JN_1
9L6,3D1,207,2019-09-27_9L6_JN_2
0I7,2C6,74,2019-09-30_0I7_JN_1
11Z,6I7,54,2019-09-30_11Z_JN_2
48L,6C6,236,2019-09-30_48L_JN_2
5H6,5A1,55,2019-09-30_5H6_JN_1
98V,9C7,54,2019-09-30_98V_JN_2
48L,juvenile female,76,2019-10-01_48L_JN_2
0B4,4P9,48,2019-10-02_0B4_JN_1
38Z,7O1,105,2019-10-02_38Z_JN_1
3G2,juvenile female,241,2019-10-02_3G2_JN_2
4A9,48L,4,2019-10-02_4A9_JN_2
5E4,48L,262,2019-10-02_5E4_JN_2
8M6,juvenile female,64,2019-10-02_8M6_JN_1
38Z,juvenile male,148,2019-10-03_38Z_JN_2
3L9,2C6,298,2019-10-03_3L9_JN_2
4A9,48L,299,2019-10-03_4A9_JN_1
5P1,2C6,250,2019-10-03_5P1_JN_2
7M4,5P2,60,2019-10-03_7M4_JN_1
8M6,3L9,59,2019-10-03_8M6_JN_2
8M6,3L9,80,2019-10-03_8M6_JN_2
0I7,0C9,299,2019-10-04_0I7_JN_1
7A9,juvenile female,263,2019-10-04_7A9_JN_2
7M7,juvenile female,298,2019-10-04_7M7_JN_1
7M9,09Z,170,2019-02-06_09Z_JN_2
7M9,09Z,73,2019-02-06_09Z_JN_2
juvenile female,0H3,28,2019-02-06_0H3_JN_2
juvenile female,0I7,70,2019-02-06_0I7_JN_1
juvenile female,0J9,300,2019-02-06_0J9_JN_1
juvenile male,0P2,65,2019-02-06_0P2_JN_2
7A9,67Z,299,2019-02-06_67Z_JN_1
juvenile male,7H0,111,2019-02-06_7H0_JN_2
juvenile female,7M9,1,2019-02-06_7M9_JN_2
juvenile female,7O1,266,2019-02-07_7O1_JN_1
5A1,5P1,129,2019-02-11_5P1_JN_2
5A1,5P1,44,2019-02-11_5P1_JN_2
juvenile male,77V,118,2019-02-11_77V_JN_1
juvenile female,91V,32,2019-02-11_91V_JN_1
6J4,9I4,71,2019-02-11_9I4_JN_2
5E4,3D1,195,2019-02-12_3D1_JN_2
juvenile female,95V,181,2019-02-12_95V_JN_2
juvenile female,0B4,144,2019-02-19_0B4_JN_2
9O5,3O0,236,2019-02-19_3O0_JN_2
juvenile female,97R,78,2019-02-19_97R_JN_1
juvenile female,98V,137,2019-02-19_98V_JN_2
juvenile female,0I7,159,2019-02-20_0I7_JN_1
juvenile female,0I7,70,2019-02-20_0I7_JN_1
juvenile female,2I1,299,2019-02-20_2I1_JN_2
91V,6C6,181,2019-02-20_6C6_JN_1
2P0,7O1,14,2019-02-20_7O1_JN_1
juvenile,91V,210,2019-02-20_91V_JN_2
6C6,91V,36,2019-02-20_91V_JN_2
juvenile female,1F0,37,2019-02-22_1F0_JN_2
8M6,4P9,201,2019-02-22_4P9_JN_2
juvenile female,7A9,108,2019-02-22_7A9_JN_2
juvenile female,8M2,299,2019-02-22_8M2_JN_2
juvenile female,33V,31,2019-02-25_33V_JN_2
1F0,3H6,271,2019-02-25_3H6_JN_1
juvenile female,3L9,53,2019-02-25_3L9_JN_2
juvenile female,4H7,39,2019-02-25_4H7_JN_2
4P9,53N,300,2019-02-25_53N_JN_2
juvenile female,53N,179,2019-02-25_53N_JN_2
4I3,5E4,287,2019-02-25_5E4_JN_2
0G1,6I7,214,2019-02-25_6I7_JN_2
juvenile female,6O9,176,2019-02-25_6O9_JN_2
juvenile female,2B4,114,2019-02-26_2B4_JN_2
juvenile female,38Z,99,2019-02-26_38Z_JN_2
6C6,3B8,136,2019-02-26_3B8_JN_2
4A9,67Z,300,2019-02-26_67Z_JN_2
juvenile male,6C6,102,2019-02-26_6C6_JN_2
0P2,95V,44,2019-02-26_95V_JN_2
0P2,95V,10,2019-02-26_95V_JN_2
9L6,0G9,197,2019-02-27_0G9_JN_2
juvenile female,4P9,172,2019-02-27_4P9_JN_1
8M6,5A1,126,2019-02-27_5A1_JN_2
8M6,5A1,59,2019-02-27_5A1_JN_2
juvenile female,7A9,114,2019-02-27_7A9_JN_1
juvenile female,97R,35,2019-02-27_97R_JN_2
juvenile female,2D4,172,2019-02-28_2D4_JN_2
6C6,3B8,41,2019-02-28_3B8_JN_1
8M6,4A9,83,2019-02-28_4A9_JN_1
juvenile male,6I7,101,2019-02-28_6I7_JN_2
juvenile female,0H3,111,2019-03-04_0H3_JN_2
juvenile female,0H3,44,2019-03-04_0H3_JN_2
0I7,2I1,58,2019-03-06_2I1_JN_2
2D1,4P4,43,2019-03-06_4P4_JN_2
juvenile female,1F0,57,2019-03-07_1F0_JN_1
4E6,5P1,119,2019-03-07_5P1_JN_1
98V,5P2,28,2019-03-07_5P2_JN_1
6C6,95V,92,2019-03-07_95V_JN_1
juvenile female,0C9,275,2019-03-08_0C9_JN_1
8M6,0I7,109,2019-03-08_0I7_JN_2
7B3,7F7,29,2019-03-08_7F7_JN_2
juvenile female,82V,67,2019-03-08_82V_JN_2
juvenile female,82V,70,2019-03-08_82V_JN_2
juvenile female,82V,11,2019-03-08_82V_JN_2
43P,1K8,59,2019-03-11_1K8_JN_2
juvenile,1K8,108,2019-03-11_1K8_JN_2
8M0,2D1,20,2019-03-11_2D1_JN_2
1H9,4I3,50,2019-03-11_4I3_JN_1
1H9,4I3,57,2019-03-11_4I3_JN_1
8M6,4P9,235,2019-03-11_4P9_JN_2
8M0,5E4,120,2019-03-11_5E4_JN_2
8H0,9I3,6,2019-03-11_9I3_JN_1
juvenile female,9L6,71,2019-03-11_9L6_JN_2
53N,0I7,34,2019-03-12_0I7_JN_2
juvenile female,9C7,116,2019-03-12_9C7_JN_2
juvenile male,38Z,39,2019-03-13_38Z_JN_2
juvenile male,4H3,76,2019-03-13_4H3_JN_1
4G6,82V,198,2019-03-13_82V_JN_2
juvenile female,0H3,52,2019-03-14_0H3_JN_1
9E6,2B1,52,2019-03-14_2B1_JN_2
8H0,3G2,30,2019-03-14_3G2_JN_2
82Z,88N,149,2019-03-14_88N_JN_2
juvenile male,3H6,135,2019-03-18_3H6_JN_1
juvenile female,7M5,16,2019-03-18_7M5_JN_2
juvenile male,33V,66,2019-03-19_33V_JN_2
6C6,38Z,158,2019-03-19_38Z_JN_2
6C6,38Z,49,2019-03-19_38Z_JN_2
juvenile male,5P2,244,2019-03-19_5P2_JN_2
juvenile male,6I7,299,2019-03-19_6I7_JN_1
juvenile male,9O5,107,2019-03-19_9O5_JN_1
38Z,6C6,233,2019-03-20_6C6_JN_2
38Z,6C6,9,2019-03-20_6C6_JN_2
