groom_giver,groom_reciever,constrained_duration,observation_name
46N,3J5,389,2016-09-09_46N_CE_6
46N,3J5,0,2016-09-09_46N_CE_6
7A6,3B1,204,2016-09-09_7A6_CE_3
7A6,3B1,0,2016-09-09_7A6_CE_3
9J5,4B2,132,2016-09-09_9J5_CE_5
9J5,4B2,0,2016-09-09_9J5_CE_5
4H0,9J5,38,2016-09-12_4H0_CE_4
4H0,9J5,0,2016-09-12_4H0_CE_4
5I0,5G2,233,2016-09-12_5I0_CE_6
2C8,3I3,181,2016-09-13_2C8_CE_3
2C8,3I3,0,2016-09-13_2C8_CE_3
3J5,7F2,48,2016-09-14_3J5_CE_2
3J5,7F2,0,2016-09-14_3J5_CE_2
4A5,4H0,376,2016-09-14_4A5_CE_6
4A5,4H0,0,2016-09-14_4A5_CE_6
3J3,7H9,87,2016-09-16_3J3_CE_4
3J5,5F7,52,2016-09-20_3J5_CE_5
3J5,5F7,0,2016-09-20_3J5_CE_5
3J5,3A7,54,2016-09-20_3J5_CE_5
0J8,5G2,48,2016-09-21_0J8_CE_5
0J8,5G2,0,2016-09-21_0J8_CE_5
3A7,16Z,148,2016-09-21_3A7_CE_2
3A7,16Z,0,2016-09-21_3A7_CE_2
33V,3H6,175,2016-09-21_33V_CE_3
33V,3H6,0,2016-09-21_33V_CE_3
4E0,87F,85,2016-09-22_4E0_CE_4
4E0,87F,0,2016-09-22_4E0_CE_4
5C4,7F2,95,2016-09-22_5C4_CE_3
5C4,7F2,0,2016-09-22_5C4_CE_3
0J8,6I2,161,2016-09-27_0J8_CE_2
0J8,6I2,0,2016-09-27_0J8_CE_2
4C3,6H9,164,2016-09-27_4C3_CE_5
4I4,2F0,243,2016-09-28_4I4_CE_3
4I4,2F0,0,2016-09-28_4I4_CE_3
8C3,76L,413,2016-09-28_8C3_CE_4
8C3,76L,0,2016-09-28_8C3_CE_4
3H4,2F0,105,2016-10-03_3H4_CE_6
3H4,2F0,0,2016-10-03_3H4_CE_6
3H4,4H0,48,2016-10-03_3H4_CE_6
5F7,31V,297,2016-10-03_5F7_CE_4
5F7,31V,0,2016-10-03_5F7_CE_4
76L,3J5,43,2016-10-03_76L_CE_5
76L,3J5,0,2016-10-03_76L_CE_5
76L,7F2,78,2016-10-03_76L_CE_5
1E7,3I3,555,2016-10-05_1E7_CE_2
1E7,3I3,0,2016-10-05_1E7_CE_2
4A0,2C8,61,2016-10-05_4A0_CE_6
4A0,2C8,0,2016-10-05_4A0_CE_6
4A0,2C8,479,2016-10-05_4A0_CE_6
4A0,2C8,0,2016-10-05_4A0_CE_6
5C4,26V,90,2016-10-05_5C4_CE_6
6A4,4F5,166,2016-10-05_6A4_CE_6
6A4,4F5,0,2016-10-05_6A4_CE_6
6A4,4I5,47,2016-10-05_6A4_CE_6
6A4,4I5,0,2016-10-05_6A4_CE_6
69O,2C8,226,2016-10-05_69O_CE_5
8A3,3J3,57,2016-10-05_8A3_CE_6
8A3,3J3,0,2016-10-05_8A3_CE_6
33V,8A3,262,2016-10-06_33V_CE_1
33V,8A3,0,2016-10-06_33V_CE_1
8C3,88T,37,2016-10-06_8C3_CE_6
8C3,88T,0,2016-10-06_8C3_CE_6
8C3,76L,272,2016-10-06_8C3_CE_6
8C3,76L,0,2016-10-06_8C3_CE_6
76L,8C3,432,2016-10-07_76L_CE_4
76L,8C3,0,2016-10-07_76L_CE_4
76L,8C3,39,2016-10-07_76L_CE_4
0G9,5E4,178,2016-10-11_0G9_CE_6
0G9,5E4,0,2016-10-11_0G9_CE_6
39L,8D6,296,2016-10-14_39L_CE_6
5F7,31V,126,2016-08-09_5F7_CE_5
5F7,31V,0,2016-08-09_5F7_CE_5
5F7,26V,58,2016-08-09_5F7_CE_5
5F7,26V,0,2016-08-09_5F7_CE_5
5F7,26V,27,2016-08-09_5F7_CE_5
3A7,4F8,119,2016-08-11_3A7_CE_5
3A7,4F8,0,2016-08-11_3A7_CE_5
2F0,2C8,78,2016-02-23_2F0_SML_3
4F5,1E5,231,2016-02-23_4F5_SML_4
4F5,1E5,0,2016-02-23_4F5_SML_4
09Z,6C6,27,2016-02-24_09Z_SML_3
09Z,6C6,0,2016-02-24_09Z_SML_3
4H1,2J5,101,2016-08-10_2J5_SML_4
4H1,2J5,0,2016-08-10_2J5_SML_4
4H1,2J5,29,2016-08-10_2J5_SML_4
33V,7F7,49,2016-08-10_7F7_SML_2
33V,7F7,0,2016-08-10_7F7_SML_2
33V,7F7,59,2016-08-10_7F7_SML_2
33V,7F7,0,2016-08-10_7F7_SML_2
4F5,1E5,42,2016-08-11_1E5_SML_5
4F5,1E5,0,2016-08-11_1E5_SML_5
76L,25L,123,2016-08-11_25L_SML_5
76L,25L,0,2016-08-11_25L_SML_5
2G8,33V,447,2016-08-12_33V_SML_6
2G8,33V,0,2016-08-12_33V_SML_6
76L,8C3,30,2016-08-12_8C3_SML_2
76L,8C3,0,2016-08-12_8C3_SML_2
4F8,3B1,176,2016-08-03_3B1_SML_6
4F8,3B1,0,2016-08-03_3B1_SML_6
9J5,4B2,114,2016-08-03_4B2_SML_5
9J5,4B2,0,2016-08-03_4B2_SML_5
3B1,1E7,467,2016-08-04_1E7_SML_5
3B1,1E7,0,2016-08-04_1E7_SML_5
4E0,4B2,308,2016-08-05_4B2_SML_2
0F6,4H1,30,2016-08-05_4H1_SML_5
0F6,4H1,0,2016-08-05_4H1_SML_5
7C8,4I5,87,2016-08-05_4I5_SML_3
7C8,4I5,0,2016-08-05_4I5_SML_3
2J5,2F0,107,2016-08-08_2F0_SML_6
2J5,2F0,0,2016-08-08_2F0_SML_6
2J5,4I4,171,2016-08-09_4I4_SML_5
2J5,4I4,0,2016-08-09_4I4_SML_5
4A5,2F0,160,2016-03-01_2F0_SML_5
4A5,2F0,0,2016-03-01_2F0_SML_5
7F2,0E8,36,2016-03-10_0E8_SML_6
7F2,0E8,0,2016-03-10_0E8_SML_6
16Z,09Z,62,2016-03-15_09Z_SML_5
16Z,09Z,0,2016-03-15_09Z_SML_5
4D5,09Z,33,2016-03-15_09Z_SML_5
4D5,09Z,0,2016-03-15_09Z_SML_5
93I,0B5,51,2016-03-16_0B5_SML_4
93I,0B5,0,2016-03-16_0B5_SML_4
4A5,3H4,123,2016-03-17_3H4_SML_5
4A5,3H4,0,2016-03-17_3H4_SML_5
4A5,3H4,146,2016-03-17_3H4_SML_5
39L,X91,86,2016-03-02_X91_SML_6
8F0,0G8,55,2016-03-03_0G8_SML_5
8F0,0G8,0,2016-03-03_0G8_SML_5
8F0,0G8,81,2016-03-03_0G8_SML_5
8F0,0G8,0,2016-03-03_0G8_SML_5
8F0,0G8,35,2016-03-03_0G8_SML_5
8F0,0G8,0,2016-03-03_0G8_SML_5
3F4,6D8,79,2016-03-03_6D8_SML_3
3F4,6D8,0,2016-03-03_6D8_SML_3
4E0,87F,183,2016-03-03_87F_SML_4
4E0,87F,0,2016-03-03_87F_SML_4
8A3,7H9,128,2016-03-04_7H9_SML_3
8A3,7H9,0,2016-03-04_7H9_SML_3
89K,25L,128,2016-03-10_25L_SML_4
89K,25L,0,2016-03-10_25L_SML_4
89K,25L,135,2016-03-10_25L_SML_4
99Z,4H2,120,2016-03-11_4H2_SML_5
99Z,4H2,0,2016-03-11_4H2_SML_5
5B2,6B0,54,2016-03-11_6B0_SML_3
5B2,6B0,0,2016-03-11_6B0_SML_3
5G2,8A3,500,2016-03-11_8A3_SML_2
8A3,3J3,102,2016-03-07_3J3_SML_3
8A3,3J3,0,2016-03-07_3J3_SML_3
5C4,8D6,77,2016-05-16_8D6_SML_6
5C4,8D6,0,2016-05-16_8D6_SML_6
60V,95V,442,2016-05-16_95V_SML_4
60V,95V,0,2016-05-16_95V_SML_4
85V,7A6,165,2016-04-21_7A6_SML_5
31S,01K,83,2016-04-22_01K_SML_3
3H4,4A5,54,2016-04-22_4A5_SML_1
3H4,4A5,0,2016-04-22_4A5_SML_1
0G8,46N,41,2016-04-26_46N_SML_3
0G8,46N,0,2016-04-26_46N_SML_3
