agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
2J6,2A2,displace,Male,Female,2017-03-14,JG,focalfollow,agonism.winner
1A3,2H3,displace,Female,Female,2017-03-23,JG,focalfollow,agonism.winner
12Z,4C1,displace,Male,Female,2017-03-14,JG,focalfollow,agonism.winner
5K1,4C2,displace,Female,Female,2017-03-13,JG,focalfollow,agonism.winner
7J6,7E1,displace,Male,Male,2017-03-31,JG,focalfollow,agonism.winner
2J6,8C0,displace,Male,Male,2017-03-14,JG,focalfollow,agonism.winner
92D,8E8,displace,Female,Female,2017-03-14,JG,focalfollow,agonism.winner
1A3,8F3,displace,Female,Female,2017-03-23,JG,focalfollow,agonism.winner
82A,98T,displace,Female,Female,2017-03-06,JG,focalfollow,agonism.winner
9E5,9F5,displace,Male,Male,2017-03-22,JG,focalfollow,agonism.winner
0I5,7B7,contactagg,Female,Female,2017-03-22,JG,focalfollow,agonism.winner
59A,8J8,contactagg,Female,Female,2017-03-09,JG,focalfollow,agonism.winner
2H3,infant,contactagg,Female,Unknown,2017-03-02,JG,focalfollow,agonism.winner
4C2,infant,contactagg,Female,Unknown,2017-03-13,JG,focalfollow,agonism.winner
12Z,infant,contactagg,Male,Unknown,2017-03-17,JG,focalfollow,agonism.winner
7B7,infant,contactagg,Female,Unknown,2017-03-17,JG,focalfollow,agonism.winner
2L8,infant,contactagg,Female,Unknown,2017-03-20,JG,focalfollow,agonism.winner
9E5,infant,contactagg,Male,Unknown,2017-03-21,JG,overtime,agonism.winner
5K7,infant,contactagg,Female,Unknown,2017-03-23,JG,focalfollow,agonism.winner
2A5,infant,contactagg,Female,Unknown,2017-03-28,JG,focalfollow,agonism.winner
53E,infant,contactagg,Female,Unknown,2017-03-29,JG,focalfollow,agonism.winner
2H3,juvenile,contactagg,Female,Unknown,2017-03-01,JG,focalfollow,agonism.winner
8J6,juvenile,contactagg,Female,Unknown,2017-03-01,JG,focalfollow,agonism.winner
34N,juvenile,contactagg,Female,Unknown,2017-03-15,JG,focalfollow,agonism.winner
63V,juvenile,contactagg,Female,Unknown,2017-03-15,JG,focalfollow,agonism.winner
2H3,juvenile,contactagg,Female,Unknown,2017-03-20,JG,focalfollow,agonism.winner
3E2,juvenile,contactagg,Female,Unknown,2017-03-20,JG,focalfollow,agonism.winner
5G3,00O,avoid,Male,Female,2017-03-22,JG,focalfollow,agonism.winner
5G3,00O,avoid,Male,Female,2017-03-22,JG,focalfollow,agonism.winner
9H2,03J,avoid,Male,Female,2017-03-06,JG,focalfollow,agonism.winner
12Z,0I5,avoid,Male,Female,2017-03-17,JG,focalfollow,agonism.winner
5J5,17L,avoid,Male,Male,2017-03-30,JG,focalfollow,agonism.winner
5G7,1A3,avoid,Male,Female,2017-03-14,JG,focalfollow,agonism.winner
9H7,1J7,avoid,Female,Female,2017-03-14,JG,focalfollow,agonism.winner
1A3,1L5,avoid,Female,Female,2017-03-30,JG,focalfollow,agonism.winner
5K1,2A2,avoid,Female,Female,2017-03-13,JG,focalfollow,agonism.winner
9H2,2A8,avoid,Male,Female,2017-03-06,JG,focalfollow,agonism.winner
64P,2H3,avoid,Female,Female,2017-03-15,JG,focalfollow,agonism.winner
92D,2J2,avoid,Female,Female,2017-03-27,JG,focalfollow,agonism.winner
50I,34N,avoid,Female,Female,2017-03-28,JG,focalfollow,agonism.winner
59A,40L,avoid,Female,Female,2017-03-20,JG,focalfollow,agonism.winner
9H2,50I,avoid,Male,Female,2017-03-30,JG,focalfollow,agonism.winner
53E,5K7,avoid,Female,Female,2017-03-22,JG,focalfollow,agonism.winner
9H2,61J,avoid,Male,Female,2017-03-01,JG,focalfollow,agonism.winner
59A,7B7,avoid,Female,Female,2017-03-14,JG,focalfollow,agonism.winner
12Z,8B0,avoid,Male,Female,2017-03-27,JG,focalfollow,agonism.winner
59A,8E8,avoid,Female,Female,2017-03-02,JG,focalfollow,agonism.winner
5K7,9H7,avoid,Female,Female,2017-03-31,JG,focalfollow,agonism.winner
1J2,9I6,avoid,Male,Female,2017-03-21,JG,focalfollow,agonism.winner
43P,juvenile,threat,Male,Unknown,2017-03-02,JN,overtime,agonism.winner
07D,unknown,threat,Male,Unknown,2017-01-31,JN,focalfollow,agonism.winner
52P,unknown,threat,Female,Unknown,2017-02-01,JN,focalfollow,agonism.winner
28J,unknown,threat,Female,Unknown,2017-02-07,JN,focalfollow,agonism.winner
52P,unknown,threat,Female,Unknown,2017-02-21,JN,focalfollow,agonism.winner
2A7,1A3,threat,Female,Female,2017-02-17,JN,focalfollow,agonism.winner
6I9,1J8,threat,Male,Male,2017-02-22,JN,focalfollow,agonism.winner
3L3,1J0,threat,Male,Male,2017-02-09,JN,focalfollow,agonism.winner
3L3,00O,threat,Male,Female,2017-01-23,JN,focalfollow,agonism.winner
7I5,00O,threat,Male,Female,2017-01-31,JN,focalfollow,agonism.winner
3E7,18Z,threat,Female,Male,2017-02-24,JN,focalfollow,agonism.winner
5C0,2J2,threat,Female,Female,2017-01-30,JN,focalfollow,agonism.winner
17K,2L5,threat,Male,Female,2017-03-02,JN,focalfollow,agonism.winner
3L1,28J,threat,Male,Female,2017-04-04,JN,focalfollow,agonism.winner
8B0,29Z,threat,Female,Female,2017-01-26,JN,focalfollow,agonism.winner
78T,29Z,threat,Female,Female,2017-04-04,JN,focalfollow,agonism.winner
52P,adult female,threat,Female,Unknown,2017-02-02,JN,focalfollow,agonism.winner
9F5,adult female,threat,Male,Unknown,2017-02-22,JN,focalfollow,agonism.winner
9G3,adult female,threat,Female,Unknown,2017-03-14,JN,focalfollow,agonism.winner
5C0,3E2,threat,Female,Female,2017-03-17,JN,focalfollow,agonism.winner
43F,3L1,threat,Female,Male,2017-03-23,JN,focalfollow,agonism.winner
7D7,adult male,threat,Male,Unknown,2017-02-09,JN,focalfollow,agonism.winner
7D7,adult male,threat,Male,Unknown,2017-02-09,JN,focalfollow,agonism.winner
3L3,adult male,threat,Male,Unknown,2017-04-03,JN,focalfollow,agonism.winner
9F5,40L,threat,Male,Female,2017-03-21,JN,focalfollow,agonism.winner
3C3,42L,threat,Female,Female,2017-03-21,JN,focalfollow,agonism.winner
61J,5G9,threat,Female,Female,2017-03-21,JN,focalfollow,agonism.winner
0A4,52P,threat,Female,Female,2017-03-21,JN,focalfollow,agonism.winner
00O,52P,threat,Female,Female,2017-04-05,JN,focalfollow,agonism.winner
78T,juvenile,threat,Female,Unknown,2017-01-30,JN,focalfollow,agonism.winner
00O,juvenile,threat,Female,Unknown,2017-02-01,JN,focalfollow,agonism.winner
8F3,juvenile,threat,Female,Unknown,2017-02-01,JN,focalfollow,agonism.winner
4K3,juvenile,threat,Male,Unknown,2017-02-07,JN,focalfollow,agonism.winner
8F3,juvenile,threat,Female,Unknown,2017-02-13,JN,focalfollow,agonism.winner
8J8,juvenile,threat,Female,Unknown,2017-02-16,JN,focalfollow,agonism.winner
00O,juvenile,threat,Female,Unknown,2017-02-24,JN,focalfollow,agonism.winner
9A4,juvenile,threat,Female,Unknown,2017-02-24,JN,focalfollow,agonism.winner
1L4,juvenile,threat,Female,Unknown,2017-03-01,JN,focalfollow,agonism.winner
98K,juvenile,threat,Male,Unknown,2017-03-01,JN,focalfollow,agonism.winner
2L5,juvenile,threat,Female,Unknown,2017-03-02,JN,focalfollow,agonism.winner
43F,juvenile,threat,Female,Unknown,2017-03-02,JN,focalfollow,agonism.winner
43P,juvenile,threat,Male,Unknown,2017-03-02,JN,focalfollow,agonism.winner
8B0,juvenile,threat,Female,Unknown,2017-03-02,JN,focalfollow,agonism.winner
6I9,juvenile,threat,Male,Unknown,2017-03-06,JN,focalfollow,agonism.winner
7I5,juvenile,threat,Male,Unknown,2017-03-15,JN,focalfollow,agonism.winner
07D,juvenile,threat,Male,Unknown,2017-03-20,JN,focalfollow,agonism.winner
7D7,juvenile,threat,Male,Unknown,2017-03-21,JN,focalfollow,agonism.winner
3C3,juvenile,threat,Female,Unknown,2017-03-22,JN,focalfollow,agonism.winner
3E7,juvenile,threat,Female,Unknown,2017-03-31,JN,focalfollow,agonism.winner
1J0,juvenile,threat,Male,Unknown,2017-04-04,JN,focalfollow,agonism.winner
0K2,juvenile,threat,Female,Unknown,2017-04-05,JN,focalfollow,agonism.winner
0G5,infant,threat,Female,Unknown,2017-02-01,JN,focalfollow,agonism.winner
84J,infant,threat,Male,Unknown,2017-03-28,JN,focalfollow,agonism.winner
1L4,7D7,threat,Female,Male,2017-03-01,JN,focalfollow,agonism.winner
17K,7D8,threat,Male,Female,2017-03-16,JN,focalfollow,agonism.winner
5C0,7G2,threat,Female,Male,2017-02-17,JN,focalfollow,agonism.winner
8C0,7I5,threat,Male,Male,2017-02-07,JN,focalfollow,agonism.winner
3C3,76L,threat,Female,Female,2017-04-04,JN,focalfollow,agonism.winner
61J,8C2,threat,Female,Male,2017-03-17,JN,focalfollow,agonism.winner
4K3,8E8,threat,Male,Female,2017-01-31,JN,focalfollow,agonism.winner
8C2,8J6,threat,Male,Female,2017-03-01,JN,focalfollow,agonism.winner
5C0,8J8,threat,Female,Female,2017-02-01,JN,focalfollow,agonism.winner
0G5,82L,threat,Female,Female,2017-03-15,JN,focalfollow,agonism.winner
9A4,90P,threat,Female,Female,2017-02-24,JN,focalfollow,agonism.winner
0G5,9D1,threat,Female,Male,2017-03-21,JN,focalfollow,agonism.winner
43P,9E5,threat,Male,Male,2017-01-25,JN,focalfollow,agonism.winner
3L3,9H2,threat,Male,Male,2017-02-07,JN,focalfollow,agonism.winner
98K,9I0,threat,Male,Male,2017-03-22,JN,focalfollow,agonism.winner
43F,98T,threat,Female,Female,2017-03-14,JN,focalfollow,agonism.winner
0G5,98T,threat,Female,Female,2017-03-21,JN,focalfollow,agonism.winner
6I9,1J8,submit,Male,Male,2017-03-20,JN,focalfollow,agonism.winner
6I9,1J8,submit,Male,Male,2017-03-20,JN,focalfollow,agonism.winner
04Z,0K2,submit,Male,Female,2017-04-04,JN,focalfollow,agonism.winner
6I9,0L1,submit,Male,Male,2017-03-06,JN,focalfollow,agonism.winner
3L3,1J0,submit,Male,Male,2017-02-09,JN,focalfollow,agonism.winner
6I9,1J0,submit,Male,Male,2017-02-16,JN,focalfollow,agonism.winner
3L3,00O,submit,Male,Female,2017-01-23,JN,focalfollow,agonism.winner
0A4,2A5,submit,Female,Female,2017-02-21,JN,focalfollow,agonism.winner
00O,2A7,submit,Female,Female,2017-03-08,JN,focalfollow,agonism.winner
3L1,2E1,submit,Male,Female,2017-02-07,JN,focalfollow,agonism.winner
96B,2J6,submit,Male,Male,2017-03-23,JN,focalfollow,agonism.winner
17K,4C1,submit,Male,Female,2017-03-02,JN,focalfollow,agonism.winner
1J0,5C0,submit,Male,Female,2017-02-14,JN,focalfollow,agonism.winner
1J8,79Z,submit,Male,Female,2017-02-22,JN,focalfollow,agonism.winner
96B,8C2,submit,Male,Male,2017-02-21,JN,focalfollow,agonism.winner
5C0,8E8,submit,Female,Female,2017-03-02,JN,focalfollow,agonism.winner
1J8,8J6,submit,Male,Female,2017-03-22,JN,focalfollow,agonism.winner
84J,8J8,submit,Male,Female,2017-03-08,JN,focalfollow,agonism.winner
0G5,82A,submit,Female,Female,2017-03-06,JN,focalfollow,agonism.winner
0G5,0I5,submit,Female,Female,2017-02-28,JN,focalfollow,agonism.winner
0I5,juvenile,threat,Female,Unknown,2017-02-20,JG,overtime,agonism.winner
7G2,29Z,threat,Male,Female,2017-02-09,JG,focalfollow,agonism.winner
9D1,5K7,threat,Male,Female,2017-02-09,JG,focalfollow,agonism.winner
64P,5K7,threat,Female,Female,2017-02-15,JG,focalfollow,agonism.winner
8J6,9E5,threat,Female,Male,2017-02-10,JG,focalfollow,agonism.winner
55V,9G3,threat,Female,Female,2017-02-10,JG,focalfollow,agonism.winner
8E8,adult female,threat,Female,Unknown,2017-02-15,JG,focalfollow,agonism.winner
7C0,adult female,threat,Female,Unknown,2017-02-24,JG,focalfollow,agonism.winner
2A2,adult male,threat,Female,Unknown,2017-02-01,JG,overtime,agonism.winner
9D1,adult male,threat,Male,Unknown,2017-02-08,JG,focalfollow,agonism.winner
34N,infant,threat,Female,Unknown,2017-02-09,JG,focalfollow,agonism.winner
2J2,infant,threat,Female,Unknown,2017-02-14,JG,focalfollow,agonism.winner
55V,infant,threat,Female,Unknown,2017-02-20,JG,focalfollow,agonism.winner
36Z,infant,threat,Female,Unknown,2017-02-27,JG,focalfollow,agonism.winner
2I2,infant,threat,Male,Unknown,2017-02-28,JG,focalfollow,agonism.winner
36Z,juvenile,threat,Female,Unknown,2017-02-02,JG,focalfollow,agonism.winner
3E2,juvenile,threat,Female,Unknown,2017-02-07,JG,focalfollow,agonism.winner
50I,juvenile,threat,Female,Unknown,2017-02-08,JG,focalfollow,agonism.winner
8J6,juvenile,threat,Female,Unknown,2017-02-08,JG,focalfollow,agonism.winner
0I6,juvenile,threat,Female,Unknown,2017-02-09,JG,focalfollow,agonism.winner
2A2,juvenile,threat,Female,Unknown,2017-02-09,JG,focalfollow,agonism.winner
8E8,juvenile,threat,Female,Unknown,2017-02-09,JG,focalfollow,agonism.winner
8E8,juvenile,threat,Female,Unknown,2017-02-09,JG,focalfollow,agonism.winner
2A2,juvenile,threat,Female,Unknown,2017-02-14,JG,focalfollow,agonism.winner
5K7,juvenile,threat,Female,Unknown,2017-02-15,JG,focalfollow,agonism.winner
8E8,juvenile,threat,Female,Unknown,2017-02-15,JG,focalfollow,agonism.winner
5J5,juvenile,threat,Male,Unknown,2017-02-16,JG,focalfollow,agonism.winner
0A9,juvenile,threat,Female,Unknown,2017-02-17,JG,focalfollow,agonism.winner
4C2,juvenile,threat,Female,Unknown,2017-02-17,JG,focalfollow,agonism.winner
7C0,juvenile,threat,Female,Unknown,2017-02-17,JG,focalfollow,agonism.winner
2A5,juvenile,threat,Female,Unknown,2017-02-20,JG,focalfollow,agonism.winner
2A5,juvenile,threat,Female,Unknown,2017-02-20,JG,focalfollow,agonism.winner
55V,juvenile,threat,Female,Unknown,2017-02-20,JG,focalfollow,agonism.winner
55V,juvenile,threat,Female,Unknown,2017-02-20,JG,focalfollow,agonism.winner
5G7,juvenile,threat,Male,Unknown,2017-02-20,JG,focalfollow,agonism.winner
2A2,juvenile,threat,Female,Unknown,2017-02-21,JG,focalfollow,agonism.winner
4C2,juvenile,threat,Female,Unknown,2017-02-21,JG,focalfollow,agonism.winner
53E,juvenile,threat,Female,Unknown,2017-02-21,JG,focalfollow,agonism.winner
59A,juvenile,threat,Female,Unknown,2017-02-21,JG,focalfollow,agonism.winner
6C0,juvenile,threat,Female,Unknown,2017-02-22,JG,focalfollow,agonism.winner
2A5,juvenile,threat,Female,Unknown,2017-02-23,JG,focalfollow,agonism.winner
2J6,juvenile,threat,Male,Unknown,2017-02-23,JG,focalfollow,agonism.winner
2L8,juvenile,threat,Female,Unknown,2017-02-23,JG,focalfollow,agonism.winner
7J8,juvenile,threat,Female,Unknown,2017-02-23,JG,focalfollow,agonism.winner
1L5,juvenile,threat,Female,Unknown,2017-02-24,JG,focalfollow,agonism.winner
50I,juvenile,threat,Female,Unknown,2017-02-24,JG,focalfollow,agonism.winner
82A,juvenile,threat,Female,Unknown,2017-02-24,JG,focalfollow,agonism.winner
9H2,juvenile,threat,Male,Unknown,2017-02-24,JG,focalfollow,agonism.winner
2A8,juvenile,threat,Female,Unknown,2017-02-27,JG,focalfollow,agonism.winner
0L1,unknown,threat,Male,Unknown,2017-02-01,JG,focalfollow,agonism.winner
9I0,unknown,threat,Male,Unknown,2017-02-13,JG,focalfollow,agonism.winner
12Z,unknown,threat,Male,Unknown,2017-02-17,JG,focalfollow,agonism.winner
4C2,unknown,threat,Female,Unknown,2017-02-17,JG,focalfollow,agonism.winner
42T,unknown,threat,Male,Unknown,2017-02-22,JG,focalfollow,agonism.winner
