agonism_winner,agonism_loser,agonism_type,winner_sex,loser_sex,date,observer,data_source,focal_individual
50P,juvenile,noncontactAgg,Male,Unknown,2016-09-09,JN,focalfollow,agonism.winner
48V,56R,threat,Female,Female,2016-08-11,JN,focalfollow,agonism.winner
6B4,infant,threat,Female,Unknown,2016-09-14,JN,focalfollow,agonism.winner
3N4,5I9,avoid,Female,Female,2016-08-17,JN,focalfollow,agonism.winner
5H7,juvenile male,FearGrm,Male,Unknown,2016-09-26,JN,focalfollow,agonism.winner
5J6,infant,contactAgg,Female,Unknown,2016-09-19,JN,focalfollow,agonism.winner
4N7,62S,displace,Male,Female,2016-09-21,JN,focalfollow,agonism.winner
5J6,infant,noncontactAgg,Female,Unknown,2016-09-19,JN,focalfollow,agonism.winner
4N8,2C0,displace,Male,Female,2016-09-06,JN,focalfollow,agonism.winner
43N,juvenile male,threat,Male,Unknown,2016-09-09,JN,focalfollow,agonism.winner
4N8,3A6,contactAgg,Male,Male,2016-09-06,JN,focalfollow,agonism.winner
3L6,0K1,avoid,Male,Male,2016-09-21,JN,focalfollow,agonism.winner
2E8,V80,displace,Female,Female,2016-08-29,JN,focalfollow,agonism.winner
9N0,infant,contactAgg,Female,Unknown,2016-09-09,JN,focalfollow,agonism.winner
7L0,juvenile male,threat,Female,Unknown,2016-09-23,JN,focalfollow,agonism.winner
7L0,juvenile female,threat,Female,Unknown,2016-09-23,JN,focalfollow,agonism.winner
20S,55R,avoid,Female,Female,2016-08-10,JN,focalfollow,agonism.winner
48V,7E3,contactAgg,Female,Female,2016-08-22,JN,focalfollow,agonism.winner
77S,juvenile,contactAgg,Female,Unknown,2016-09-07,JN,focalfollow,agonism.winner
77S,0G3,avoid,Female,Female,2016-09-07,JN,focalfollow,agonism.winner
49Z,1G8,displace,Male,Male,2016-08-30,JN,focalfollow,agonism.winner
03Z,65Z,avoid,Female,Female,2016-09-27,JN,focalfollow,agonism.winner
77S,80S,threat,Female,Female,2016-10-06,JN,focalfollow,agonism.winner
94S,juvenile male,noncontactAgg,Female,Unknown,2016-08-29,JN,focalfollow,agonism.winner
62S,juvenile female,displace,Female,Unknown,2016-09-03,JN,focalfollow,agonism.winner
60T,55R,avoid,Male,Female,2016-08-22,JN,focalfollow,agonism.winner
1B7,juvenile female,avoid,Male,Unknown,2016-08-08,JN,focalfollow,agonism.winner
1B7,juvenile female,avoid,Male,Unknown,2016-08-08,JN,focalfollow,agonism.winner
3P2,juvenile male,displace,Male,Unknown,2016-08-17,JN,focalfollow,agonism.winner
2C7,infant,threat,Female,Unknown,2016-09-03,JN,focalfollow,agonism.winner
9C6,infant,contactAgg,Male,Unknown,2016-09-07,JN,focalfollow,agonism.winner
3L6,3L5,noncontactAgg,Male,Male,2016-08-17,JN,focalfollow,agonism.winner
3L5,0K1,noncontactAgg,Male,Male,2016-09-03,JN,focalfollow,agonism.winner
3L6,juvenile male,threat,Male,Unknown,2016-08-17,JN,focalfollow,agonism.winner
4J6,16S,noncontactAgg,Female,Female,2016-10-12,JN,focalfollow,agonism.winner
3P2,juvenile female,Submit,Male,Unknown,2016-09-26,JN,focalfollow,agonism.winner
5H7,juvenile male,avoid,Male,Unknown,2016-09-27,JN,focalfollow,agonism.winner
1Q8,juvenile male,displace,Male,Unknown,2016-08-15,JN,focalfollow,agonism.winner
1Q8,juvenile male,displace,Male,Unknown,2016-08-15,JN,focalfollow,agonism.winner
48V,22H,contactAgg,Female,Female,2016-08-19,JN,focalfollow,agonism.winner
4N7,juvenile male,Submit,Male,Unknown,2016-09-02,JN,focalfollow,agonism.winner
2E8,juvenile female,displace,Female,Unknown,2016-08-22,JN,focalfollow,agonism.winner
2E8,55R,displace,Female,Female,2016-08-22,JN,focalfollow,agonism.winner
4N7,juvenile,Submit,Male,Unknown,2016-09-02,JN,focalfollow,agonism.winner
5H7,juvenile male,avoid,Male,Unknown,2016-08-10,JN,focalfollow,agonism.winner
8L6,36O,threat,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
8E2,juvenile,contactAgg,Female,Unknown,2016-08-19,JN,focalfollow,agonism.winner
8L6,60T,displace,Male,Male,2016-08-10,JN,focalfollow,agonism.winner
55R,infant,noncontactAgg,Female,Unknown,2016-09-01,JN,focalfollow,agonism.winner
3A9,juvenile female,Submit,Female,Unknown,2016-08-17,JN,focalfollow,agonism.winner
6H6,5J6,displace,Female,Female,2016-09-14,JN,focalfollow,agonism.winner
6I4,juvenile female,displace,Male,Unknown,2016-09-26,JN,focalfollow,agonism.winner
4N7,9I5,avoid,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
4N7,2C7,displace,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
62S,1G8,threat,Female,Male,2016-08-19,JN,focalfollow,agonism.winner
1B7,juvenile,noncontactAgg,Male,Unknown,2016-10-06,JN,focalfollow,agonism.winner
4N7,juvenile female,avoid,Male,Unknown,2016-08-10,JN,focalfollow,agonism.winner
4N7,9I5,avoid,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
4N7,juvenile,contactAgg,Male,Unknown,2016-08-10,JN,focalfollow,agonism.winner
4N7,6B4,avoid,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
5P6,77S,threat,Female,Female,2016-10-12,JN,focalfollow,agonism.winner
62S,infant,contactAgg,Female,Unknown,2016-08-19,JN,focalfollow,agonism.winner
20S,5J6,displace,Female,Female,2016-08-11,JN,focalfollow,agonism.winner
2E8,6H6,avoid,Female,Female,2016-09-26,JN,focalfollow,agonism.winner
20S,56R,avoid,Female,Female,2016-08-11,JN,focalfollow,agonism.winner
49Z,juvenile female,contactAgg,Male,Unknown,2016-08-22,JN,focalfollow,agonism.winner
6H6,juvenile female,avoid,Female,Unknown,2016-08-23,JN,focalfollow,agonism.winner
9N0,juvenile female,avoid,Female,Unknown,2016-09-07,JN,focalfollow,agonism.winner
1Q8,juvenile,FearGrm,Male,Unknown,2016-09-03,JN,focalfollow,agonism.winner
4N5,5I9,contactAgg,Female,Female,2016-10-05,JN,focalfollow,agonism.winner
3A6,9I5,avoid,Male,Female,2016-09-28,JN,focalfollow,agonism.winner
3L6,20S,contactAgg,Male,Female,2016-08-08,JN,focalfollow,agonism.winner
4N7,juvenile male,threat,Male,Unknown,2016-09-13,JN,focalfollow,agonism.winner
4N7,3A6,displace,Male,Male,2016-08-17,JN,focalfollow,agonism.winner
4N7,48V,avoid,Male,Female,2016-08-17,JN,focalfollow,agonism.winner
4N7,3A9,FearGrm,Male,Female,2016-08-17,JN,focalfollow,agonism.winner
2E9,juvenile male,noncontactAgg,Female,Unknown,2016-09-27,JN,focalfollow,agonism.winner
94S,juvenile,noncontactAgg,Female,Unknown,2016-09-01,JN,focalfollow,agonism.winner
03Z,infant,contactAgg,Female,Unknown,2016-09-21,JN,focalfollow,agonism.winner
41N,3L6,contactAgg,Male,Male,2016-08-19,JN,focalfollow,agonism.winner
9N0,infant,noncontactAgg,Female,Unknown,2016-09-26,JN,focalfollow,agonism.winner
49Z,juvenile,noncontactAgg,Male,Unknown,2016-09-13,JN,focalfollow,agonism.winner
49Z,juvenile female,FearGrm,Male,Unknown,2016-09-13,JN,focalfollow,agonism.winner
80S,infant,contactAgg,Female,Unknown,2016-08-19,JN,focalfollow,agonism.winner
60T,juvenile female,displace,Male,Unknown,2016-09-19,JN,focalfollow,agonism.winner
1B7,juvenile female,noncontactAgg,Male,Unknown,2016-09-28,JN,focalfollow,agonism.winner
6I4,juvenile female,noncontactAgg,Male,Unknown,2016-09-06,JN,focalfollow,agonism.winner
6I4,4J3,Submit,Male,Female,2016-09-06,JN,focalfollow,agonism.winner
4J0,juvenile,threat,Male,Unknown,2016-08-17,JN,focalfollow,agonism.winner
4J0,juvenile,FearGrm,Male,Unknown,2016-08-17,JN,focalfollow,agonism.winner
9I5,infant,contactAgg,Female,Unknown,2016-09-26,JN,focalfollow,agonism.winner
9I5,juvenile female,avoid,Female,Unknown,2016-09-26,JN,focalfollow,agonism.winner
9I5,juvenile female,noncontactAgg,Female,Unknown,2016-09-26,JN,focalfollow,agonism.winner
5B6,6B4,Submit,Female,Female,2016-09-27,JN,focalfollow,agonism.winner
5B6,juvenile male,contactAgg,Female,Unknown,2016-09-27,JN,overtime,agonism.winner
6I4,juvenile female,avoid,Male,Unknown,2016-08-09,JN,focalfollow,agonism.winner
6I4,9C6,displace,Male,Male,2016-08-09,JN,focalfollow,agonism.winner
0B9,7E3,displace,Female,Female,2016-09-12,JN,focalfollow,agonism.winner
8K7,3A9,avoid,Female,Female,2016-09-28,JN,focalfollow,agonism.winner
4J0,5H7,Submit,Male,Male,2016-09-08,JN,focalfollow,agonism.winner
94O,3L6,avoid,Male,Male,2016-09-19,JN,focalfollow,agonism.winner
1Q8,juvenile male,contactAgg,Male,Unknown,2016-08-23,JN,focalfollow,agonism.winner
65Z,9I7,FearGrm,Female,Female,2016-08-09,JN,focalfollow,agonism.winner
8K7,juvenile female,displace,Female,Unknown,2016-08-29,JN,focalfollow,agonism.winner
8K7,0G3,displace,Female,Female,2016-08-29,JN,focalfollow,agonism.winner
4C6,0G3,avoid,Male,Female,2016-08-10,JN,focalfollow,agonism.winner
1B7,31V,contactAgg,Male,Female,2016-08-11,JN,focalfollow,agonism.winner
94O,43N,displace,Male,Male,2016-08-11,JN,focalfollow,agonism.winner
80S,juvenile female,displace,Female,Unknown,2016-09-07,JN,focalfollow,agonism.winner
4C6,0K1,avoid,Male,Male,2016-08-29,JN,focalfollow,agonism.winner
43N,1B7,noncontactAgg,Male,Male,2016-08-09,JN,focalfollow,agonism.winner
43N,infant,contactAgg,Male,Unknown,2016-08-09,JN,focalfollow,agonism.winner
49Z,juvenile female,FearGrm,Male,Unknown,2016-08-19,JN,focalfollow,agonism.winner
0G3,2C0,avoid,Female,Female,2016-09-08,JN,focalfollow,agonism.winner
7L0,9I7,contactAgg,Female,Female,2016-09-21,JN,focalfollow,agonism.winner
49Z,juvenile,noncontactAgg,Male,Unknown,2016-09-20,JN,focalfollow,agonism.winner
7L0,9I7,noncontactAgg,Female,Female,2016-09-21,JN,overtime,agonism.winner
62S,4J6,threat,Female,Female,2016-09-08,JN,focalfollow,agonism.winner
49Z,62S,noncontactAgg,Male,Female,2016-09-20,JN,focalfollow,agonism.winner
49Z,juvenile female,noncontactAgg,Male,Unknown,2016-09-20,JN,focalfollow,agonism.winner
0B9,2C7,avoid,Female,Female,2016-08-29,JN,overtime,agonism.winner
56R,infant,noncontactAgg,Female,Unknown,2016-08-15,JN,focalfollow,agonism.winner
48V,6B4,threat,Female,Female,2016-09-20,JN,focalfollow,agonism.winner
9N0,juvenile female,FearGrm,Female,Unknown,2016-08-17,JN,focalfollow,agonism.winner
4C6,2E9,threat,Male,Female,2016-09-12,JN,focalfollow,agonism.winner
43N,2E9,noncontactAgg,Male,Female,2016-09-07,JN,focalfollow,agonism.winner
94O,adult male,displace,Male,Unknown,2016-09-26,JN,focalfollow,agonism.winner
adult female,V80,avoid,Unknown,Female,2016-09-21,JN,focalfollow,agonism.loser
2C0,8E2,displace,Female,Female,2016-09-03,JN,focalfollow,agonism.loser
0G3,8E2,avoid,Female,Female,2016-09-03,JN,focalfollow,agonism.loser
6I4,8E2,avoid,Male,Female,2016-09-03,JN,focalfollow,agonism.loser
adult male,4J6,avoid,Unknown,Female,2016-09-13,JN,focalfollow,agonism.loser
adult male,3P7,avoid,Unknown,Female,2016-09-03,JN,focalfollow,agonism.loser
43N,4N8,avoid,Male,Male,2016-08-30,JN,focalfollow,agonism.loser
94O,4N8,noncontactAgg,Male,Male,2016-08-30,JN,focalfollow,agonism.loser
2C0,94S,avoid,Female,Female,2016-09-19,JN,focalfollow,agonism.loser
9I7,5I9,avoid,Female,Female,2016-09-13,JN,focalfollow,agonism.loser
adult male,V80,avoid,Unknown,Female,2016-09-03,JN,focalfollow,agonism.loser
31V,60T,avoid,Female,Male,2016-09-14,JN,focalfollow,agonism.loser
juvenile female,8L6,avoid,Unknown,Male,2016-09-19,JN,focalfollow,agonism.loser
0K1,60T,avoid,Male,Male,2016-09-14,JN,focalfollow,agonism.loser
6I4,8L6,avoid,Male,Male,2016-09-19,JN,focalfollow,agonism.loser
6H6,8E2,avoid,Female,Female,2016-09-09,JN,focalfollow,agonism.loser
62S,9P5,contactAgg,Female,Female,2016-09-20,JN,focalfollow,agonism.loser
3L6,9P5,noncontactAgg,Male,Female,2016-09-20,JN,focalfollow,agonism.loser
62S,3P7,contactAgg,Female,Female,2016-09-13,JN,focalfollow,agonism.loser
31V,8L6,avoid,Female,Male,2016-09-08,JN,focalfollow,agonism.loser
60T,2E8,noncontactAgg,Male,Female,2016-08-10,JN,focalfollow,agonism.loser
77S,94O,displace,Female,Male,2016-08-08,JN,focalfollow,agonism.loser
juvenile female,4I9,displace,Unknown,Female,2016-09-19,JN,focalfollow,agonism.loser
8C3,22H,avoid,Male,Female,2016-09-21,JN,focalfollow,agonism.loser
adult male,9I7,avoid,Unknown,Female,2016-08-22,JN,focalfollow,agonism.loser
60T,0G3,avoid,Male,Female,2016-08-13,JN,focalfollow,agonism.loser
3L6,50P,noncontactAgg,Male,Male,2016-08-18,JN,focalfollow,agonism.loser
49Z,8L6,Submit,Male,Male,2016-10-10,JN,focalfollow,agonism.loser
7B3,80S,avoid,Male,Female,2016-08-16,JN,focalfollow,agonism.loser
80S,4I9,avoid,Female,Female,2016-09-19,JN,focalfollow,agonism.loser
31V,4I9,avoid,Female,Female,2016-09-26,JN,focalfollow,agonism.loser
2E8,5I9,displace,Female,Female,2016-08-22,JN,focalfollow,agonism.loser
adult male,4I9,avoid,Unknown,Female,2016-09-26,JN,focalfollow,agonism.loser
6B4,2C7,avoid,Female,Female,2016-10-05,JN,focalfollow,agonism.loser
6H6,9I5,avoid,Female,Female,2016-08-10,JN,focalfollow,agonism.loser
03Z,4L8,avoid,Female,Female,2016-09-27,JN,focalfollow,agonism.loser
juvenile male,0K1,avoid,Unknown,Male,2016-09-19,JN,focalfollow,agonism.loser
1B7,41N,avoid,Male,Male,2016-08-23,JN,focalfollow,agonism.loser
2C0,5N1,displace,Female,Female,2016-09-14,JN,focalfollow,agonism.loser
adult male,8K7,avoid,Unknown,Female,2016-08-16,JN,focalfollow,agonism.loser
juvenile male,60T,avoid,Unknown,Male,2016-09-08,JN,focalfollow,agonism.loser
49Z,5N1,avoid,Male,Female,2016-08-13,JN,focalfollow,agonism.loser
4J0,3A6,avoid,Male,Male,2016-09-21,JN,focalfollow,agonism.loser
juvenile female,5N1,contactAgg,Unknown,Female,2016-08-13,JN,focalfollow,agonism.loser
4J0,5H7,avoid,Male,Male,2016-09-15,JN,focalfollow,agonism.loser
48V,80S,threat,Female,Female,2016-08-17,JN,focalfollow,agonism.loser
43N,2E9,avoid,Male,Female,2016-09-09,JN,focalfollow,agonism.loser
48V,80S,FearGrm,Female,Female,2016-08-17,JN,focalfollow,agonism.loser
adult male,8L6,avoid,Unknown,Male,2016-08-08,JN,focalfollow,agonism.loser
adult male,3A6,avoid,Unknown,Male,2016-09-21,JN,focalfollow,agonism.loser
juvenile male,5N1,displace,Unknown,Female,2016-08-13,JN,focalfollow,agonism.loser
6I4,5N1,Submit,Male,Female,2016-08-13,JN,focalfollow,agonism.loser
94O,5N1,avoid,Male,Female,2016-08-13,JN,focalfollow,agonism.loser
juvenile,3P7,avoid,Unknown,Female,2016-08-23,JN,focalfollow,agonism.loser
3A9,2C7,avoid,Female,Female,2016-09-26,JN,focalfollow,agonism.loser
adult male,0G3,avoid,Unknown,Female,2016-09-27,JN,focalfollow,agonism.loser
juvenile female,2C7,threat,Unknown,Female,2016-08-31,JN,focalfollow,agonism.loser
36O,5I9,FearGrm,Female,Female,2016-10-06,JN,focalfollow,agonism.loser
juvenile female,2C7,avoid,Unknown,Female,2016-08-31,JN,focalfollow,agonism.loser
juvenile female,2C7,avoid,Unknown,Female,2016-08-31,JN,focalfollow,agonism.loser
5B6,2C7,avoid,Female,Female,2016-09-26,JN,focalfollow,agonism.loser
4J6,3N4,displace,Female,Female,2016-08-11,JN,focalfollow,agonism.loser
0G3,2C0,displace,Female,Female,2016-08-10,JN,focalfollow,agonism.loser
6B4,80S,avoid,Female,Female,2016-10-10,JN,focalfollow,agonism.loser
adult male,0G3,avoid,Unknown,Female,2016-09-27,JN,focalfollow,agonism.loser
juvenile male,80S,avoid,Unknown,Female,2016-10-10,JN,focalfollow,agonism.loser
94O,4C6,avoid,Male,Male,2016-09-06,JN,focalfollow,agonism.loser
0K1,1G8,FearGrm,Male,Male,2016-08-23,JN,focalfollow,agonism.loser
41N,4C6,Submit,Male,Male,2016-08-08,JN,focalfollow,agonism.loser
juvenile female,56R,threat,Unknown,Female,2016-09-12,JN,focalfollow,agonism.loser
9C6,9I5,avoid,Male,Female,2016-08-15,JN,focalfollow,agonism.loser
juvenile male,4C6,avoid,Unknown,Male,2016-09-06,JN,focalfollow,agonism.loser
juvenile male,80S,noncontactAgg,Unknown,Female,2016-10-10,JN,focalfollow,agonism.loser
juvenile female,16S,avoid,Unknown,Female,2016-09-28,JN,focalfollow,agonism.loser
3L6,4C6,avoid,Male,Male,2016-09-06,JN,focalfollow,agonism.loser
7E3,49Z,avoid,Female,Male,2016-08-13,JN,focalfollow,agonism.loser
43N,7E3,avoid,Male,Female,2016-09-08,JN,focalfollow,agonism.loser
3E4,55R,avoid,Male,Female,2016-08-16,JN,focalfollow,agonism.loser
juvenile male,4N8,avoid,Unknown,Male,2016-09-15,JN,focalfollow,agonism.loser
juvenile male,4N8,displace,Unknown,Male,2016-09-15,JN,focalfollow,agonism.loser
41N,7L7,contactAgg,Male,Female,2016-10-05,JN,focalfollow,agonism.loser
1J0,1Q8,avoid,Male,Male,2016-09-23,JN,focalfollow,agonism.loser
1J8,3A6,avoid,Male,Male,2016-08-11,JN,focalfollow,agonism.loser
juvenile female,4I9,avoid,Unknown,Female,2016-09-08,JN,focalfollow,agonism.loser
43N,9N0,avoid,Male,Female,2016-09-15,JN,focalfollow,agonism.loser
6I4,22H,Submit,Male,Female,2016-08-10,JN,focalfollow,agonism.loser
20S,8E2,FearGrm,Female,Female,2016-09-13,JN,focalfollow,agonism.loser
2E8,7L7,displace,Female,Female,2016-09-03,JN,focalfollow,agonism.loser
adult male,0M2,avoid,Unknown,Female,2016-09-06,JN,focalfollow,agonism.loser
8L6,0K1,avoid,Male,Male,2016-09-23,JN,focalfollow,agonism.loser
43N,3A6,avoid,Male,Male,2016-08-11,JN,focalfollow,agonism.loser
6I4,0M2,avoid,Male,Female,2016-09-06,JN,focalfollow,agonism.loser
48V,4I9,avoid,Female,Female,2016-09-08,JN,focalfollow,agonism.loser
juvenile female,62S,displace,Unknown,Female,2016-08-17,JN,focalfollow,agonism.loser
6B2,9N0,avoid,Male,Female,2016-09-15,JN,focalfollow,agonism.loser
48V,4J3,noncontactAgg,Female,Female,2016-09-26,JN,focalfollow,agonism.loser
adult male,22H,FearGrm,Unknown,Female,2016-09-14,JN,focalfollow,agonism.loser
4J6,0M2,noncontactAgg,Female,Female,2016-09-28,JN,focalfollow,agonism.loser
juvenile female,36O,noncontactAgg,Unknown,Female,2016-09-20,JN,focalfollow,agonism.loser
4J6,0M2,avoid,Female,Female,2016-09-28,JN,focalfollow,agonism.loser
28J,9O0,avoid,Female,Male,2016-08-11,JN,focalfollow,agonism.loser
0B9,0M2,avoid,Female,Female,2016-09-28,JN,focalfollow,agonism.loser
43N,9O0,avoid,Male,Male,2016-08-11,JN,focalfollow,agonism.loser
juvenile female,36O,avoid,Unknown,Female,2016-09-20,JN,focalfollow,agonism.loser
48V,3A9,threat,Female,Female,2016-09-21,JN,focalfollow,agonism.loser
49Z,0K1,avoid,Male,Male,2016-09-06,JN,focalfollow,agonism.loser
5H7,V80,avoid,Male,Female,2016-08-16,JN,focalfollow,agonism.loser
1G8,9N0,displace,Male,Female,2016-08-15,JN,focalfollow,agonism.loser
adult male,20S,FearGrm,Unknown,Female,2016-09-21,JN,focalfollow,agonism.loser
adult male,9P5,Submit,Unknown,Female,2016-09-26,JN,focalfollow,agonism.loser
