groom_giver,groom_reciever,constrained_duration,observation_name
51J,3F5,61,2015-10-08_51J_DP_1
7F0,6C2,37,2015-10-08_7F0_DP_5
2D0,6C2,97,2015-03-11_2D0_EB_4
2D0,6C2,58,2015-03-11_2D0_EB_4
1C7,11Z,29,2015-03-12_1C7_EB_2
24V,62R,112,2015-04-13_24V_EB_5
62R,27N,163,2015-04-13_62R_EB_5
6D6,2C4,68,2015-04-13_6D6_EB_6
97Z,37V,105,2015-04-13_97Z_EB_6
55J,01K,215,2015-04-14_55J_EB_6
24V,62R,172,2015-04-15_24V_EB_2
2D0,1C7,28,2015-04-15_2D0_EB_6
62R,76J,62,2015-04-15_62R_EB_2
76J,27N,218,2015-04-15_76J_EB_5
98Z,51V,16,2015-04-15_98Z_EB_3
3F5,19A,103,2015-03-16_3F5_EB_1
3F5,19A,117,2015-03-16_3F5_EB_1
7F0,56K,129,2015-03-16_7F0_EB_4
16R,55J,73,2015-04-16_16R_EB_4
2C3,5H4,334,2015-04-16_2C3_EB_1
94H,3F7,277,2015-03-17_94H_EB_6
51V,76J,123,2015-04-17_51V_EB_1
56K,55J,44,2015-04-17_56K_EB_5
37V,56K,356,2015-03-18_37V_EB_4
37V,56K,17,2015-03-18_37V_EB_4
97Z,49V,597,2015-03-18_97Z_EB_6
9C8,64S,97,2015-03-18_9C8_EB_4
5H4,94H,48,2015-05-18_5H4_EB_5
3G3,44V,253,2015-05-19_3G3_EB_5
3G3,44V,183,2015-05-19_3G3_EB_5
19A,76Z,62,2015-06-02_19A_EB_5
19A,2E9,129,2015-06-02_19A_EB_5
83Z,27N,21,2015-06-02_83Z_EB_3
51J,1C7,154,2015-05-20_51J_EB_6
51J,1C7,147,2015-05-20_51J_EB_6
99L,60R,21,2015-05-20_99L_EB_1
16R,49V,82,2015-04-21_16R_EB_3
93O,37V,98,2015-04-21_93O_EB_2
93O,3F7,438,2015-04-21_93O_EB_2
62R,94H,304,2015-05-21_62R_EB_4
2F2,86Z,278,2015-05-25_2F2_EB_6
56K,1C5,26,2015-04-27_56K_EB_6
76J,27N,48,2015-04-27_76J_EB_2
3G3,44V,82,2015-05-27_3G3_EB_1
3G3,44V,129,2015-05-27_3G3_EB_1
3G3,4F1,58,2015-05-27_3G3_EB_1
9C8,11Z,361,2015-05-28_9C8_EB_3
56K,62R,587,2015-05-29_56K_EB_2
6F1,44V,90,2015-05-29_6F1_EB_5
6F1,44V,186,2015-05-29_6F1_EB_5
6D6,86Z,141,2015-03-31_6D6_EB_4
76J,4D8,47,2015-04-01_4D8_EB_1
27J,4F1,103,2015-04-01_4F1_EB_5
86Z,60R,73,2015-04-01_60R_EB_6
93O,0B6,110,2015-03-02_0B6_EB_6
1C7,19A,596,2015-03-02_19A_EB_6
37V,19A,67,2015-03-02_19A_EB_6
27J,1E2,30,2015-03-02_1E2_EB_3
3F7,0C7,128,2015-04-02_0C7_EB_2
51V,7F0,75,2015-04-02_7F0_EB_5
6D9,6D4,39,2015-03-03_6D4_EB_1
16R,3G3,576,2015-05-04_3G3_EB_2
2B1,27N,32,2015-04-08_27N_EB_2
44V,6F1,415,2015-08-10_6F1_DP_5
7F0,2F2,97,2015-08-12_2F2_DP_5
49V,93O,268,2015-08-12_93O_DP_6
3F5,99L,170,2015-08-12_99L_DP_2
2C4,99L,296,2015-08-12_99L_DP_2
27N,5H4,98,2015-08-14_5H4_DP_2
64S,44V,223,2015-08-18_44V_DP_4
64S,44V,249,2015-08-18_44V_DP_4
93O,73Z,458,2015-08-18_73Z_DP_4
62R,24V,113,2015-08-19_24V_DP_2
62R,4F1,446,2015-08-19_4F1_DP_3
1C5,51J,566,2015-08-19_51J_DP_6
1C5,51J,201,2015-08-19_51J_DP_6
4D8,5H4,127,2015-08-19_5H4_DP_4
4D8,5H4,326,2015-08-19_5H4_DP_4
4F1,2C4,50,2015-08-20_2C4_DP_5
62R,24V,104,2015-08-31_24V_DP_5
16R,49V,402,2015-08-31_49V_DP_4
76Z,86Z,87,2015-03-09_86Z_EB_5
6D4,16R,77,2015-04-09_16R_EB_5
76Z,2C3,22,2015-04-09_2C3_EB_2
62R,24V,111,2015-09-08_24V_DP_5
3F7,2C3,95,2015-09-09_2C3_DP_3
1C7,73Z,242,2015-09-09_73Z_DP_6
60E,2D0,187,2015-09-01_2D0_DP_4
11Z,97Z,498,2015-09-01_97Z_DP_5
51J,86Z,80,2015-09-10_86Z_DP_4
51J,86Z,291,2015-09-10_86Z_DP_4
98Z,6A9,332,2015-09-16_6A9_DP_6
2C4,99L,70,2015-09-16_99L_DP_4
2C3,62R,67,2015-09-17_62R_DP_6
0B6,62R,164,2015-09-17_62R_DP_6
76J,86Z,42,2015-09-17_86Z_DP_5
0C7,51V,93,2015-09-18_51V_DP_4
6D9,19A,97,2015-09-02_19A_DP_4
24V,3G3,42,2015-09-02_3G3_DP_2
49V,51V,106,2015-09-02_51V_DP_3
51V,7F0,112,2015-09-02_7F0_DP_2
49V,6C2,92,2015-09-21_6C2_DP_6
19A,6C2,100,2015-09-21_6C2_DP_6
62R,24V,475,2015-09-22_24V_DP_4
4F1,27J,410,2015-09-22_27J_DP_3
60E,0C7,30,2015-09-29_0C7_DP_4
93O,9H9,76,2015-06-01_9H9_EB_6
56K,44V,36,2015-03-10_44V_EB_1
56K,44V,86,2015-03-10_44V_EB_1
83Z,3F7,23,2015-04-10_3F7_EB_5
1C7,51V,31,2015-04-10_51V_EB_6
9C8,6D9,132,2015-04-10_6D9_EB_4
4D8,76J,350,2015-04-10_76J_EB_3
51V,62R,143,2015-10-07_62R_DP_3
2F2,6D6,200,2015-10-08_6D6_DP_5
2F2,6F1,51,2015-03-11_6F1_EB_4
2F2,6F1,41,2015-03-11_6F1_EB_4
76J,27N,351,2015-04-13_27N_EB_6
62R,56K,95,2015-04-13_56K_EB_3
37V,97Z,320,2015-04-13_97Z_EB_6
2D0,1C7,373,2015-04-14_1C7_EB_2
1C7,2D0,25,2015-04-15_2D0_EB_6
1C7,2D0,139,2015-04-15_2D0_EB_6
1C7,2D0,251,2015-04-15_2D0_EB_6
76J,62R,23,2015-04-15_62R_EB_2
27N,76J,39,2015-04-15_76J_EB_5
19A,3F5,181,2015-03-16_3F5_EB_1
11Z,73Z,240,2015-03-16_73Z_EB_6
5H4,2C3,139,2015-04-16_2C3_EB_1
51V,46Z,73,2015-04-16_46Z_EB_2
73S,49V,21,2015-04-16_49V_EB_3
62R,5H4,34,2015-04-16_5H4_EB_6
24V,5H4,274,2015-04-16_5H4_EB_6
51J,86Z,170,2015-04-16_86Z_EB_5
2C3,99L,357,2015-04-16_99L_EB_5
4D8,94H,208,2015-03-17_94H_EB_6
99L,49V,66,2015-03-19_49V_EB_2
adult female,9C8,55,2015-03-19_9C8_EB_5
37V,3G3,99,2015-05-19_3G3_EB_5
4F1,49V,35,2015-05-19_49V_EB_6
76Z,19A,344,2015-06-02_19A_EB_5
83Z,3G3,254,2015-06-02_3G3_EB_6
3G3,6F1,50,2015-04-20_6F1_EB_1
3G3,6F1,363,2015-04-20_6F1_EB_1
62R,6C2,69,2015-05-20_6C2_EB_2
76J,27N,87,2015-04-21_27N_EB_4
6C2,27J,234,2015-05-21_27J_EB_6
3G3,44V,161,2015-05-21_44V_EB_1
4D8,0B6,177,2015-04-22_0B6_EB_1
3G3,44V,25,2015-05-22_44V_EB_6
98Z,19A,272,2015-04-23_19A_EB_2
51V,37V,122,2015-04-23_37V_EB_2
16R,2F2,66,2015-05-26_2F2_EB_1
44V,3G3,99,2015-05-27_3G3_EB_1
56K,3F7,52,2015-04-29_3F7_EB_1
94H,5H4,39,2015-04-29_5H4_EB_1
0B6,5H4,73,2015-04-29_5H4_EB_1
93O,9H9,169,2015-05-29_9H9_EB_1
93O,9H9,22,2015-05-29_9H9_EB_1
93O,9H9,39,2015-05-29_9H9_EB_1
